seed_index	world_seed	mode	subject	run	reducer	Mphase	n_pairs_total	n_pairs_finite	pair_corrected_skewness	pair_positive_fraction	pair_zero_count
16	20860843	benchmark	CS58	R1	mean	0.000529154451512506	7	7	1.21050814882811	0.285714285714286	0
16	20860843	benchmark	CS60	R1	median	-0.000400814405233942	14	14	1.30643291850966	0.357142857142857	0
16	20860843	benchmark	CS60	R1	mean	1.28086512610932e-05	14	14	1.30643291850966	0.357142857142857	0
16	20860843	benchmark	CS62	R1	median	-0.000389093621749688	7	7	2.33589855105933	0.285714285714286	0
16	20860843	benchmark	CS62	R1	mean	6.90054336983462e-05	7	7	2.33589855105933	0.285714285714286	0
16	20860843	benchmark	CS62	R2	median	-0.000828329288724627	7	7	2.38502931683953	0.142857142857143	0
16	20860843	benchmark	CS62	R2	mean	-0.000531624362221864	7	7	2.38502931683953	0.142857142857143	0
17	20860844	benchmark	CS41	R1	median	-4.26262052097731e-05	14	14	1.35744509971375	0.428571428571429	0
17	20860844	benchmark	CS41	R1	mean	5.42118559266025e-05	14	14	1.35744509971375	0.428571428571429	0
17	20860844	benchmark	CS41	R2	median	0.000208554562211424	14	14	-0.123173244304558	0.642857142857143	0
17	20860844	benchmark	CS41	R2	mean	0.000200935116922772	14	14	-0.123173244304558	0.642857142857143	0
17	20860844	benchmark	CS42	R1	median	-0.000584412610079333	14	14	1.20487316649813	0.285714285714286	0
17	20860844	benchmark	CS42	R1	mean	-0.000358116711088858	14	14	1.20487316649813	0.285714285714286	0
17	20860844	benchmark	CS42	R2	median	-0.000325340968442794	14	14	0.994319258868586	0.357142857142857	0
17	20860844	benchmark	CS42	R2	mean	0.000267388425489717	14	14	0.994319258868586	0.357142857142857	0
17	20860844	benchmark	CS43	R1	median	-0.000266893708215153	14	14	2.00558100244553	0.428571428571429	0
17	20860844	benchmark	CS43	R1	mean	0.000510358412072948	14	14	2.00558100244553	0.428571428571429	0
17	20860844	benchmark	CS43	R2	median	-0.000283358828311263	14	14	0.363143872141596	0.428571428571429	0
17	20860844	benchmark	CS43	R2	mean	-0.000180420324613452	14	14	0.363143872141596	0.428571428571429	0
17	20860844	benchmark	CS44	R1	median	-0.000199672033407661	14	14	-0.479194530767782	0.357142857142857	0
17	20860844	benchmark	CS44	R1	mean	-9.47024140271856e-05	14	14	-0.479194530767782	0.357142857142857	0
17	20860844	benchmark	CS47	R1	median	-7.47970637700727e-05	14	14	1.11991838922034	0.428571428571429	0
17	20860844	benchmark	CS47	R1	mean	4.68059637417164e-05	14	14	1.11991838922034	0.428571428571429	0
17	20860844	benchmark	CS47	R2	median	-0.000443568089397096	14	14	0.969300670409053	0.357142857142857	0
17	20860844	benchmark	CS47	R2	mean	-8.94402876053993e-05	14	14	0.969300670409053	0.357142857142857	0
17	20860844	benchmark	CS48	R1	median	-0.00017948872441792	14	14	0.119919866463002	0.285714285714286	0
17	20860844	benchmark	CS48	R1	mean	-0.000271693120921776	14	14	0.119919866463002	0.285714285714286	0
17	20860844	benchmark	CS48	R2	median	0.00070531937544438	14	14	-0.472215734964647	0.714285714285714	0
17	20860844	benchmark	CS48	R2	mean	0.000625277954166821	14	14	-0.472215734964647	0.714285714285714	0
17	20860844	benchmark	CS49	R1	median	-0.000237179301526812	12	12	0.515586740695819	0.333333333333333	0
17	20860844	benchmark	CS49	R1	mean	-0.000218954671805621	12	12	0.515586740695819	0.333333333333333	0
17	20860844	benchmark	CS49	R2	median	0.000429426912035521	14	14	1.13591485177019	0.642857142857143	0
17	20860844	benchmark	CS49	R2	mean	0.000518398936905891	14	14	1.13591485177019	0.642857142857143	0
17	20860844	benchmark	CS51	R1	median	-3.64076966485986e-05	14	14	-0.110368530650499	0.428571428571429	0
17	20860844	benchmark	CS51	R1	mean	-3.69729886043834e-05	14	14	-0.110368530650499	0.428571428571429	0
17	20860844	benchmark	CS51	R2	median	-0.000246258218311935	12	12	0.740368575898221	0.416666666666667	0
17	20860844	benchmark	CS51	R2	mean	-8.09758446606829e-05	12	12	0.740368575898221	0.416666666666667	0
17	20860844	benchmark	CS53	R1	median	-0.000136031682417191	12	12	0.387316052115135	0.416666666666667	0
17	20860844	benchmark	CS53	R1	mean	-0.000138456514527621	12	12	0.387316052115135	0.416666666666667	0
17	20860844	benchmark	CS53	R2	median	0.000144893247641727	8	8	0.403439482395931	0.5	0
17	20860844	benchmark	CS53	R2	mean	0.000348561002030547	8	8	0.403439482395931	0.5	0
17	20860844	benchmark	CS54	R1	median	1.73904584622147e-05	7	7	2.12605488782169	0.571428571428571	0
17	20860844	benchmark	CS54	R1	mean	0.000457731478312853	7	7	2.12605488782169	0.571428571428571	0
17	20860844	benchmark	CS54	R2	median	4.41199182063067e-05	7	7	-0.243144633272539	0.571428571428571	0
17	20860844	benchmark	CS54	R2	mean	-2.77342248936559e-05	7	7	-0.243144633272539	0.571428571428571	0
17	20860844	benchmark	CS55	R1	median	-0.000517819227975482	14	14	0.910903298667391	0.285714285714286	0
17	20860844	benchmark	CS55	R1	mean	-0.000459894690461821	14	14	0.910903298667391	0.285714285714286	0
17	20860844	benchmark	CS55	R2	median	0.000390165292384498	14	14	1.0963627539153	0.642857142857143	0
17	20860844	benchmark	CS55	R2	mean	0.000551540437411178	14	14	1.0963627539153	0.642857142857143	0
17	20860844	benchmark	CS56	R1	median	-0.000489987134261716	12	12	1.20236819244769	0.416666666666667	0
17	20860844	benchmark	CS56	R1	mean	-0.000193962669761116	12	12	1.20236819244769	0.416666666666667	0
17	20860844	benchmark	CS56	R2	median	-1.65841497615919e-05	12	12	1.68322350797346	0.5	0
17	20860844	benchmark	CS56	R2	mean	0.000323335526504273	12	12	1.68322350797346	0.5	0
17	20860844	benchmark	CS57	R1	median	-0.000214006741768282	12	12	-0.756286987052193	0.333333333333333	0
17	20860844	benchmark	CS57	R1	mean	-0.000443429469346496	12	12	-0.756286987052193	0.333333333333333	0
17	20860844	benchmark	CS57	R2	median	-0.000429185029712694	12	12	-1.2284162731486	0.166666666666667	0
17	20860844	benchmark	CS57	R2	mean	-0.000654853223806195	12	12	-1.2284162731486	0.166666666666667	0
17	20860844	benchmark	CS58	R1	median	-0.000710315526179036	7	7	1.3045243245575	0.142857142857143	0
17	20860844	benchmark	CS58	R1	mean	-0.000672488184252365	7	7	1.3045243245575	0.142857142857143	0
17	20860844	benchmark	CS60	R1	median	-0.000160210905934167	14	14	0.41760929435778	0.428571428571429	0
17	20860844	benchmark	CS60	R1	mean	-8.49952682074241e-05	14	14	0.41760929435778	0.428571428571429	0
17	20860844	benchmark	CS62	R1	median	-0.000166728107088584	7	7	0.118545181789561	0.285714285714286	0
17	20860844	benchmark	CS62	R1	mean	-0.000581457739095104	7	7	0.118545181789561	0.285714285714286	0
17	20860844	benchmark	CS62	R2	median	-0.000229552761352859	7	7	1.70656440989753	0.428571428571429	0
17	20860844	benchmark	CS62	R2	mean	0.000331219214639973	7	7	1.70656440989753	0.428571428571429	0
18	20860845	benchmark	CS41	R1	median	-0.000396392845862017	14	14	1.26238949658923	0.428571428571429	0
18	20860845	benchmark	CS41	R1	mean	0.000161455502287593	14	14	1.26238949658923	0.428571428571429	0
18	20860845	benchmark	CS41	R2	median	0.000662596492462001	14	14	0.238349520400633	0.714285714285714	0
18	20860845	benchmark	CS41	R2	mean	0.000565344011589969	14	14	0.238349520400633	0.714285714285714	0
18	20860845	benchmark	CS42	R1	median	-0.000380228190942647	14	14	0.27129147474804	0.285714285714286	0
18	20860845	benchmark	CS42	R1	mean	-0.000429335444037845	14	14	0.27129147474804	0.285714285714286	0
18	20860845	benchmark	CS42	R2	median	0.00053570943135208	14	14	-0.584175474224197	0.642857142857143	0
18	20860845	benchmark	CS42	R2	mean	9.48471691977825e-05	14	14	-0.584175474224197	0.642857142857143	0
18	20860845	benchmark	CS43	R1	median	-0.000355335209735036	14	14	0.0762077129255382	0.285714285714286	0
18	20860845	benchmark	CS43	R1	mean	-0.000303826472370948	14	14	0.0762077129255382	0.285714285714286	0
18	20860845	benchmark	CS43	R2	median	-0.000173109687369885	14	14	0.422831618497087	0.428571428571429	0
18	20860845	benchmark	CS43	R2	mean	0.00026194309483739	14	14	0.422831618497087	0.428571428571429	0
18	20860845	benchmark	CS44	R1	median	-0.000499379526537184	14	14	0.96607884118639	0.357142857142857	0
18	20860845	benchmark	CS44	R1	mean	-0.000343072676284028	14	14	0.96607884118639	0.357142857142857	0
18	20860845	benchmark	CS47	R1	median	0.000155862763516748	14	14	1.00589191423236	0.571428571428571	0
18	20860845	benchmark	CS47	R1	mean	7.63158772548066e-05	14	14	1.00589191423236	0.571428571428571	0
18	20860845	benchmark	CS47	R2	median	0.000415568792701174	14	14	0.0995740979099212	0.571428571428571	0
18	20860845	benchmark	CS47	R2	mean	0.000578051617553958	14	14	0.0995740979099212	0.571428571428571	0
18	20860845	benchmark	CS48	R1	median	-3.40759726211545e-05	14	14	0.850423369264067	0.5	0
18	20860845	benchmark	CS48	R1	mean	0.000292988383051987	14	14	0.850423369264067	0.5	0
18	20860845	benchmark	CS48	R2	median	-0.000381407127380134	14	14	1.24101145134003	0.285714285714286	0
18	20860845	benchmark	CS48	R2	mean	-0.000167087537424365	14	14	1.24101145134003	0.285714285714286	0
18	20860845	benchmark	CS49	R1	median	0.000437103090590923	12	12	-0.583449760961939	0.666666666666667	0
18	20860845	benchmark	CS49	R1	mean	2.99277430308588e-05	12	12	-0.583449760961939	0.666666666666667	0
18	20860845	benchmark	CS49	R2	median	8.98130950428474e-05	14	14	0.581984232986933	0.571428571428571	0
18	20860845	benchmark	CS49	R2	mean	-4.48133203549558e-07	14	14	0.581984232986933	0.571428571428571	0
18	20860845	benchmark	CS51	R1	median	0.000729287112098921	14	14	0.307017551229805	0.642857142857143	0
18	20860845	benchmark	CS51	R1	mean	0.000576733117851266	14	14	0.307017551229805	0.642857142857143	0
18	20860845	benchmark	CS51	R2	median	-0.000403422171894547	12	12	0.120924107254415	0.166666666666667	0
18	20860845	benchmark	CS51	R2	mean	-0.00050137740201186	12	12	0.120924107254415	0.166666666666667	0
18	20860845	benchmark	CS53	R1	median	-2.01134863354984e-05	12	12	1.4724869008747	0.416666666666667	0
18	20860845	benchmark	CS53	R1	mean	4.35144680906305e-05	12	12	1.4724869008747	0.416666666666667	0
18	20860845	benchmark	CS53	R2	median	-0.00040674374397553	8	8	-0.0952948868846412	0.375	0
18	20860845	benchmark	CS53	R2	mean	-0.000282601799866168	8	8	-0.0952948868846412	0.375	0
18	20860845	benchmark	CS54	R1	median	-0.000440602625166654	7	7	-0.376506527470946	0.285714285714286	0
18	20860845	benchmark	CS54	R1	mean	-0.000253288030720543	7	7	-0.376506527470946	0.285714285714286	0
18	20860845	benchmark	CS54	R2	median	-0.000517870347671266	7	7	0.608148329041505	0.285714285714286	0
18	20860845	benchmark	CS54	R2	mean	-0.000361643565755916	7	7	0.608148329041505	0.285714285714286	0
18	20860845	benchmark	CS55	R1	median	-0.000216095189940308	14	14	-0.000124926044201749	0.428571428571429	0
18	20860845	benchmark	CS55	R1	mean	2.84655219829457e-05	14	14	-0.000124926044201749	0.428571428571429	0
18	20860845	benchmark	CS55	R2	median	-0.000238854505175684	14	14	0.476051545347813	0.357142857142857	0
18	20860845	benchmark	CS55	R2	mean	-2.14833083784571e-05	14	14	0.476051545347813	0.357142857142857	0
18	20860845	benchmark	CS56	R1	median	0.000478951789932339	12	12	-0.410366631275518	0.666666666666667	0
18	20860845	benchmark	CS56	R1	mean	0.000581829586590056	12	12	-0.410366631275518	0.666666666666667	0
18	20860845	benchmark	CS56	R2	median	0.00104790960661437	12	12	0.887194236944996	0.75	0
18	20860845	benchmark	CS56	R2	mean	0.000988804672401148	12	12	0.887194236944996	0.75	0
18	20860845	benchmark	CS57	R1	median	0.000330219379931057	12	12	0.128159727371407	0.583333333333333	0
18	20860845	benchmark	CS57	R1	mean	0.000744722992371602	12	12	0.128159727371407	0.583333333333333	0
18	20860845	benchmark	CS57	R2	median	-0.000470038858695273	12	12	1.24352247980032	0.416666666666667	0
18	20860845	benchmark	CS57	R2	mean	1.96697694122072e-06	12	12	1.24352247980032	0.416666666666667	0
18	20860845	benchmark	CS58	R1	median	-0.000941857305072468	7	7	0.926817211964704	0.142857142857143	0
18	20860845	benchmark	CS58	R1	mean	-0.000986908942570526	7	7	0.926817211964704	0.142857142857143	0
18	20860845	benchmark	CS60	R1	median	-0.000358851788356961	14	14	0.296407788004513	0.428571428571429	0
18	20860845	benchmark	CS60	R1	mean	-0.000302050956327219	14	14	0.296407788004513	0.428571428571429	0
18	20860845	benchmark	CS62	R1	median	-3.41605011498889e-05	7	7	1.24151936842023	0.428571428571429	0
18	20860845	benchmark	CS62	R1	mean	0.000421512541263852	7	7	1.24151936842023	0.428571428571429	0
18	20860845	benchmark	CS62	R2	median	0.00109516702909152	7	7	-0.37126253609747	0.571428571428571	0
18	20860845	benchmark	CS62	R2	mean	0.000553795711616671	7	7	-0.37126253609747	0.571428571428571	0
19	20860846	benchmark	CS41	R1	median	-0.000198624149625048	14	14	0.959034226621528	0.428571428571429	0
19	20860846	benchmark	CS41	R1	mean	0.000181232352813841	14	14	0.959034226621528	0.428571428571429	0
19	20860846	benchmark	CS41	R2	median	-0.000832889498258803	14	14	0.914879163412918	0.285714285714286	0
19	20860846	benchmark	CS41	R2	mean	-0.000479922162681504	14	14	0.914879163412918	0.285714285714286	0
19	20860846	benchmark	CS42	R1	median	-0.000339618175443113	14	14	1.23744670578831	0.357142857142857	0
19	20860846	benchmark	CS42	R1	mean	3.38154548042166e-05	14	14	1.23744670578831	0.357142857142857	0
19	20860846	benchmark	CS42	R2	median	-0.000844469432754191	14	14	1.45140002466222	0.285714285714286	0
19	20860846	benchmark	CS42	R2	mean	-0.000316363891407386	14	14	1.45140002466222	0.285714285714286	0
19	20860846	benchmark	CS43	R1	median	0.000926874592281392	14	14	0.634891978302043	0.642857142857143	0
19	20860846	benchmark	CS43	R1	mean	0.000832199124807768	14	14	0.634891978302043	0.642857142857143	0
19	20860846	benchmark	CS43	R2	median	-0.000199914105807508	14	14	1.04072034640078	0.357142857142857	0
19	20860846	benchmark	CS43	R2	mean	4.49626998765341e-06	14	14	1.04072034640078	0.357142857142857	0
19	20860846	benchmark	CS44	R1	median	-0.00054778630802559	14	14	0.60895816462539	0.285714285714286	0
19	20860846	benchmark	CS44	R1	mean	-0.000384868647070158	14	14	0.60895816462539	0.285714285714286	0
19	20860846	benchmark	CS47	R1	median	0.000192986834568689	14	14	0.669826402294064	0.571428571428571	0
19	20860846	benchmark	CS47	R1	mean	0.000557921171352589	14	14	0.669826402294064	0.571428571428571	0
19	20860846	benchmark	CS47	R2	median	-0.000620928371962587	14	14	0.837509268269488	0.357142857142857	0
19	20860846	benchmark	CS47	R2	mean	-3.2788643212924e-05	14	14	0.837509268269488	0.357142857142857	0
19	20860846	benchmark	CS48	R1	median	9.96825651993587e-05	14	14	0.323089474506743	0.5	0
19	20860846	benchmark	CS48	R1	mean	9.57679423708388e-06	14	14	0.323089474506743	0.5	0
19	20860846	benchmark	CS48	R2	median	-0.000124978472455503	14	14	-0.416008793795604	0.357142857142857	0
19	20860846	benchmark	CS48	R2	mean	-0.000185966627357865	14	14	-0.416008793795604	0.357142857142857	0
19	20860846	benchmark	CS49	R1	median	-0.000186746599649531	12	12	0.465846573941051	0.333333333333333	0
19	20860846	benchmark	CS49	R1	mean	-0.000167358320536506	12	12	0.465846573941051	0.333333333333333	0
19	20860846	benchmark	CS49	R2	median	0.000668950326152695	14	14	-0.666056766148503	0.571428571428571	0
19	20860846	benchmark	CS49	R2	mean	0.000372062546771079	14	14	-0.666056766148503	0.571428571428571	0
19	20860846	benchmark	CS51	R1	median	-0.000161433555038522	14	14	0.0144162557561823	0.428571428571429	0
19	20860846	benchmark	CS51	R1	mean	0.000114690753316584	14	14	0.0144162557561823	0.428571428571429	0
19	20860846	benchmark	CS51	R2	median	-0.00014382303027233	12	12	0.0937297685979715	0.416666666666667	0
19	20860846	benchmark	CS51	R2	mean	-0.000208755688470121	12	12	0.0937297685979715	0.416666666666667	0
19	20860846	benchmark	CS53	R1	median	-0.00105719144641872	12	12	1.85832609747658	0.166666666666667	0
19	20860846	benchmark	CS53	R1	mean	-0.000562685461838947	12	12	1.85832609747658	0.166666666666667	0
19	20860846	benchmark	CS53	R2	median	0.000412575912923669	8	8	0.0141208791659367	0.5	0
19	20860846	benchmark	CS53	R2	mean	0.000243072218058174	8	8	0.0141208791659367	0.5	0
19	20860846	benchmark	CS54	R1	median	-0.000257688494866551	7	7	-0.79850238422955	0.428571428571429	0
19	20860846	benchmark	CS54	R1	mean	-0.000286105925290718	7	7	-0.79850238422955	0.428571428571429	0
19	20860846	benchmark	CS54	R2	median	0.00127175720473549	7	7	-0.402704222970389	0.571428571428571	0
19	20860846	benchmark	CS54	R2	mean	0.000909410683241031	7	7	-0.402704222970389	0.571428571428571	0
19	20860846	benchmark	CS55	R1	median	-0.000234013823596229	14	14	0.9354186949101	0.428571428571429	0
19	20860846	benchmark	CS55	R1	mean	4.49470313818765e-05	14	14	0.9354186949101	0.428571428571429	0
19	20860846	benchmark	CS55	R2	median	-0.000278408523801153	14	14	1.05712235646341	0.428571428571429	0
19	20860846	benchmark	CS55	R2	mean	-0.000102677727275044	14	14	1.05712235646341	0.428571428571429	0
19	20860846	benchmark	CS56	R1	median	-0.000355484524944463	12	12	0.0615231018153984	0.333333333333333	0
19	20860846	benchmark	CS56	R1	mean	-0.000339731738408868	12	12	0.0615231018153984	0.333333333333333	0
19	20860846	benchmark	CS56	R2	median	-3.63612823731371e-05	12	12	0.136604627141915	0.5	0
19	20860846	benchmark	CS56	R2	mean	8.61815486275515e-06	12	12	0.136604627141915	0.5	0
19	20860846	benchmark	CS57	R1	median	-0.000496157948221382	12	12	0.837975766171773	0.25	0
19	20860846	benchmark	CS57	R1	mean	-0.000413554230052484	12	12	0.837975766171773	0.25	0
19	20860846	benchmark	CS57	R2	median	-0.000137203896869425	12	12	-0.828719444016554	0.333333333333333	0
19	20860846	benchmark	CS57	R2	mean	-0.000344537582635392	12	12	-0.828719444016554	0.333333333333333	0
19	20860846	benchmark	CS58	R1	median	0.000160651550777478	7	7	0.39878988142566	0.571428571428571	0
19	20860846	benchmark	CS58	R1	mean	0.000651209429519025	7	7	0.39878988142566	0.571428571428571	0
19	20860846	benchmark	CS60	R1	median	5.7197185613649e-05	14	14	-0.00622809076211536	0.5	0
19	20860846	benchmark	CS60	R1	mean	-2.2201234423957e-05	14	14	-0.00622809076211536	0.5	0
19	20860846	benchmark	CS62	R1	median	-0.000598276429906229	7	7	0.775602396026867	0.285714285714286	0
19	20860846	benchmark	CS62	R1	mean	-0.000503302888209095	7	7	0.775602396026867	0.285714285714286	0
19	20860846	benchmark	CS62	R2	median	-8.74083724827644e-05	7	7	-0.0673531113989313	0.428571428571429	0
19	20860846	benchmark	CS62	R2	mean	3.3812963481965e-05	7	7	-0.0673531113989313	0.428571428571429	0
20	20860847	benchmark	CS41	R1	median	0.000160961678715375	14	14	0.281425486348267	0.5	0
20	20860847	benchmark	CS41	R1	mean	0.000198827300930286	14	14	0.281425486348267	0.5	0
20	20860847	benchmark	CS41	R2	median	-0.000534445209533637	14	14	0.505845205782564	0.214285714285714	0
20	20860847	benchmark	CS41	R2	mean	-0.000389622204666152	14	14	0.505845205782564	0.214285714285714	0
20	20860847	benchmark	CS42	R1	median	-0.000107127369168321	14	14	1.17058996559721	0.357142857142857	0
20	20860847	benchmark	CS42	R1	mean	0.000294828914265126	14	14	1.17058996559721	0.357142857142857	0
20	20860847	benchmark	CS42	R2	median	-0.000149903332097654	14	14	1.29392368751521	0.428571428571429	0
20	20860847	benchmark	CS42	R2	mean	0.000475304803956269	14	14	1.29392368751521	0.428571428571429	0
20	20860847	benchmark	CS43	R1	median	7.41889555182378e-05	14	14	0.89416454806979	0.5	0
20	20860847	benchmark	CS43	R1	mean	9.98677343281011e-05	14	14	0.89416454806979	0.5	0
20	20860847	benchmark	CS43	R2	median	0.000103046570973178	14	14	1.68416393086698	0.571428571428571	0
20	20860847	benchmark	CS43	R2	mean	0.000158958560985813	14	14	1.68416393086698	0.571428571428571	0
20	20860847	benchmark	CS44	R1	median	-0.000437269676568008	14	14	0.334459466639269	0.357142857142857	0
20	20860847	benchmark	CS44	R1	mean	-0.000401767145904939	14	14	0.334459466639269	0.357142857142857	0
20	20860847	benchmark	CS47	R1	median	-0.000111584621040061	14	14	0.754878201809417	0.5	0
20	20860847	benchmark	CS47	R1	mean	7.62173719898872e-05	14	14	0.754878201809417	0.5	0
20	20860847	benchmark	CS47	R2	median	-9.55474963049471e-05	14	14	0.84641016319228	0.428571428571429	0
20	20860847	benchmark	CS47	R2	mean	2.00418356107538e-05	14	14	0.84641016319228	0.428571428571429	0
20	20860847	benchmark	CS48	R1	median	-0.000903707484022207	14	14	-0.70468997928162	0.142857142857143	0
20	20860847	benchmark	CS48	R1	mean	-0.000750944947276211	14	14	-0.70468997928162	0.142857142857143	0
20	20860847	benchmark	CS48	R2	median	3.48124336178691e-05	14	14	0.66750205653989	0.5	0
20	20860847	benchmark	CS48	R2	mean	0.000195343885650656	14	14	0.66750205653989	0.5	0
20	20860847	benchmark	CS49	R1	median	-0.000678135203519235	12	12	2.5412063408833	0.166666666666667	0
20	20860847	benchmark	CS49	R1	mean	-0.000477085810003283	12	12	2.5412063408833	0.166666666666667	0
20	20860847	benchmark	CS49	R2	median	-0.000515866702053112	14	14	1.06716678155107	0.285714285714286	0
20	20860847	benchmark	CS49	R2	mean	-0.000282506640703337	14	14	1.06716678155107	0.285714285714286	0
20	20860847	benchmark	CS51	R1	median	-0.00011627049291455	14	14	1.19129027279322	0.428571428571429	0
20	20860847	benchmark	CS51	R1	mean	0.000292959364812804	14	14	1.19129027279322	0.428571428571429	0
20	20860847	benchmark	CS51	R2	median	-0.00058476573487071	12	12	1.37660082094286	0.25	0
20	20860847	benchmark	CS51	R2	mean	-0.000450086025246421	12	12	1.37660082094286	0.25	0
20	20860847	benchmark	CS53	R1	median	-0.000264414705819532	12	12	2.42236356680365	0.25	0
20	20860847	benchmark	CS53	R1	mean	2.85469181095761e-05	12	12	2.42236356680365	0.25	0
20	20860847	benchmark	CS53	R2	median	-0.000270901165400202	8	8	0.433709838568143	0.25	0
20	20860847	benchmark	CS53	R2	mean	-0.000149283650328278	8	8	0.433709838568143	0.25	0
20	20860847	benchmark	CS54	R1	median	-9.66760278905069e-05	7	7	0.14784854683321	0.428571428571429	0
20	20860847	benchmark	CS54	R1	mean	6.32618454725856e-05	7	7	0.14784854683321	0.428571428571429	0
20	20860847	benchmark	CS54	R2	median	-0.000482885726449212	7	7	1.28978244484061	0.428571428571429	0
20	20860847	benchmark	CS54	R2	mean	5.7653188036287e-05	7	7	1.28978244484061	0.428571428571429	0
20	20860847	benchmark	CS55	R1	median	-0.000461747354498618	14	14	0.35073667860518	0.428571428571429	0
20	20860847	benchmark	CS55	R1	mean	-0.000257151928124857	14	14	0.35073667860518	0.428571428571429	0
20	20860847	benchmark	CS55	R2	median	0.000343759850100987	14	14	0.0915918749541034	0.5	0
20	20860847	benchmark	CS55	R2	mean	0.000432140806870866	14	14	0.0915918749541034	0.5	0
20	20860847	benchmark	CS56	R1	median	-0.000218637739513145	12	12	0.442884158299621	0.333333333333333	0
20	20860847	benchmark	CS56	R1	mean	-0.000315284422445484	12	12	0.442884158299621	0.333333333333333	0
20	20860847	benchmark	CS56	R2	median	-0.000403489942109121	12	12	1.56320237187731	0.333333333333333	0
20	20860847	benchmark	CS56	R2	mean	-4.5050830744688e-05	12	12	1.56320237187731	0.333333333333333	0
20	20860847	benchmark	CS57	R1	median	-0.000484580215422477	12	12	0.238256932956257	0.416666666666667	0
20	20860847	benchmark	CS57	R1	mean	-0.00023000126543444	12	12	0.238256932956257	0.416666666666667	0
20	20860847	benchmark	CS57	R2	median	-0.000217304264016751	12	12	0.0111528135838479	0.5	0
20	20860847	benchmark	CS57	R2	mean	-0.000290876544346345	12	12	0.0111528135838479	0.5	0
20	20860847	benchmark	CS58	R1	median	0.000591765182039014	7	7	0.403424205976162	0.571428571428571	0
20	20860847	benchmark	CS58	R1	mean	0.000414692074144288	7	7	0.403424205976162	0.571428571428571	0
20	20860847	benchmark	CS60	R1	median	-0.000846819181044235	14	14	-0.00424067045246577	0.285714285714286	0
20	20860847	benchmark	CS60	R1	mean	-0.000744148411087709	14	14	-0.00424067045246577	0.285714285714286	0
20	20860847	benchmark	CS62	R1	median	-0.000222626771814186	7	7	-0.787414125544882	0.285714285714286	0
20	20860847	benchmark	CS62	R1	mean	-0.00041976013571886	7	7	-0.787414125544882	0.285714285714286	0
20	20860847	benchmark	CS62	R2	median	0.000547888564134368	7	7	-0.871447091511769	0.714285714285714	0
20	20860847	benchmark	CS62	R2	mean	6.0925199022273e-05	7	7	-0.871447091511769	0.714285714285714	0
21	20860848	benchmark	CS41	R1	median	-0.000363702818611903	14	14	2.22993621620423	0.285714285714286	0
21	20860848	benchmark	CS41	R1	mean	-7.31389113436568e-05	14	14	2.22993621620423	0.285714285714286	0
21	20860848	benchmark	CS41	R2	median	5.19931722526425e-05	14	14	0.053349700509091	0.5	0
21	20860848	benchmark	CS41	R2	mean	-9.77508579147547e-06	14	14	0.053349700509091	0.5	0
21	20860848	benchmark	CS42	R1	median	0.000181563700702131	14	14	-0.110681216273515	0.571428571428571	0
21	20860848	benchmark	CS42	R1	mean	0.000219683883590265	14	14	-0.110681216273515	0.571428571428571	0
21	20860848	benchmark	CS42	R2	median	0.000589077284135851	14	14	0.674453003944931	0.571428571428571	0
21	20860848	benchmark	CS42	R2	mean	0.00047065410738776	14	14	0.674453003944931	0.571428571428571	0
21	20860848	benchmark	CS43	R1	median	-0.000319883074061969	14	14	0.928272070575947	0.357142857142857	0
21	20860848	benchmark	CS43	R1	mean	0.000163354844897203	14	14	0.928272070575947	0.357142857142857	0
21	20860848	benchmark	CS43	R2	median	-0.000209118891940575	14	14	2.14041335831012	0.5	0
21	20860848	benchmark	CS43	R2	mean	8.67596473470836e-05	14	14	2.14041335831012	0.5	0
21	20860848	benchmark	CS44	R1	median	-0.000247689867545633	14	14	0.0775729707017278	0.357142857142857	0
21	20860848	benchmark	CS44	R1	mean	-0.000187446555271747	14	14	0.0775729707017278	0.357142857142857	0
21	20860848	benchmark	CS47	R1	median	-0.000136078111151739	14	14	1.68791168713999	0.357142857142857	0
21	20860848	benchmark	CS47	R1	mean	-3.4154254966882e-05	14	14	1.68791168713999	0.357142857142857	0
21	20860848	benchmark	CS47	R2	median	-0.000282075203404256	14	14	0.705715163543831	0.428571428571429	0
21	20860848	benchmark	CS47	R2	mean	-0.000158428375230176	14	14	0.705715163543831	0.428571428571429	0
21	20860848	benchmark	CS48	R1	median	-1.01940466669735e-05	14	14	0.518384585066547	0.5	0
21	20860848	benchmark	CS48	R1	mean	0.000217935117729836	14	14	0.518384585066547	0.5	0
21	20860848	benchmark	CS48	R2	median	0.000145141375796322	14	14	1.30458696241891	0.571428571428571	0
21	20860848	benchmark	CS48	R2	mean	0.000400039521405439	14	14	1.30458696241891	0.571428571428571	0
21	20860848	benchmark	CS49	R1	median	-0.000701064994155315	12	12	1.98923756064808	0.166666666666667	0
21	20860848	benchmark	CS49	R1	mean	-0.000534916225158914	12	12	1.98923756064808	0.166666666666667	0
21	20860848	benchmark	CS49	R2	median	-0.00020348055556386	14	14	2.23902407994249	0.357142857142857	0
21	20860848	benchmark	CS49	R2	mean	0.000127221112215385	14	14	2.23902407994249	0.357142857142857	0
21	20860848	benchmark	CS51	R1	median	-0.000352311649014059	14	14	1.54880437687243	0.428571428571429	0
