seed_index	world_seed	mode	reducer	run	n_subjects	observed	p_two_sided	studentization_sd	subject_statistic_skewness	n_positive	n_negative	n_zero	positive_fraction
68	20860895	benchmark	median	R2	13	-0.000227765357909857	0.001220703125	8.11481645905961e-05	-0.0982131169115782	1	12	0	0.0769230769230769
68	20860895	benchmark	mean	R1	16	8.17154259718589e-05	0.29498291015625	7.53422383339372e-05	0.0498133340006033	10	6	0	0.625
68	20860895	benchmark	mean	R2	13	2.76474871085272e-05	0.75537109375	7.95610522907268e-05	1.22036095014881	5	8	0	0.384615384615385
69	20860896	benchmark	median	R1	16	-3.8432865028812e-05	0.641632080078125	7.88891399477564e-05	-0.0689779682046941	6	10	0	0.375
69	20860896	benchmark	median	R2	13	-0.000239159914263499	0.048095703125	0.000122606094928258	1.08530129241534	2	11	0	0.153846153846154
69	20860896	benchmark	mean	R1	16	9.2076575335328e-05	0.23382568359375	7.47884313429518e-05	0.206346870263815	10	6	0	0.625
69	20860896	benchmark	mean	R2	13	-3.37433283951583e-05	0.72119140625	8.82194177137978e-05	-0.307913036597314	4	9	0	0.307692307692308
70	20860897	benchmark	median	R1	16	-0.000179770069778329	0.047882080078125	9.17246406651783e-05	0.555472193377337	4	12	0	0.25
70	20860897	benchmark	median	R2	13	-0.00015117921600906	0.112060546875	9.44235566866845e-05	-0.00955311375573695	5	8	0	0.384615384615385
70	20860897	benchmark	mean	R1	16	-1.20875186734474e-05	0.826873779296875	5.12309330935147e-05	1.04534405982152	6	10	0	0.375
70	20860897	benchmark	mean	R2	13	-1.33603871119262e-06	0.987060546875	8.56670281152534e-05	0.182672507850146	7	6	0	0.538461538461538
71	20860898	benchmark	median	R1	16	-9.06342868075381e-05	0.30706787109375	8.5412810506467e-05	0.890453478258849	6	10	0	0.375
71	20860898	benchmark	median	R2	13	-0.000225425794334907	0.06591796875	0.000123086887678619	0.698975804995358	2	11	0	0.153846153846154
71	20860898	benchmark	mean	R1	16	0.000121338251135526	0.089263916015625	7.14160614895825e-05	-0.175236107678027	11	5	0	0.6875
71	20860898	benchmark	mean	R2	13	-0.000137960404603622	0.161865234375	9.66755088430282e-05	0.54818566467404	4	9	0	0.307692307692308
72	20860899	benchmark	median	R1	16	-0.000166249184433352	0.06317138671875	8.98852580136262e-05	0.4147449868711	5	11	0	0.3125
72	20860899	benchmark	median	R2	13	-0.000196360522705193	0.116943359375	0.000124663258117281	0.450219853523625	4	9	0	0.307692307692308
72	20860899	benchmark	mean	R1	16	-9.24963494047421e-05	0.286346435546875	8.45711344165933e-05	0.306438739508293	6	10	0	0.375
72	20860899	benchmark	mean	R2	13	-4.04553232343811e-05	0.706298828125	0.000103073114669733	0.207457857425149	5	8	0	0.384615384615385
73	20860900	benchmark	median	R1	16	-0.000190922307329526	0.067840576171875	0.000107175006742242	-0.673301211726284	5	11	0	0.3125
73	20860900	benchmark	median	R2	13	-0.000189962336658972	0.042236328125	9.6566713965625e-05	-0.454318053174877	4	9	0	0.307692307692308
73	20860900	benchmark	mean	R1	16	8.13275701706263e-06	0.928680419921875	8.69436841619952e-05	0.324237906436593	6	10	0	0.375
73	20860900	benchmark	mean	R2	13	7.62185205626568e-05	0.34765625	7.30515004397649e-05	1.38848945304732	8	5	0	0.615384615384615
74	20860901	benchmark	median	R1	16	-2.06574328751578e-05	0.78570556640625	7.87969055044442e-05	0.805170307312457	8	8	0	0.5
74	20860901	benchmark	median	R2	13	-0.000208079275594579	0.025390625	9.63566286121378e-05	-0.0749029429383947	3	10	0	0.230769230769231
74	20860901	benchmark	mean	R1	16	0.000119299738607801	0.134246826171875	7.87320248000567e-05	-0.186711448720455	12	4	0	0.75
74	20860901	benchmark	mean	R2	13	-4.86122620723532e-05	0.580078125	8.01032354524675e-05	-1.13729452454354	6	7	0	0.461538461538462
75	20860902	benchmark	median	R1	16	-0.000203997554724613	0.03485107421875	9.79055528767579e-05	0.969665142152803	3	13	0	0.1875
75	20860902	benchmark	median	R2	13	-6.52155292177386e-05	0.5751953125	0.000111449259787899	-0.0926695940551945	6	7	0	0.461538461538462
75	20860902	benchmark	mean	R1	16	-0.000103450692806893	0.143768310546875	7.01771087420325e-05	0.706208294768986	5	11	0	0.3125
75	20860902	benchmark	mean	R2	13	0.000122133885670425	0.400634765625	0.000140756089895279	-0.105276701678139	9	4	0	0.692307692307692
76	20860903	benchmark	median	R1	16	-0.000197567561097012	0.02423095703125	8.9689262836596e-05	0.571295050329648	6	10	0	0.375
76	20860903	benchmark	median	R2	13	-0.000132111332159874	0.2470703125	0.000110732268789647	1.0726517631909	3	10	0	0.230769230769231
76	20860903	benchmark	mean	R1	16	-5.23526164469081e-06	0.93560791015625	6.30827601549525e-05	0.14296274119332	8	8	0	0.5
76	20860903	benchmark	mean	R2	13	-8.43946078647833e-05	0.486328125	0.000114937303590979	0.901300040764835	6	7	0	0.461538461538462
77	20860904	benchmark	median	R1	16	-0.000150788602887336	0.125823974609375	9.77849964620187e-05	0.158463990564567	5	11	0	0.3125
77	20860904	benchmark	median	R2	13	-1.95670308333037e-06	0.9765625	6.37848200535399e-05	0.985971261086579	5	8	0	0.384615384615385
77	20860904	benchmark	mean	R1	16	-2.45823915252837e-05	0.79229736328125	8.92443929315897e-05	0.317817413690355	6	10	0	0.375
77	20860904	benchmark	mean	R2	13	0.000110754314399762	0.258544921875	9.42055859433266e-05	1.05013017862201	8	5	0	0.615384615384615
78	20860905	benchmark	median	R1	16	-9.01887450898743e-05	0.333831787109375	9.09692476926114e-05	0.24314790226653	5	11	0	0.3125
78	20860905	benchmark	median	R2	13	-0.000234911134691761	0.020263671875	0.000108975624122192	-0.697301461151914	4	9	0	0.307692307692308
78	20860905	benchmark	mean	R1	16	3.1203012334558e-05	0.614349365234375	6.01611029899588e-05	-0.118557343504609	8	8	0	0.5
78	20860905	benchmark	mean	R2	13	4.4790574297999e-05	0.61083984375	8.48255988043695e-05	-0.0379165791246	8	5	0	0.615384615384615
79	20860906	benchmark	median	R1	16	-4.79772719970936e-05	0.531982421875	7.42644381859295e-05	0.612819432982811	6	10	0	0.375
79	20860906	benchmark	median	R2	13	-0.000161437936170686	0.225341796875	0.000129937667360938	-0.491091257362884	6	7	0	0.461538461538462
79	20860906	benchmark	mean	R1	16	0.000140768044700485	0.06500244140625	7.65364953671166e-05	-0.507123616333794	10	6	0	0.625
79	20860906	benchmark	mean	R2	13	-7.38414123031645e-05	0.496826171875	0.000103542665480443	-0.360739322241453	7	6	0	0.538461538461538
80	20860907	benchmark	median	R1	16	-0.00022550858988586	0.02685546875	0.00010557739510924	1.43089678372142	2	14	0	0.125
80	20860907	benchmark	median	R2	13	-0.000207535099456729	0.044677734375	0.000106462112875716	0.121094146965585	3	10	0	0.230769230769231
80	20860907	benchmark	mean	R1	16	-7.50937443829351e-05	0.469970703125	9.84218847305188e-05	0.549406342592859	5	11	0	0.3125
80	20860907	benchmark	mean	R2	13	-7.6334519483242e-05	0.50927734375	0.000108690223028256	1.01499161798979	4	9	0	0.307692307692308
81	20860908	benchmark	median	R1	16	-0.000186602670735314	0.05523681640625	9.83735204571519e-05	-0.40909119691231	5	11	0	0.3125
81	20860908	benchmark	median	R2	13	-9.7558566884799e-05	0.477783203125	0.000132231562893881	0.205175645500064	6	7	0	0.461538461538462
81	20860908	benchmark	mean	R1	16	7.48632273992123e-06	0.91064453125	6.72674556879222e-05	0.00613565269333902	9	7	0	0.5625
81	20860908	benchmark	mean	R2	13	-4.87530999372653e-05	0.712646484375	0.000127932670469823	-0.0597574690154143	5	8	0	0.384615384615385
82	20860909	benchmark	median	R1	16	-0.000149497529627887	0.091033935546875	8.79146830062454e-05	-0.487057877813129	7	9	0	0.4375
82	20860909	benchmark	median	R2	13	-0.000265066099304843	0.012451171875	0.000116801023940192	-0.517613260705453	3	10	0	0.230769230769231
82	20860909	benchmark	mean	R1	16	8.76825505313394e-06	0.91314697265625	7.79490059915367e-05	-0.00625886210830402	8	8	0	0.5
82	20860909	benchmark	mean	R2	13	-8.09170941876987e-05	0.479736328125	0.000105506544930462	-0.583336829165916	6	7	0	0.461538461538462
83	20860910	benchmark	median	R1	16	-0.000170938921003258	0.038543701171875	8.69231624989323e-05	-0.535858556279703	3	13	0	0.1875
83	20860910	benchmark	median	R2	13	0.000185230585670832	0.2470703125	0.000153769549208337	0.609943604818371	8	5	0	0.615384615384615
83	20860910	benchmark	mean	R1	16	3.5834883096321e-05	0.643402099609375	7.31335367622409e-05	-0.6147807524141	8	8	0	0.5
83	20860910	benchmark	mean	R2	13	0.000287144188495301	0.0205078125	0.000133868588830553	0.562219500052207	11	2	0	0.846153846153846
84	20860911	benchmark	median	R1	16	-3.11588218635475e-05	0.727447509765625	8.50106568963959e-05	0.783490447987588	6	10	0	0.375
84	20860911	benchmark	median	R2	13	-0.000170225110858202	0.1396484375	0.000112982898138794	0.204155979088045	5	8	0	0.384615384615385
84	20860911	benchmark	mean	R1	16	1.75362568816947e-05	0.853240966796875	9.16331319953994e-05	0.105499306470624	8	8	0	0.5
84	20860911	benchmark	mean	R2	13	-6.56328191861211e-05	0.5673828125	0.000110426041747204	0.00801702849356327	6	7	0	0.461538461538462
85	20860912	benchmark	median	R1	16	1.38208338197325e-05	0.88446044921875	9.11126645987846e-05	0.570053196089579	6	10	0	0.375
85	20860912	benchmark	median	R2	13	-0.00023720654970417	0.0322265625	0.000112368240187066	0.852496614836746	3	10	0	0.230769230769231
85	20860912	benchmark	mean	R1	16	0.000170525090767088	0.06597900390625	9.41745442091109e-05	0.896884993863802	11	5	0	0.6875
85	20860912	benchmark	mean	R2	13	-4.93897129453252e-05	0.602294921875	9.21467936726067e-05	0.0105215127512397	6	7	0	0.461538461538462
86	20860913	benchmark	median	R1	16	-0.00030481407679212	0.00421142578125	0.000114334517320929	0.785573938391515	2	14	0	0.125
86	20860913	benchmark	median	R2	13	-0.000252644503489982	0.0283203125	0.000124761686679019	-0.786983580711404	3	10	0	0.230769230769231
86	20860913	benchmark	mean	R1	16	-6.20428135243438e-05	0.309295654296875	5.87811193571734e-05	-0.149373706408622	7	9	0	0.4375
86	20860913	benchmark	mean	R2	13	-0.000107829483390774	0.30810546875	0.00010091174657466	-0.486522933690206	5	8	0	0.384615384615385
87	20860914	benchmark	median	R1	16	-0.000145749750450877	0.089996337890625	8.56605572924684e-05	-0.450588902771361	5	11	0	0.3125
87	20860914	benchmark	median	R2	13	-1.17440067085616e-05	0.926025390625	0.000123541827643258	-0.240938216335221	6	7	0	0.461538461538462
87	20860914	benchmark	mean	R1	16	4.71328960695226e-05	0.432220458984375	5.79572886440267e-05	-0.946081481883651	11	5	0	0.6875
87	20860914	benchmark	mean	R2	13	0.000131952223420677	0.279052734375	0.000119109600308102	-0.221854862669067	7	6	0	0.538461538461538
88	20860915	benchmark	median	R1	16	-0.000123909924326878	0.344879150390625	0.000126794774489753	0.130579567911306	7	9	0	0.4375
88	20860915	benchmark	median	R2	13	0.000114517749163504	0.366455078125	0.000118092299748106	0.397543966791516	8	5	0	0.615384615384615
88	20860915	benchmark	mean	R1	16	-5.71560750271425e-05	0.689544677734375	0.000137446189300777	0.240798566743599	7	9	0	0.4375
88	20860915	benchmark	mean	R2	13	0.000193845737031431	0.061279296875	0.000104266546242819	0.0280554788788941	9	4	0	0.692307692307692
89	20860916	benchmark	median	R1	16	-7.11063786933356e-05	0.406036376953125	8.25120289158268e-05	0.296850413247461	6	10	0	0.375
89	20860916	benchmark	median	R2	13	2.70764529516755e-06	0.981201171875	0.000108328922227429	-0.226369937234384	8	5	0	0.615384615384615
89	20860916	benchmark	mean	R1	16	0.000115431041289313	0.259857177734375	9.88493640791803e-05	0.527205515424107	9	7	0	0.5625
89	20860916	benchmark	mean	R2	13	0.000103391507163708	0.113525390625	6.44342351468466e-05	-0.614003497208491	10	3	0	0.769230769230769
90	20860917	benchmark	median	R1	16	-0.000269474040420175	0.00067138671875	8.74937831792659e-05	0.518522512611134	2	14	0	0.125
90	20860917	benchmark	median	R2	13	4.87094812957631e-05	0.661376953125	0.00010955365704354	0.153160520523729	6	7	0	0.461538461538462
90	20860917	benchmark	mean	R1	16	-8.59076089887667e-05	0.191802978515625	6.42923684623044e-05	-0.249226284312238	6	10	0	0.375
90	20860917	benchmark	mean	R2	13	7.05430724465056e-05	0.465087890625	9.4277697065557e-05	0.0178433556623196	7	6	0	0.538461538461538
91	20860918	benchmark	median	R1	16	-9.57065841560771e-05	0.222015380859375	7.67381083291401e-05	0.222769869047259	6	10	0	0.375
91	20860918	benchmark	median	R2	13	-0.000307537707917357	0.01318359375	0.000129274288163401	0.828729583439315	2	11	0	0.153846153846154
91	20860918	benchmark	mean	R1	16	4.13799750791298e-06	0.954803466796875	7.09416106476947e-05	0.241517811684334	7	9	0	0.4375
91	20860918	benchmark	mean	R2	13	-0.000126047448473446	0.216796875	0.000100162322505865	0.362402339032151	5	8	0	0.384615384615385
92	20860919	benchmark	median	R1	16	-0.000199153107736401	0.049102783203125	0.000102825228567127	-0.0100315789894749	6	10	0	0.375
92	20860919	benchmark	median	R2	13	-0.000131018370197574	0.179931640625	9.5211609396266e-05	0.00397382461666789	4	9	0	0.307692307692308
92	20860919	benchmark	mean	R1	16	-0.000130173705182358	0.13525390625	8.64770259980414e-05	0.928262793876387	5	11	0	0.3125
92	20860919	benchmark	mean	R2	13	-1.68568029090693e-05	0.838623046875	7.72729459611685e-05	1.09013921817629	6	7	0	0.461538461538462
93	20860920	benchmark	median	R1	16	-0.000278361384724381	0.00048828125	9.07196849919007e-05	0.156313481891599	1	15	0	0.0625
93	20860920	benchmark	median	R2	13	-0.000224699124688172	0.047607421875	0.0001139130637171	0.0862330288366992	5	8	0	0.384615384615385
93	20860920	benchmark	mean	R1	16	3.60890427590153e-05	0.58831787109375	6.35500757942424e-05	-0.179019799915392	9	7	0	0.5625
93	20860920	benchmark	mean	R2	13	-5.65859057562838e-05	0.570556640625	9.41877213609274e-05	-0.126667767317394	4	9	0	0.307692307692308
94	20860921	benchmark	median	R1	16	-0.000326186393493798	0.001312255859375	0.000131212214877489	-2.13777469457198	1	15	0	0.0625
94	20860921	benchmark	median	R2	13	-1.70569748171436e-05	0.884033203125	0.000111360644883908	0.420021405372945	6	7	0	0.461538461538462
94	20860921	benchmark	mean	R1	16	-0.000112129284258511	0.222686767578125	8.85631728914829e-05	-0.890146422080714	6	10	0	0.375
94	20860921	benchmark	mean	R2	13	0.000178266116000243	0.12451171875	0.000112974126553468	0.0728701368067885	8	5	0	0.615384615384615
95	20860922	benchmark	median	R1	16	-1.14004991123737e-05	0.887908935546875	7.78399852646448e-05	0.720374412135915	7	9	0	0.4375
95	20860922	benchmark	median	R2	13	-0.000133021546262213	0.2958984375	0.000123727432240982	-0.024262239700905	5	8	0	0.384615384615385
95	20860922	benchmark	mean	R1	16	2.94312527120613e-05	0.666900634765625	6.64342299506012e-05	-0.327194365514958	9	7	0	0.5625
95	20860922	benchmark	mean	R2	13	2.02422339063943e-05	0.894287109375	0.000145807398623593	0.77139770275164	4	9	0	0.307692307692308
96	20860923	benchmark	median	R1	16	-8.90695094036399e-05	0.333343505859375	9.00803746443145e-05	0.347648559331286	6	10	0	0.375
96	20860923	benchmark	median	R2	13	-7.34937392566058e-05	0.4423828125	9.18640188699716e-05	0.312055979578794	6	7	0	0.461538461538462
96	20860923	benchmark	mean	R1	16	6.97616314589802e-05	0.298065185546875	6.55933327960773e-05	-0.622549500706222	12	4	0	0.75
96	20860923	benchmark	mean	R2	13	6.47385972658673e-05	0.682373046875	0.000117347728607167	1.81604362440734	5	8	0	0.384615384615385
97	20860924	benchmark	median	R1	16	-0.000135374646804319	0.122222900390625	8.69766722536056e-05	1.26346784721695	4	12	0	0.25
97	20860924	benchmark	median	R2	13	-0.000177672938062502	0.090576171875	0.000104453125864907	-0.113459687021762	4	9	0	0.307692307692308
97	20860924	benchmark	mean	R1	16	-4.11341292993126e-06	0.9664306640625	9.35045929943063e-05	0.294887514286188	7	9	0	0.4375
97	20860924	benchmark	mean	R2	13	8.80054068043036e-05	0.35546875	9.21508733709814e-05	-0.491780848926818	9	4	0	0.692307692307692
98	20860925	benchmark	median	R1	16	-0.000142620594870204	0.11749267578125	9.17785484544759e-05	-1.24702629683569	5	11	0	0.3125
98	20860925	benchmark	median	R2	13	-0.000193707095085499	0.03369140625	9.3112856593311e-05	0.415534430620048	4	9	0	0.307692307692308
98	20860925	benchmark	mean	R1	16	-7.72504746153069e-05	0.4266357421875	8.97660743099895e-05	-1.01028010172378	7	9	0	0.4375
98	20860925	benchmark	mean	R2	13	-0.000151091737707776	0.041748046875	7.5141338406984e-05	0.353848346491428	3	10	0	0.230769230769231
99	20860926	benchmark	median	R1	16	-0.00012186172263042	0.05584716796875	6.43252760842594e-05	0.321208952067845	5	11	0	0.3125
99	20860926	benchmark	median	R2	13	-0.000202895390871508	0.070556640625	0.000112491529921041	0.747497659129836	2	11	0	0.153846153846154
99	20860926	benchmark	mean	R1	16	8.25615853578081e-05	0.221649169921875	6.54535991019251e-05	0.474322002303919	11	5	0	0.6875
99	20860926	benchmark	mean	R2	13	-5.72390434230031e-05	0.619384765625	0.000109919717197692	0.233796962334375	6	7	0	0.461538461538462
100	20860927	benchmark	median	R1	16	-4.46721957187263e-05	0.662689208984375	9.6961451460671e-05	-0.0809960347220826	7	9	0	0.4375
100	20860927	benchmark	median	R2	13	-8.72907239248571e-05	0.40283203125	0.000100646959205225	0.54724025578033	6	7	0	0.461538461538462
100	20860927	benchmark	mean	R1	16	0.000123619130998581	0.184478759765625	9.06999420951636e-05	0.10393689768786	10	6	0	0.625
100	20860927	benchmark	mean	R2	13	4.75961774675645e-05	0.6669921875	0.000101348807702443	0.740740247885544	7	6	0	0.538461538461538
101	20860928	benchmark	median	R1	16	-0.000129777078349731	0.183990478515625	9.65536218970176e-05	0.514529218363863	5	11	0	0.3125
101	20860928	benchmark	median	R2	13	-0.000215599552935424	0.044677734375	0.00011081007660797	-0.447007707422663	4	9	0	0.307692307692308
101	20860928	benchmark	mean	R1	16	-4.58208551632373e-05	0.49810791015625	6.58232992570132e-05	-0.0405409256676175	6	10	0	0.375
101	20860928	benchmark	mean	R2	13	-8.40399597189776e-05	0.35595703125	8.84623441407333e-05	-0.271655163706735	7	6	0	0.538461538461538
102	20860929	benchmark	median	R1	16	-0.00022678070386917	0.037384033203125	0.000112523868212503	-0.151123167648716	4	12	0	0.25
102	20860929	benchmark	median	R2	13	-8.54529002222387e-05	0.410888671875	9.98423314448663e-05	0.368157297257416	4	9	0	0.307692307692308
102	20860929	benchmark	mean	R1	16	-2.78263895323351e-05	0.75567626953125	8.09977853245794e-05	-0.907143758933211	8	8	0	0.5
102	20860929	benchmark	mean	R2	13	7.32318228939395e-05	0.433837890625	8.48716279630038e-05	-2.00080802046929	10	3	0	0.769230769230769
103	20860930	benchmark	median	R1	16	-5.12259982853788e-05	0.534515380859375	8.00071891371796e-05	0.421571703982566	6	10	0	0.375
103	20860930	benchmark	median	R2	13	-0.000219481875253008	0.041259765625	0.000113966379350274	-0.898004148197223	4	9	0	0.307692307692308
103	20860930	benchmark	mean	R1	16	5.11525890349801e-05	0.622589111328125	9.80507747892376e-05	0.668705860830244	8	8	0	0.5
103	20860930	benchmark	mean	R2	13	-0.00017308557962652	0.1337890625	0.000111225803946901	-1.0179592840737	5	8	0	0.384615384615385
104	20860931	benchmark	median	R1	16	-0.00016879302734282	0.014251708984375	7.17926535948333e-05	-0.0381805270451957	4	12	0	0.25
104	20860931	benchmark	median	R2	13	-0.000127261503707455	0.250732421875	0.000105952021408708	-0.788280395345606	6	7	0	0.461538461538462
104	20860931	benchmark	mean	R1	16	2.22856977652627e-05	0.695770263671875	5.53080264230494e-05	0.219397197750406	9	7	0	0.5625
104	20860931	benchmark	mean	R2	13	1.14264286160775e-05	0.872802734375	6.86007690207617e-05	-0.4683147924868	7	6	0	0.538461538461538
105	20860932	benchmark	median	R1	16	-0.000170592232740404	0.06683349609375	9.36866644414704e-05	-0.203813048385927	7	9	0	0.4375
105	20860932	benchmark	median	R2	13	-0.000153486230787034	0.28466796875	0.000138441297561534	1.03340939641872	5	8	0	0.384615384615385
105	20860932	benchmark	mean	R1	16	-5.8916055882979e-05	0.44635009765625	7.53477046951129e-05	-0.243014267479821	8	8	0	0.5
105	20860932	benchmark	mean	R2	13	1.42701536034629e-05	0.87890625	8.43499822061963e-05	0.798660162091826	6	7	0	0.461538461538462
106	20860933	benchmark	median	R1	16	1.00001650876302e-05	0.9322509765625	0.000108899134318562	0.653240099961165	8	8	0	0.5
106	20860933	benchmark	median	R2	13	-2.66848248697032e-05	0.82861328125	0.000120138755066982	0.547101789901826	5	8	0	0.384615384615385
106	20860933	benchmark	mean	R1	16	0.000158413313529262	0.081451416015625	9.11152587014093e-05	-0.0292092269284723	11	5	0	0.6875
106	20860933	benchmark	mean	R2	13	5.51835012158935e-05	0.61865234375	0.000103473787962522	0.784140881448613	5	8	0	0.384615384615385
107	20860934	benchmark	median	R1	16	-0.000173746438096981	0.10791015625	0.000107349465533679	-0.381535078470162	6	10	0	0.375
107	20860934	benchmark	median	R2	13	-0.000162650205380053	0.037353515625	7.93994966535445e-05	0.470872064815017	4	9	0	0.307692307692308
107	20860934	benchmark	mean	R1	16	-5.90647877072639e-06	0.950225830078125	8.72978395521753e-05	-0.444600795524011	10	6	0	0.625
107	20860934	benchmark	mean	R2	13	5.97345772080229e-05	0.384765625	6.57256614512447e-05	0.364297586344792	6	7	0	0.461538461538462
108	20860935	benchmark	median	R1	16	-9.5437563724324e-05	0.47552490234375	0.000127391592313649	1.29207880342183	5	11	0	0.3125
108	20860935	benchmark	median	R2	13	-0.000167939968870825	0.080078125	9.62282558772547e-05	0.424759670056953	5	8	0	0.384615384615385
108	20860935	benchmark	mean	R1	16	5.28819049012856e-05	0.650177001953125	0.000102034724506755	1.28174026925053	9	7	0	0.5625
108	20860935	benchmark	mean	R2	13	7.95841945250561e-06	0.951171875	0.000121530369554054	0.5273842379355	5	8	0	0.384615384615385
109	20860936	benchmark	median	R1	16	-0.000280261173843024	0.01312255859375	0.000115755326863329	0.924714465215594	4	12	0	0.25
109	20860936	benchmark	median	R2	13	-0.000214608145276865	0.01025390625	9.24336624421081e-05	-0.64980439494559	3	10	0	0.230769230769231
109	20860936	benchmark	mean	R1	16	-0.00015342568074162	0.10565185546875	9.43529451612626e-05	0.224205336560072	6	10	0	0.375
109	20860936	benchmark	mean	R2	13	-9.17444404408121e-05	0.4091796875	0.000103749518326312	-0.750231278216315	5	8	0	0.384615384615385
110	20860937	benchmark	median	R1	16	-0.000228164994440687	0.013671875	9.52271903120928e-05	0.486309747429452	4	12	0	0.25
110	20860937	benchmark	median	R2	13	-0.000136749580430783	0.142578125	9.23176619879313e-05	0.295172918764395	5	8	0	0.384615384615385
110	20860937	benchmark	mean	R1	16	-4.0652945659555e-05	0.693115234375	9.95913965668791e-05	0.564033995807464	5	11	0	0.3125
110	20860937	benchmark	mean	R2	13	7.33311406439032e-05	0.4560546875	9.33792074705165e-05	-0.287491582882018	8	5	0	0.615384615384615
111	20860938	benchmark	median	R1	16	-0.000146524993418899	0.068023681640625	8.06153380682461e-05	0.734634122989078	4	12	0	0.25
111	20860938	benchmark	median	R2	13	2.72068796030644e-06	0.9716796875	9.24310808444992e-05	0.264002119589597	6	7	0	0.461538461538462
111	20860938	benchmark	mean	R1	16	-1.84505207455993e-05	0.833984375	8.49033593904788e-05	0.457937536577114	6	10	0	0.375
111	20860938	benchmark	mean	R2	13	9.32073637763195e-05	0.388916015625	0.000104776389203541	0.0183904273873428	7	6	0	0.538461538461538
112	20860939	benchmark	median	R1	16	-7.725274508883e-05	0.395538330078125	8.69493916812206e-05	1.40000294607354	4	12	0	0.25
112	20860939	benchmark	median	R2	13	-0.000195037105473778	0.099365234375	0.000120509326482937	-0.819682209081164	4	9	0	0.307692307692308
112	20860939	benchmark	mean	R1	16	9.42418080122288e-05	0.2586669921875	7.94202258171193e-05	0.956305773986156	10	6	0	0.625
112	20860939	benchmark	mean	R2	13	8.69710380416604e-05	0.4130859375	0.000101663067469336	0.409427222908104	9	4	0	0.692307692307692
113	20860940	benchmark	median	R1	16	-3.99046243674973e-05	0.630157470703125	7.9585535987528e-05	0.984805318083657	6	10	0	0.375
113	20860940	benchmark	median	R2	13	-8.77313814351009e-05	0.41552734375	9.82323964549783e-05	-0.869558369820347	6	7	0	0.461538461538462
113	20860940	benchmark	mean	R1	16	0.000146416446173379	0.041534423828125	7.42281374205205e-05	0.239834318517978	12	4	0	0.75
113	20860940	benchmark	mean	R2	13	8.37908526420434e-05	0.343505859375	8.51895021256292e-05	-0.879021745257469	8	5	0	0.615384615384615
114	20860941	benchmark	median	R1	16	-0.000200356172060323	0.06646728515625	0.000109797590246393	0.326221199166563	4	12	0	0.25
114	20860941	benchmark	median	R2	13	-0.00021211051820805	0.016845703125	9.28064265720992e-05	0.793591938202005	2	11	0	0.153846153846154
114	20860941	benchmark	mean	R1	16	-6.19184250881818e-05	0.4228515625	7.51981404477505e-05	0.425440658361682	7	9	0	0.4375
114	20860941	benchmark	mean	R2	13	-0.000109407785549303	0.136474609375	7.27484960709374e-05	0.380575875650399	4	9	0	0.307692307692308
115	20860942	benchmark	median	R1	16	-2.76543463672945e-05	0.83538818359375	0.000127574060566443	0.991284398414685	6	10	0	0.375
115	20860942	benchmark	median	R2	13	-0.000267664481398481	0.009033203125	0.000107808984340505	1.06683784876454	2	11	0	0.153846153846154
115	20860942	benchmark	mean	R1	16	0.000140453966737901	0.201416015625	0.000106055739611882	0.861391803873099	12	4	0	0.75
115	20860942	benchmark	mean	R2	13	-4.68288926246669e-05	0.69921875	0.000114103910073445	0.548517308760994	6	7	0	0.461538461538462
116	20860943	benchmark	median	R1	16	-0.000195378222651313	0.019134521484375	8.61168070744724e-05	0.419636110396988	3	13	0	0.1875
116	20860943	benchmark	median	R2	13	-9.51993146699104e-05	0.54541015625	0.00014787906318952	1.687922331638	4	9	0	0.307692307692308
116	20860943	benchmark	mean	R1	16	-3.75306831141721e-05	0.552215576171875	6.07884232154038e-05	0.522775233336741	6	10	0	0.375
116	20860943	benchmark	mean	R2	13	-5.99399691253636e-05	0.619140625	0.000112729944179043	1.34149233891048	4	9	0	0.307692307692308
117	20860944	benchmark	median	R1	16	-0.000262930147734844	0.01055908203125	0.000107864974138021	0.252588426599023	3	13	0	0.1875
117	20860944	benchmark	median	R2	13	-1.18810599600051e-06	0.989990234375	8.81695193028075e-05	-0.340001165203954	7	6	0	0.538461538461538
117	20860944	benchmark	mean	R1	16	-6.44395290320942e-05	0.567718505859375	0.000108822606641577	0.424044151865781	6	10	0	0.375
117	20860944	benchmark	mean	R2	13	0.000155809619356694	0.09423828125	9.16263642387423e-05	0.328221292199727	10	3	0	0.769230769230769
118	20860945	benchmark	median	R1	16	-0.000326629672605908	3.0517578125e-05	9.98500595946984e-05	-0.925380492025014	0	16	0	0
118	20860945	benchmark	median	R2	13	-0.00019680952459038	0.091064453125	0.000116029779424176	-0.118834015012714	4	9	0	0.307692307692308
118	20860945	benchmark	mean	R1	16	-0.000138319064563617	0.0396728515625	6.93988481595072e-05	-0.415460394179879	4	12	0	0.25
118	20860945	benchmark	mean	R2	13	-3.24656987831451e-05	0.594970703125	5.54648842682486e-05	-0.733814626847527	6	7	0	0.461538461538462
119	20860946	benchmark	median	R1	16	-0.000175441676048251	0.06817626953125	9.88715521998042e-05	-0.709027562448754	5	11	0	0.3125
119	20860946	benchmark	median	R2	13	-0.000136835546366945	0.177001953125	0.000100112094687404	0.893502323986564	3	10	0	0.230769230769231
119	20860946	benchmark	mean	R1	16	1.35110598497733e-05	0.870697021484375	7.94974489313704e-05	-0.361851369362615	10	6	0	0.625
