cell_id	seed_index	world_seed	checkpoint_sha256	run	observed_slope	p_two_sided	reject_alpha_0_05	elapsed_s	peak_memory_bytes	mask_sha256
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R2	-0.0010817147658741062	0.54736328125	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R1	-0.0007319675426062092	0.62225341796875	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R2	-0.0010817147658741062	0.54736328125	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R1	-0.0007319675426062092	0.62225341796875	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R2	-0.0010817147658741062	0.54736328125	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R1	-0.0007319675426062092	0.62225341796875	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R1	-0.0007319675426062092	0.62225341796875	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R2	-0.0010817147658741062	0.54736328125	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R1	-0.0007319675426062092	0.62225341796875	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R2	-0.0010817147658741062	0.54736328125	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R1	-0.0007319675426062092	0.62225341796875	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R2	-0.0010817147658741062	0.54736328125	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R1	-0.0007319675426062092	0.62225341796875	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R2	-0.0010817147658741062	0.54736328125	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R1	-0.0007319675426062092	0.62225341796875	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R2	-0.0010817147658741062	0.54736328125	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R1	-0.0007319675426062092	0.62225341796875	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R2	-0.0010817147658741062	0.54736328125	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R1	-0.0007319675426062092	0.62225341796875	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R2	-0.0010817147658741062	0.54736328125	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R1	-0.0007319675426062092	0.62225341796875	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R2	-0.0010817147658741062	0.54736328125	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R1	-0.0007319675426062092	0.62225341796875	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R2	-0.0010817147658741062	0.54736328125	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R1	-0.0007319675426062092	0.62225341796875	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R1	-0.0007319675426062092	0.62225341796875	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R1	-0.0007319675426062092	0.62225341796875	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	4	91401004.0	4F1EE3C606D3020D8FB7E640E8B8C88ECDCE5669E276D60CA1FF722FCA94B9D8	R2	-0.0010817147658741062	0.54736328125	0	253.1585804	3241070592.0	8A13AFCED0B120A6C2F05D16FB632CABF396B8E753C074FF3B737085DECD1F40
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R1	0.0020196747471940904	0.133026123046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R2	0.0011148255956063122	0.588623046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R1	0.0020196747471940904	0.133026123046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R2	0.0011148255956063122	0.588623046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R1	0.0020196747471940904	0.133026123046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R2	0.0011148255956063122	0.588623046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R1	0.0020196747471940904	0.133026123046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R1	0.0020196747471940904	0.133026123046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R2	0.0011148255956063122	0.588623046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R1	0.0020196747471940904	0.133026123046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R2	0.0011148255956063122	0.588623046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R1	0.0020196747471940904	0.133026123046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R2	0.0011148255956063122	0.588623046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R1	0.0020196747471940904	0.133026123046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R2	0.0011148255956063122	0.588623046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R1	0.0020196747471940904	0.133026123046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R2	0.0011148255956063122	0.588623046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R1	0.0020196747471940904	0.133026123046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R2	0.0011148255956063122	0.588623046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R1	0.0020196747471940904	0.133026123046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R2	0.0011148255956063122	0.588623046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R1	0.0020196747471940904	0.133026123046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R2	0.0011148255956063122	0.588623046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R1	0.0020196747471940904	0.133026123046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R2	0.0011148255956063122	0.588623046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R1	0.0020196747471940904	0.133026123046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R1	0.0020196747471940904	0.133026123046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R1	0.0020196747471940904	0.133026123046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	5	91401005.0	577DE381ABAA36AF59F9E149F4F7DAD408F230E8D831F35289296455C32E0DAD	R2	0.0011148255956063122	0.588623046875	0	258.4743894	3236708352.0	4DE8548780D0046C421918D45B8662FDE549C43BF7951252F5368ADC2F062659
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R1	-0.0014316322590008338	0.289764404296875	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R2	-0.0018743207826509558	0.2392578125	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R1	-0.0014316322590008338	0.289764404296875	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R2	-0.0018743207826509558	0.2392578125	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R1	-0.0014316322590008338	0.289764404296875	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R2	-0.0018743207826509558	0.2392578125	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R1	-0.0014316322590008338	0.289764404296875	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R1	-0.0014316322590008338	0.289764404296875	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R2	-0.0018743207826509558	0.2392578125	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R1	-0.0014316322590008338	0.289764404296875	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R2	-0.0018743207826509558	0.2392578125	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R1	-0.0014316322590008338	0.289764404296875	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R2	-0.0018743207826509558	0.2392578125	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R1	-0.0014316322590008338	0.289764404296875	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R2	-0.0018743207826509558	0.2392578125	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R1	-0.0014316322590008338	0.289764404296875	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R2	-0.0018743207826509558	0.2392578125	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R1	-0.0014316322590008338	0.289764404296875	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R2	-0.0018743207826509558	0.2392578125	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R1	-0.0014316322590008338	0.289764404296875	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R2	-0.0018743207826509558	0.2392578125	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R1	-0.0014316322590008338	0.289764404296875	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R2	-0.0018743207826509558	0.2392578125	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R1	-0.0014316322590008338	0.289764404296875	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R2	-0.0018743207826509558	0.2392578125	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R1	-0.0014316322590008338	0.289764404296875	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R1	-0.0014316322590008338	0.289764404296875	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R1	-0.0014316322590008338	0.289764404296875	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	6	91401006.0	81A6259A5F24962CB878CF16C221A25EDBDC50CFF79E338259945ED330553C9B	R2	-0.0018743207826509558	0.2392578125	0	278.772032	3235393536.0	8636AA5433A68DA8B112048C5545FA6D65C32B83DF958A02D83A5E3E36671270
P02	7	91401007.0	EE4379A2AA8276DBF5B429737B0E0178B429A556B78EFF8B2CFB2FAF270D9E67	R1	-0.00011714958155332252	0.950439453125	0	269.235233	3234091008.0	7F256A5E40A730FDB46482C186BA7DB97A8A963F320051BB9741A08740DCC52D
P02	7	91401007.0	EE4379A2AA8276DBF5B429737B0E0178B429A556B78EFF8B2CFB2FAF270D9E67	R2	-0.0011047011129186205	0.520751953125	0	269.235233	3234091008.0	7F256A5E40A730FDB46482C186BA7DB97A8A963F320051BB9741A08740DCC52D
P02	7	91401007.0	EE4379A2AA8276DBF5B429737B0E0178B429A556B78EFF8B2CFB2FAF270D9E67	R1	-0.00011714958155332252	0.950439453125	0	269.235233	3234091008.0	7F256A5E40A730FDB46482C186BA7DB97A8A963F320051BB9741A08740DCC52D
P02	7	91401007.0	EE4379A2AA8276DBF5B429737B0E0178B429A556B78EFF8B2CFB2FAF270D9E67	R2	-0.0011047011129186205	0.520751953125	0	269.235233	3234091008.0	7F256A5E40A730FDB46482C186BA7DB97A8A963F320051BB9741A08740DCC52D
P02	7	91401007.0	EE4379A2AA8276DBF5B429737B0E0178B429A556B78EFF8B2CFB2FAF270D9E67	R1	-0.00011714958155332252	0.950439453125	0	269.235233	3234091008.0	7F256A5E40A730FDB46482C186BA7DB97A8A963F320051BB9741A08740DCC52D
P02	7	91401007.0	EE4379A2AA8276DBF5B429737B0E0178B429A556B78EFF8B2CFB2FAF270D9E67	R2	-0.0011047011129186205	0.520751953125	0	269.235233	3234091008.0	7F256A5E40A730FDB46482C186BA7DB97A8A963F320051BB9741A08740DCC52D
P02	7	91401007.0	EE4379A2AA8276DBF5B429737B0E0178B429A556B78EFF8B2CFB2FAF270D9E67	R1	-0.00011714958155332252	0.950439453125	0	269.235233	3234091008.0	7F256A5E40A730FDB46482C186BA7DB97A8A963F320051BB9741A08740DCC52D
P02	7	91401007.0	EE4379A2AA8276DBF5B429737B0E0178B429A556B78EFF8B2CFB2FAF270D9E67	R1	-0.00011714958155332252	0.950439453125	0	269.235233	3234091008.0	7F256A5E40A730FDB46482C186BA7DB97A8A963F320051BB9741A08740DCC52D
P02	7	91401007.0	EE4379A2AA8276DBF5B429737B0E0178B429A556B78EFF8B2CFB2FAF270D9E67	R2	-0.0011047011129186205	0.520751953125	0	269.235233	3234091008.0	7F256A5E40A730FDB46482C186BA7DB97A8A963F320051BB9741A08740DCC52D
P02	7	91401007.0	EE4379A2AA8276DBF5B429737B0E0178B429A556B78EFF8B2CFB2FAF270D9E67	R1	-0.00011714958155332252	0.950439453125	0	269.235233	3234091008.0	7F256A5E40A730FDB46482C186BA7DB97A8A963F320051BB9741A08740DCC52D
P02	7	91401007.0	EE4379A2AA8276DBF5B429737B0E0178B429A556B78EFF8B2CFB2FAF270D9E67	R2	-0.0011047011129186205	0.520751953125	0	269.235233	3234091008.0	7F256A5E40A730FDB46482C186BA7DB97A8A963F320051BB9741A08740DCC52D
P02	7	91401007.0	EE4379A2AA8276DBF5B429737B0E0178B429A556B78EFF8B2CFB2FAF270D9E67	R1	-0.00011714958155332252	0.950439453125	0	269.235233	3234091008.0	7F256A5E40A730FDB46482C186BA7DB97A8A963F320051BB9741A08740DCC52D
P02	7	91401007.0	EE4379A2AA8276DBF5B429737B0E0178B429A556B78EFF8B2CFB2FAF270D9E67	R2	-0.0011047011129186205	0.520751953125	0	269.235233	3234091008.0	7F256A5E40A730FDB46482C186BA7DB97A8A963F320051BB9741A08740DCC52D
P02	7	91401007.0	EE4379A2AA8276DBF5B429737B0E0178B429A556B78EFF8B2CFB2FAF270D9E67	R1	-0.00011714958155332252	0.950439453125	0	269.235233	3234091008.0	7F256A5E40A730FDB46482C186BA7DB97A8A963F320051BB9741A08740DCC52D
P02	7	91401007.0	EE4379A2AA8276DBF5B429737B0E0178B429A556B78EFF8B2CFB2FAF270D9E67	R2	-0.0011047011129186205	0.520751953125	0	269.235233	3234091008.0	7F256A5E40A730FDB46482C186BA7DB97A8A963F320051BB9741A08740DCC52D
P02	7	91401007.0	EE4379A2AA8276DBF5B429737B0E0178B429A556B78EFF8B2CFB2FAF270D9E67	R1	-0.00011714958155332252	0.950439453125	0	269.235233	3234091008.0	7F256A5E40A730FDB46482C186BA7DB97A8A963F320051BB9741A08740DCC52D
P02	7	91401007.0	EE4379A2AA8276DBF5B429737B0E0178B429A556B78EFF8B2CFB2FAF270D9E67	R2	-0.0011047011129186205	0.520751953125	0	269.235233	3234091008.0	7F256A5E40A730FDB46482C186BA7DB97A8A963F320051BB9741A08740DCC52D
P02	7	91401007.0	EE4379A2AA8276DBF5B429737B0E0178B429A556B78EFF8B2CFB2FAF270D9E67	R1	-0.00011714958155332252	0.950439453125	0	269.235233	3234091008.0	7F256A5E40A730FDB46482C186BA7DB97A8A963F320051BB9741A08740DCC52D
