cell_id	seed_index	world_seed	checkpoint_sha256	run	subject_mean	subject_sample_sd	subject_MAD_about_median	subject_skewness_bias_corrected	subject_excess_kurtosis_bias_corrected	subject_max_abs_over_rms	orbit_n	orbit_mean	orbit_sample_sd	orbit_q0_5	orbit_q2_5	orbit_q25	orbit_q50	orbit_q75	orbit_q97_5	orbit_q99_5	orbit_skewness_bias_corrected	orbit_excess_kurtosis_bias_corrected	observed	studentization_sd	observed_standardized_score	p_two_sided	p_maxstat
M01	21	20360848.0	A3AD0516248A2032E884B7984C20787204914019F9272B49FE26BD40232A7E79	R1	-0.00043474575902206547	0.00034237707316257115	0.00030188365230452764	-0.10955783225251954	-1.352369863039009	1.7391083150341606	65536	-5.929230630780102e-21	0.00013668031070844348	-0.0003364009056805572	-0.0002653491437345128	-9.493764322534305e-05	0	9.493764322534305e-05	0.0002653491437345128	0.0003364009056805568	-8.898051804315811e-17	-0.2614696743375262	-0.00043474575902206547	0.00013668031070844348	-3.180748981098189	0.00018310546875	0.00018310546875
M01	21	20360848.0	A3AD0516248A2032E884B7984C20787204914019F9272B49FE26BD40232A7E79	R2	-0.00016379870176495804	0.00035104462879494917	0.00012692721942596846	0.4342142933237155	1.788726211802433	1.9334460000348577	8192	-3.3881317890172014e-21	0.00010399707802683917	-0.00024035477300668456	-0.00020248713116485263	-7.30512990579128e-05	0	7.30512990579128e-05	0.00020248713116485253	0.0002403547730066846	2.2451536082575745e-16	-0.44984632982827666	-0.00016379870176495804	0.00010399707802683917	-1.5750317688991753	0.12255859375	0.12255859375
M01	22	20360849.0	3CF77C5213C1F9F9713C5C854B1BC5B7577AECF0A2E8D20B476C696F5E3A1BC1	R1	-0.00027266051798825833	0.00039271016968566537	0.00023075010616619503	1.2275258810030643	1.5233806086525599	1.5374878972825037	65536	9.280304728354928e-20	0.00011697476923679562	-0.00029007925096880493	-0.00022754659435518136	-8.109190845014722e-05	0	8.109190845014722e-05	0.00022754659435518136	0.00029007925096880433	-3.1687439589784693e-15	-0.21266085708444038	-0.00027266051798825833	0.00011697476923679562	-2.3309344379752805	0.01678466796875	0.01678466796875
M01	22	20360849.0	3CF77C5213C1F9F9713C5C854B1BC5B7577AECF0A2E8D20B476C696F5E3A1BC1	R2	-3.247414466304329e-05	0.0004994966575275863	0.0003689377711441759	0.5914448059099467	-1.1895639883146303	1.7267578598937692	8192	-3.8116482626443515e-20	0.00013341308217728855	-0.00032781607423413867	-0.00025819459211425525	-9.258843026335088e-05	0	9.258843026335088e-05	0.00025819459211425514	0.00032781607423413867	1.0634430045494427e-15	-0.2553896445131487	-3.247414466304329e-05	0.00013341308217728855	-0.24341049717964988	0.81494140625	0.81494140625
M01	23	20360850.0	949C249B37515A3AD7BBD7EAC5B53E0F0D1E4FE360054F947BC777E667A527B5	R1	-0.0002603191457442029	0.00045107258004786153	0.0003315830377552335	0.5514580074561188	-0.3860829037816189	1.7493264914946687	65536	-1.0164395367051604e-20	0.00012711211101867724	-0.0003131477443538546	-0.00024638795341309124	-8.77963675817917e-05	0	8.77963675817917e-05	0.00024638795341309124	0.00031314774435385416	-4.424987002083637e-16	-0.23411497485298582	-0.0002603191457442029	0.00012711211101867724	-2.0479491974289754	0.037841796875	0.037841796875
M01	23	20360850.0	949C249B37515A3AD7BBD7EAC5B53E0F0D1E4FE360054F947BC777E667A527B5	R2	-0.00014682603276819952	0.0002984431874054675	8.294218054865745e-05	0.6177270038350735	0.42398174691246915	1.850763555486417	8192	-5.082197683525802e-21	8.935128551753315e-05	-0.0002167419614405316	-0.00017281040288822812	-6.245980735393683e-05	0	6.245980735393683e-05	0.00017281040288822757	0.0002167419614405316	2.8320247399755253e-16	-0.32554281874244007	-0.00014682603276819952	8.935128551753315e-05	-1.6432447716646255	0.1005859375	0.1005859375
M01	24	20360851.0	6DD2181CF832E8032B82602B5D5599F196C29D8CD483DC44BC85C62247BC82DF	R1	-0.0002267910062925952	0.00038806660291260543	0.00020900890033825068	0.4694825397802737	0.9404696368540808	2.221369834050606	65536	-1.3552527156068805e-20	0.00010972139646318004	-0.00026763134191720326	-0.0002119898967574998	-7.684993988572286e-05	0	7.684993988572286e-05	0.0002119898967574998	0.0002676313419172031	2.828512021162962e-15	-0.3096923263690874	-0.0002267910062925952	0.00010972139646318004	-2.066971562549343	0.0341796875	0.0341796875
M01	24	20360851.0	6DD2181CF832E8032B82602B5D5599F196C29D8CD483DC44BC85C62247BC82DF	R2	-0.00016308321634576946	0.0004702097462694576	0.0003931913068445387	0.08045465439377746	-0.5999427025428812	1.9548460162738348	8192	1.1011428314305904e-20	0.00013321874057605027	-0.00032241936279408146	-0.0002569731562896938	-9.344871252270379e-05	0	9.344871252270379e-05	0.0002569731562896935	0.00032241936279408156	-3.6315532587910716e-16	-0.34569747259862016	-0.00016308321634576946	0.00013321874057605027	-1.2241762355700287	0.233642578125	0.233642578125
M01	25	20360852.0	C7AE534EB2821FC3FA7DA6B265E563F1E3F14B7CF82969E84E57C3E81263AC32	R1	-0.00017098718798749771	0.0003218751888883559	0.0002496155351368963	0.6606817174469722	0.026889113891193528	1.6428156127281777	65536	-8.216219588366713e-20	8.887032567108367e-05	-0.00021964807193950272	-0.00017220461582356382	-6.149366403337566e-05	0	6.149366403337566e-05	0.00017220461582356382	0.00021964807193950255	1.924215725682393e-15	-0.24013283051606127	-0.00017098718798749771	8.887032567108367e-05	-1.924007667309955	0.0526123046875	0.0526123046875
M01	25	20360852.0	C7AE534EB2821FC3FA7DA6B265E563F1E3F14B7CF82969E84E57C3E81263AC32	R2	-0.00026650844062838175	0.0003632991909823554	0.0002779950173170748	0.5843626929961776	-0.9395696207353437	1.5746240168038486	8192	5.082197683525802e-21	0.0001218081101273455	-0.000298944872454603	-0.00023591080071758459	-8.450922314624798e-05	0	8.450922314624798e-05	0.0002359108007175844	0.000298944872454603	0	-0.25864742732587676	-0.00026650844062838175	0.0001218081101273455	-2.187936750268581	0.0244140625	0.0244140625
M01	26	20360853.0	7A5FDB114BB94D2FF44DB5718C21C0C55A38258D73B37824E623B12E5CBAB5BA	R1	-0.0002786617412403491	0.0004994315722611565	0.00040577759462495525	0.6900653939857816	0.05691494266562103	1.6987042899833082	65536	-7.115076756936123e-20	0.00013953035535483333	-0.00034486639197945637	-0.0002718450417341572	-9.6798324763605e-05	0	9.6798324763605e-05	0.0002718450417341572	0.0003448663919794558	1.8586353264968054e-15	-0.23612728183898213	-0.0002786617412403491	0.00013953035535483333	-1.9971406260071296	0.043701171875	0.043701171875
M01	26	20360853.0	7A5FDB114BB94D2FF44DB5718C21C0C55A38258D73B37824E623B12E5CBAB5BA	R2	-8.516711379184474e-05	0.00039057768210704866	0.00022756088572504254	-0.06833843834461444	-0.875713749196052	1.8042299420623709	8192	-2.541098841762901e-20	0.00010673034084990134	-0.000260989448661073	-0.00020563737586662151	-7.503038358237554e-05	0	7.503038358237554e-05	0.0002056373758666213	0.000260989448661073	-4.1540888193741684e-17	-0.3284561736545766	-8.516711379184474e-05	0.00010673034084990134	-0.7979653499993808	0.442138671875	0.442138671875
M01	27	20360854.0	0F2141AB03E47DBF36E5B7C35E254BF93FB68373BD54AB4B0B24F51196DC3F71	R1	-8.104621359005928e-05	0.0003906418678449991	0.00035496572185879133	-0.02504607825787225	-1.474871228241214	1.885886493390142	65536	-2.0328790734103208e-20	9.670647408571312e-05	-0.00023942260363035928	-0.00018781024588984706	-6.688547921412182e-05	0	6.688547921412182e-05	0.00018781024588984706	0.00023942260363035922	-1.2839895129499137e-15	-0.2160475873092187	-8.104621359005928e-05	9.670647408571312e-05	-0.8380639906096277	0.412933349609375	0.412933349609375
M01	27	20360854.0	0F2141AB03E47DBF36E5B7C35E254BF93FB68373BD54AB4B0B24F51196DC3F71	R2	-0.00031898790748077717	0.0004394863527410504	0.0003337636288857292	0.9534630664299286	1.0614908805427126	1.6110671485455306	8192	-1.1519648082658485e-19	0.0001467803619686722	-0.00035880190752848575	-0.0002870689304549556	-0.00010265863541219449	0	0.00010265863541219449	0.00028706893045495557	0.00035880190752848575	2.3637270188090176e-15	-0.27873717872395254	-0.00031898790748077717	0.0001467803619686722	-2.173232871226055	0.025146484375	0.025146484375
M01	28	20360855.0	182B3CC4958A0B79FB94468B089CA808F4E1B0F26D55196FCA2E5EC1A3886D7A	R1	-0.00033488685786672097	0.0002701165976505242	0.0001288314685723629	-0.2045811506956269	-0.46035758499347956	1.8348798006746019	65536	3.3881317890172014e-21	0.00010622933708627658	-0.00026026070970059875	-0.00020612571071020952	-7.399613170140196e-05	0	7.399613170140196e-05	0.00020612571071020952	0.00026026070970059853	1.4320091447328017e-15	-0.28323600189183606	-0.00033488685786672097	0.00010622933708627658	-3.1524893880749247	0.000213623046875	0.000213623046875
M01	28	20360855.0	182B3CC4958A0B79FB94468B089CA808F4E1B0F26D55196FCA2E5EC1A3886D7A	R2	-5.14561850680936e-05	0.0003549310897342942	0.00019610482303631104	-0.5142491399335951	0.7964832451037096	2.279638811466059	8192	4.235164736271502e-21	9.565477585549216e-05	-0.00021749205220648608	-0.0001836941022242513	-6.882634651805892e-05	0	6.882634651805892e-05	0.0001836941022242513	0.0002174920522064861	-4.327935257231029e-16	-0.5148401107304572	-5.14561850680936e-05	9.565477585549216e-05	-0.5379363926985687	0.6162109375	0.6162109375
M01	29	20360856.0	B24C2C8C26DC3DE521233C061BA2D4BA4BCA1BA73787B71B531576FDB2D9319F	R1	-0.0001718648231085978	0.00040398118029295145	0.00036541314675552796	0.27247242673352695	-0.8848608559131259	1.742458841468197	65536	-4.129285617864714e-20	0.00010681205666421732	-0.00026430737507387905	-0.00020736457332546187	-7.401860931981697e-05	0	7.401860931981697e-05	0.00020736457332546187	0.00026430737507387894	3.4466527354557975e-15	-0.2439195530935363	-0.0001718648231085978	0.00010681205666421732	-1.6090395454970539	0.1092529296875	0.1092529296875
M01	29	20360856.0	B24C2C8C26DC3DE521233C061BA2D4BA4BCA1BA73787B71B531576FDB2D9319F	R2	-0.00019052562944242015	0.0003761752251211128	0.0002803969401228319	0.15461620374002602	-0.8322149892227975	1.858675270948776	8192	4.235164736271502e-21	0.00011332152313277803	-0.000274466202981239	-0.00021970689011989648	-7.911944706330199e-05	0	7.911944706330199e-05	0.00021970689011989637	0.00027446620298123925	8.676453954786122e-17	-0.32769378195956955	-0.00019052562944242015	0.00011332152313277803	-1.681283697706592	0.094482421875	0.094482421875
M01	30	20360857.0	2A5EBEA50F618658CE8D330055965D73FBAD0E5CBD1A99BCEFB0F903E133DF2C	R1	-0.00020275122271263076	0.00048572912127196725	0.0003498958471182837	0.2245474892082898	0.09923301260261574	1.981046408995708	65536	-1.6940658945086007e-20	0.00012803784626664553	-0.00031306875589920153	-0.0002477309929553385	-8.957577699972622e-05	0	8.957577699972622e-05	0.0002477309929553385	0.00031306875589920153	2.309172839018089e-15	-0.31261008285800695	-0.00020275122271263076	0.00012803784626664553	-1.5835257201248973	0.116607666015625	0.116607666015625
M01	30	20360857.0	2A5EBEA50F618658CE8D330055965D73FBAD0E5CBD1A99BCEFB0F903E133DF2C	R2	-0.00018408148104065412	0.0004141958570450636	0.00026511160763464394	0.394189801733307	-1.8035221298580615	1.47509087274835	8192	-1.6940658945086007e-20	0.00012161442380047424	-0.0003001228034261523	-0.00023654931171048177	-8.388744031591104e-05	0	8.388744031591104e-05	0.00023654931171048166	0.00030012280342615243	1.5162749756013398e-15	-0.21630886845721387	-0.00018408148104065412	0.00012161442380047424	-1.5136484249817765	0.1318359375	0.1318359375
M01	31	20360858.0	40E9B03B3D902B679299028A14016D7A5A83EE084060AB8F1FD068E7C9F2F303	R1	-9.060583017247126e-05	0.0003024190449589513	0.0001972241985113485	1.046998162086475	0.6804503507580195	2.0621454749717087	65536	2.964615315390051e-20	7.662899617944288e-05	-0.00018840782011513127	-0.00014836172784216036	-5.326117530737629e-05	0	5.326117530737629e-05	0.00014836172784216036	0.00018840782011513122	-2.1038857447495413e-15	-0.2649152760978719	-9.060583017247126e-05	7.662899617944288e-05	-1.1823961514554973	0.245635986328125	0.245635986328125
M01	31	20360858.0	40E9B03B3D902B679299028A14016D7A5A83EE084060AB8F1FD068E7C9F2F303	R2	-0.0002965083460719768	0.00047740156378587586	0.00036729360258741555	0.24869737397838823	-0.7834909633092524	1.7196558256740242	8192	6.776263578034403e-21	0.00015148855208389046	-0.0003728633771221701	-0.0002952070913365938	-0.00010822983927877763	0	0.00010822983927877763	0.0002952070913365937	0.0003728633771221701	5.811122285092026e-17	-0.3188795402142044	-0.0002965083460719768	0.00015148855208389046	-1.9572987000877673	0.048095703125	0.048095703125
M01	32	20360859.0	59E412A0B092CA8DF675272F5D04ACBB399DB4E05E43FACE5A51F19640AC479A	R1	-0.00029012771994817903	0.00023703621855338281	0.00018864313802788974	-0.11053026285319269	-0.6102216256984434	1.8585557620654618	65536	-3.6422416731934915e-20	9.248334830118916e-05	-0.0002261585619553492	-0.00017960150562420303	-6.423151907651605e-05	0	6.423151907651605e-05	0.00017960150562420303	0.00022615856195534916	-1.595694186411239e-16	-0.2750973405007944	-0.00029012771994817903	9.248334830118916e-05	-3.137080623458013	0.000274658203125	0.000274658203125
M01	32	20360859.0	59E412A0B092CA8DF675272F5D04ACBB399DB4E05E43FACE5A51F19640AC479A	R2	-0.00017162937708379018	0.0003929899870339221	0.0003560585160397389	-0.040473326063283285	-1.4839450873455013	1.7715874776913096	8192	-5.082197683525802e-20	0.00011503801608675399	-0.0002813090347124982	-0.00022258889998318183	-8.036520651310351e-05	0	8.036520651310351e-05	0.0002225888999831818	0.0002813090347124982	1.4597147400077306e-15	-0.310865470034452	-0.00017162937708379018	0.00011503801608675399	-1.491936169642901	0.140869140625	0.140869140625
M01	33	20360860.0	C588DF5555B6DBD07FFAFE3CCB52D44C667D34D804C3D29503A529ED5A338D3C	R1	-0.000343965937651066	0.00041666616758325196	0.00031715482705302464	0.420233285635395	-0.24028021526362586	1.9446008214564445	65536	-2.0328790734103208e-20	0.00013254171086751586	-0.0003264827997564178	-0.0002569931451462394	-9.21598822726252e-05	0	9.21598822726252e-05	0.0002569931451462394	0.0003264827997564175	-1.1275762380861088e-15	-0.2543647861620224	-0.000343965937651066	0.00013254171086751586	-2.595152389385426	0.006072998046875	0.006072998046875
M01	33	20360860.0	C588DF5555B6DBD07FFAFE3CCB52D44C667D34D804C3D29503A529ED5A338D3C	R2	-4.3766544980169276e-05	0.0006496973211063189	0.0003656630142549548	-0.03541235194312978	-0.0881418440083519	1.9185995610168183	8192	-8.809142651444724e-20	0.00017356005015136002	-0.0004127348149600684	-0.00033568438825643134	-0.00012218805372235706	0	0.00012218805372235706	0.00033568438825643134	0.00041273481496006855	3.632269058916372e-15	-0.38828563704546015	-4.3766544980169276e-05	0.00017356005015136002	-0.25216946493159514	0.810546875	0.810546875
M01	34	20360861.0	0748DC45C78F9BC6DA6305BBE3A23D7545569B1FA2055FB776F8AB764BB54F4A	R1	-0.00022308195979031212	0.0002540072515421724	0.000204518427987913	0.4159434790812129	-0.9853345963978573	1.7419518579648874	65536	3.9810548520952116e-20	8.301146258555585e-05	-0.0002055666025961698	-0.0001614925553248408	-5.742559741757503e-05	0	5.742559741757503e-05	0.0001614925553248408	0.0002055666025961696	5.737192836942496e-16	-0.2329424577149095	-0.00022308195979031212	8.301146258555585e-05	-2.6873633211846193	0.004364013671875	0.004364013671875
M01	34	20360861.0	0748DC45C78F9BC6DA6305BBE3A23D7545569B1FA2055FB776F8AB764BB54F4A	R2	-4.051079177218299e-05	0.00043207154203736726	0.00012334357017781898	0.030308598771329354	0.4788398449947646	1.8607516556819637	8192	-8.470329472543003e-21	0.00011568782029177775	-0.0002692818049268373	-0.00022857586020215954	-8.47512631862485e-05	0	8.47512631862485e-05	0.00022857586020215952	0.0002692818049268373	-3.58813881948901e-16	-0.4421087005643285	-4.051079177218299e-05	0.00011568782029177775	-0.35017335161134683	0.724853515625	0.724853515625
M01	35	20360862.0	B00FABBB56F12F105ECE612D8B610473DC973562584F6BA0C801EDF4240EDEDB	R1	-0.0001766025773571768	0.00019045137303139582	0.00012384664281466003	-0.20134823842213406	0.04307813951166972	2.1412998516286974	65536	-5.929230630780102e-21	6.383289109087362e-05	-0.00015468965360833153	-0.00012342941878033326	-4.468254283786699e-05	0	4.468254283786699e-05	0.00012342941878033326	0.00015468965360833153	-1.7470657648819442e-15	-0.3304646883340139	-0.0001766025773571768	6.383289109087362e-05	-2.766639178315804	0.002044677734375	0.002044677734375
M01	35	20360862.0	B00FABBB56F12F105ECE612D8B610473DC973562584F6BA0C801EDF4240EDEDB	R2	-0.00016318912811163163	0.0005530015049518822	0.0003284766087873741	-0.0420483981892597	0.6737430798376729	2.1775420343756813	8192	2.0667603913004928e-19	0.00015416154688651938	-0.00035820112768348677	-0.0002973371305783377	-0.00010950820690059917	0	0.00010950820690059917	0.0002973371305783376	0.0003582011276834868	-3.777129296392789e-15	-0.4662635979878047	-0.00016318912811163163	0.00015416154688651938	-1.0585592283382936	0.308349609375	0.308349609375
M01	36	20360863.0	93B243D71E11FBBA64CF78F2F946C3804BE498C5E878AE7DCB34921B7CCE6CE8	R1	-0.0002738794559229831	0.00034631022593285116	0.00020126674459882595	0.3129619264733511	-0.05576581700287697	1.8388767755402098	65536	-5.759824041329242e-20	0.0001082381390453293	-0.00026495336383003344	-0.00020979418617523974	-7.536764310018638e-05	0	7.536764310018638e-05	0.00020979418617523974	0.0002649533638300333	1.3935654878025192e-15	-0.2756746253808138	-0.0002738794559229831	0.0001082381390453293	-2.5303415075187545	0.00787353515625	0.00787353515625
M01	36	20360863.0	93B243D71E11FBBA64CF78F2F946C3804BE498C5E878AE7DCB34921B7CCE6CE8	R2	-0.00011720898536849899	0.00043019098237940547	0.0002577361799694598	0.3654644236886819	-1.1299861555577813	1.7762392821147368	8192	9.317362419797304e-21	0.00011916021744064453	-0.0002955909447184452	-0.00023076307301817745	-8.288302455936124e-05	0	8.288302455936124e-05	0.00023076307301817705	0.00029559094471844527	2.0895061131364743e-16	-0.25714316128402626	-0.00011720898536849899	0.00011916021744064453	-0.9836251383720621	0.336181640625	0.336181640625
M01	37	20360864.0	8EA191F6F381C3D56D1634A137DE576D5FAFB3121EBE88B3FC8406F18F18BBF0	R1	-0.00034828410079828967	0.0003026214816983411	0.00016920509364200741	-0.4215939654088557	0.06292714446152647	2.0732147906250162	65536	-2.0328790734103208e-20	0.0001137873570542117	-0.00027648930391902	-0.0002201825104629702	-7.964788638777559e-05	0	7.964788638777559e-05	0.0002201825104629702	0.0002764893039190199	3.495573429679927e-15	-0.32149460198675905	-0.00034828410079828967	0.0001137873570542117	-3.060833029387937	0.000274658203125	0.000274658203125
M01	37	20360864.0	8EA191F6F381C3D56D1634A137DE576D5FAFB3121EBE88B3FC8406F18F18BBF0	R2	-0.0001378949562096128	0.0003360005821447392	0.0003672724533398156	0.09460994834226971	-1.4807045084738264	1.7175127107233237	8192	-4.235164736271502e-22	9.736612764698573e-05	-0.00023710686880172626	-0.00018975515079391224	-6.760201999743354e-05	0	6.760201999743354e-05	0.00018975515079391214	0.0002371068688017263	4.78766578931903e-16	-0.2841576526455807	-0.0001378949562096128	9.736612764698573e-05	-1.4162518274278084	0.162109375	0.162109375
M01	38	20360865.0	78DD835659181DE7AF47F15B0E54DD345CFB56D5B2F7FE7BFBEA72C40373F451	R1	-0.00017284099630089628	0.00038108268880971915	0.0003509745379424436	0.009505630959206578	-1.031681235174602	1.9349994711717948	65536	1.7787691892340307e-20	0.00010186512469219717	-0.0002502009156216343	-0.00019761355835386292	-7.089822737589514e-05	0	7.089822737589514e-05	0.00019761355835386292	0.0002502009156216342	-1.098630270300372e-15	-0.2739145520814166	-0.00017284099630089628	0.00010186512469219717	-1.6967632133486783	0.090179443359375	0.090179443359375
M01	38	20360865.0	78DD835659181DE7AF47F15B0E54DD345CFB56D5B2F7FE7BFBEA72C40373F451	R2	-0.00021329054861708174	0.0005340092820066977	0.00021558008977096168	1.4759926111288797	4.2603328241992156	2.2097319050032502	8192	1.1858461261560205e-20	0.00015411300110435868	-0.00036041567822608955	-0.00029609261714706416	-0.0001103593743350302	0	0.0001103593743350302	0.0002960926171470641	0.00036041567822608955	1.6557809438528097e-16	-0.4767084336568841	-0.00021329054861708174	0.00015411300110435868	-1.383988028840283	0.17919921875	0.17919921875
M01	39	20360866.0	FA7332EA0DF118532AA09F9B3F3B748A40EFA78749535F6231EB05FC100F423F	R1	-0.00018610009633621217	0.0004081583852856085	0.00024762642934260235	0.7235576886409322	0.13500221852767824	1.7954436272303527	65536	4.404571325722362e-20	0.00010920661202495273	-0.00027016626752423704	-0.00021187415656586593	-7.576494192858025e-05	0	7.576494192858025e-05	0.00021187415656586593	0.000270166267524237	-3.3726613752956655e-15	-0.24206263724047883	-0.00018610009633621217	0.00010920661202495273	-1.7041101530893565	0.08831787109375	0.08831787109375
M01	39	20360866.0	FA7332EA0DF118532AA09F9B3F3B748A40EFA78749535F6231EB05FC100F423F	R2	-0.00016629419438958222	0.00025943221964826565	0.00011339859836256378	0.16200721219645065	-0.6568406965894846	2.0939098580074003	8192	-1.8634724839594607e-20	8.310904935074806e-05	-0.00020221995924884503	-0.00016045581591572923	-5.858746716831094e-05	0	5.858746716831094e-05	0.00016045581591572915	0.00020221995924884503	2.639464212805585e-16	-0.3405166482739035	-0.00016629419438958222	8.310904935074806e-05	-2.000915612543767	0.038818359375	0.038818359375
M01	40	20360867.0	9DAD13B058C9AC22E99C88A29CC7BAB1EC8E441EA3A2C9DFCDDBACDCABFD97FE	R1	-0.00027442079550939327	0.00031119677998126997	0.00022204211549701558	-0.4623646778979326	-0.5109552108778681	2.128224363526833	65536	-5.759824041329242e-20	0.00010188842814020262	-0.00024592706180929364	-0.0001964988969712637	-7.171151583293623e-05	0	7.171151583293623e-05	0.0001964988969712637	0.0002459270618092936	1.5752142835396942e-15	-0.3535932424423063	-0.00027442079550939327	0.00010188842814020262	-2.6933460503657893	0.00262451171875	0.00262451171875
M01	40	20360867.0	9DAD13B058C9AC22E99C88A29CC7BAB1EC8E441EA3A2C9DFCDDBACDCABFD97FE	R2	-9.106951821200971e-05	0.00036954498027246696	0.00024749554565910495	-0.07661491247892364	-0.8612161152459956	1.945078803793784	8192	-8.470329472543003e-20	0.00010166637292296127	-0.0002453503676472216	-0.00019764142310535249	-7.07367861009353e-05	0	7.07367861009353e-05	0.00019764142310535243	0.0002453503676472217	2.8837574404376973e-15	-0.33479668827404474	-9.106951821200971e-05	0.00010166637292296127	-0.8957683410326693	0.385986328125	0.385986328125
M01	41	20360868.0	D3A88D6D27BD4AAB594A7D7C0BF0E7316ADC6A217492BB53AADCAC40189F566C	R1	-0.00036111112141522163	0.0003351549841159685	0.00020560355516067988	-0.5967005292557516	0.020648942662863767	2.192504127914778	65536	0	0.0001213757461675389	-0.00029305562979847516	-0.0002343509995534663	-8.533915284124871e-05	0	8.533915284124871e-05	0.0002343509995534663	0.00029305562979847505	-3.162442024688361e-15	-0.34986786942296	-0.00036111112141522163	0.0001213757461675389	-2.975150578409365	0.000396728515625	0.000396728515625
M01	41	20360868.0	D3A88D6D27BD4AAB594A7D7C0BF0E7316ADC6A217492BB53AADCAC40189F566C	R2	-0.0001945119968503529	0.00047974307012921215	0.00023165212992624988	0.7927086854637085	1.4553009205692131	1.8684695211785107	8192	8.470329472543003e-21	0.000138762325174157	-0.00033548784034120643	-0.0002689812700649957	-9.72763162803336e-05	0	9.72763162803336e-05	0.00026898127006499565	0.00033548784034120643	-1.2853863225033221e-15	-0.38149299199710063	-0.0001945119968503529	0.000138762325174157	-1.4017637467967328	0.169921875	0.169921875
M01	42	20360869.0	FCB89574D44DC61D9AC0AE300E7097F6188DB4FFFD47739EA24900819F1DF5C7	R1	-7.195152162830305e-05	0.0005061233730777567	0.00020108349191391876	1.6851461866075965	4.467788538102173	2.8651567041070254	65536	-7.792703114739563e-20	0.00012382739483969676	-0.00028149022573875583	-0.00023144658295457795	-9.235860566793189e-05	0	9.235860566793189e-05	0.00023144658295457795	0.0002814902257387554	-2.7921540722781213e-15	-0.6073918619371179	-7.195152162830305e-05	0.00012382739483969676	-0.5810630331151627	0.60406494140625	0.60406494140625
M01	42	20360869.0	FCB89574D44DC61D9AC0AE300E7097F6188DB4FFFD47739EA24900819F1DF5C7	R2	-0.00019226856893324792	0.0003452895566721491	0.00018735116404422977	-0.14000759741999577	0.13682173855911417	2.2033241189822754	8192	-8.470329472543003e-21	0.00010635169709386978	-0.00024617157211290365	-0.00020160841786496492	-7.591001052912465e-05	0	7.591001052912465e-05	0.00020160841786496465	0.0002461715721129037	2.519169815976495e-16	-0.43703953771726667	-0.00019226856893324792	0.00010635169709386978	-1.807856143222095	0.067626953125	0.067626953125
M01	43	20360870.0	970641202BDA0285237D392BCCFBFE55E1D7F0165D40FC1F317BAA9A50393E29	R1	-0.00015439752441328547	0.0002583294411918155	0.00021659785730909658	0.12480254569460726	-1.2660794401019675	1.9354171521064087	65536	3.3881317890172014e-21	7.348602455439695e-05	-0.00018098279954126137	-0.00014252015615660537	-5.1022093644348346e-05	0	5.1022093644348346e-05	0.00014252015615660537	0.00018098279954126097	-2.226507058462504e-16	-0.2552909578409901	-0.00015439752441328547	7.348602455439695e-05	-2.101046088008135	0.032470703125	0.032470703125
M01	43	20360870.0	970641202BDA0285237D392BCCFBFE55E1D7F0165D40FC1F317BAA9A50393E29	R2	-0.00026114358546101	0.00046595961864843446	0.0003721121428520671	0.3888256242145358	-0.3935633053024663	1.90040317918212	8192	0	0.0001437534532882533	-0.00035443366362826353	-0.0002833644512543786	-9.497204722904026e-05	0	9.497204722904026e-05	0.00028336445125437857	0.00035443366362826364	-2.0401676387860612e-15	-0.31395826344469846	-0.00026114358546101	0.0001437534532882533	-1.8166073891621017	0.07275390625	0.07275390625
M01	44	20360871.0	B9BB3D323B5D0B6A97C7B7A03CB89C18F739FAD1B6DE454A6D9474C365209A95	R1	-0.00031934726953388755	0.0001933615073081791	0.00012010795989280526	0.6838704973223664	-0.4040003462884938	1.531049080092927	65536	1.1858461261560205e-20	9.254615404245492e-05	-0.0002302585403464129	-0.00017998321451377823	-6.370887590868236e-05	0	6.370887590868236e-05	0.00017998321451377823	0.0002302585403464128	1.7198434874649282e-15	-0.1967305861101991	-0.00031934726953388755	9.254615404245492e-05	-3.4506811529670824	9.1552734375e-05	9.1552734375e-05
M01	44	20360871.0	B9BB3D323B5D0B6A97C7B7A03CB89C18F739FAD1B6DE454A6D9474C365209A95	R2	-0.0003228102442031707	0.00039018907211016955	0.00030457067030192225	-0.8441502544704161	0.07945777617222616	2.3045003799350647	8192	-1.1858461261560205e-20	0.0001372175415270803	-0.0003144618039798809	-0.00026201246580119086	-9.875273450319564e-05	0	9.875273450319564e-05	0.00026201246580119075	0.0003144618039798811	-4.496125252440965e-16	-0.5161381980695885	-0.0003228102442031707	0.0001372175415270803	-2.352543564114673	0.00732421875	0.00732421875
M01	45	20360872.0	D864A81299C3BE94B39C814E0B825603E55E5D4357980ED35B66887D1756FA03	R1	-0.0002383767456156362	0.0004206245783664018	0.00030333865534159545	1.1982906300622111	1.9962384379060492	1.8778652569632175	65536	-5.082197683525802e-20	0.00011797618723523786	-0.00029432015206248195	-0.00022979325513167382	-8.239650674736769e-05	0	8.239650674736769e-05	0.00022979325513167382	0.00029432015206248157	1.7218893733521496e-15	-0.25716346895345676	-0.0002383767456156362	0.00011797618723523786	-2.0205496651652797	0.040771484375	0.040771484375
