cell_id	seed_index	row_index	subject	run	Mpower	Mphase	n_pairs
P05	38	28	CS62	R1	-0.00354051243180228	0	7
P05	38	29	CS62	R2	0.00329138337399666	0	7
P05	39	1	CS41	R1	0.0026998496043016	0	14
P05	39	2	CS41	R2	0.00882094810367844	0	14
P05	39	3	CS42	R1	0.0016339768168795	0	14
P05	39	4	CS42	R2	-0.000169396519107982	0	14
P05	39	5	CS43	R1	0.0108746774860853	0	14
P05	39	6	CS43	R2	-0.00382703312591746	0	14
P05	39	7	CS44	R1	-0.00231536517024618	0	14
P05	39	8	CS47	R1	0.00668928650609068	0	14
P05	39	9	CS47	R2	0.000797367739289907	0	14
P05	39	10	CS48	R1	-0.00916886858824471	0	14
P05	39	11	CS48	R2	-0.000448486581759652	0	14
P05	39	12	CS49	R1	0.00237390149310524	0	12
P05	39	13	CS49	R2	0.0033509740266576	0	14
P05	39	14	CS51	R1	-0.00114644570798438	0	14
P05	39	15	CS51	R2	-0.00883047284984723	0	12
P05	39	16	CS53	R1	-0.0024942619713556	0	12
P05	39	17	CS53	R2	-0.0117444130841198	0	8
P05	39	18	CS54	R1	0.00642622918265473	0	7
P05	39	19	CS54	R2	0.00454731771050986	0	7
P05	39	20	CS55	R1	0.00815362387072447	0	14
P05	39	21	CS55	R2	-0.00287720966311323	0	14
P05	39	22	CS56	R1	0.00422245687772434	0	12
P05	39	23	CS56	R2	0.00243166102487722	0	12
P05	39	24	CS57	R1	0.00297371344879284	0	12
P05	39	25	CS57	R2	0.00172130789742548	0	12
P05	39	26	CS58	R1	-0.00359137709403323	0	7
P05	39	27	CS60	R1	-0.0138103487069131	0	14
P05	39	28	CS62	R1	0.0197585439257139	0	7
P05	39	29	CS62	R2	0.00165017247359122	0	7
P05	40	1	CS41	R1	0.010020572663035	0	14
P05	40	2	CS41	R2	-0.00233269918986154	0	14
P05	40	3	CS42	R1	-0.00469253842107322	0	14
P05	40	4	CS42	R2	0.00148420028663468	0	14
P05	40	5	CS43	R1	-0.0087423298344724	0	14
P05	40	6	CS43	R2	0.00920603974583463	0	14
P05	40	7	CS44	R1	-0.0048902840669457	0	14
P05	40	8	CS47	R1	-0.00247150389052654	0	14
P05	40	9	CS47	R2	0.00133474509671954	0	14
P05	40	10	CS48	R1	-0.00739498782583493	0	14
P05	40	11	CS48	R2	-0.00821240988710395	0	14
P05	40	12	CS49	R1	-0.00131327788446487	0	12
P05	40	13	CS49	R2	-0.00321126224713046	0	14
P05	40	14	CS51	R1	0.000710606124088395	0	14
P05	40	15	CS51	R2	0.0100025245086769	0	12
P05	40	16	CS53	R1	-3.13806336074202e-05	0	12
P05	40	17	CS53	R2	-0.00147569402203615	0	8
P05	40	18	CS54	R1	0.00188365583237309	0	7
P05	40	19	CS54	R2	-0.00318655164827677	0	7
P05	40	20	CS55	R1	0.0073540673481592	0	14
P05	40	21	CS55	R2	-0.00247159897466913	0	14
P05	40	22	CS56	R1	0.0034332469380018	0	12
P05	40	23	CS56	R2	0.00459485824071261	0	12
P05	40	24	CS57	R1	0.002712579924835	0	12
P05	40	25	CS57	R2	-0.00744201646985513	0	12
P05	40	26	CS58	R1	-0.0196660876858121	0	7
P05	40	27	CS60	R1	0.00581889122330559	0	14
P05	40	28	CS62	R1	0.0120080973592457	0	7
P05	40	29	CS62	R2	0.0119466013489896	0	7
P05	41	1	CS41	R1	-0.00190094316952401	0	14
P05	41	2	CS41	R2	0.00974208797721996	0	14
P05	41	3	CS42	R1	-0.00187844272680891	0	14
P05	41	4	CS42	R2	0.00379986271677114	0	14
P05	41	5	CS43	R1	-0.000751480709720913	0	14
P05	41	6	CS43	R2	0.00326461155111869	0	14
P05	41	7	CS44	R1	-0.00435836751187794	0	14
P05	41	8	CS47	R1	0.00290282915876818	0	14
P05	41	9	CS47	R2	-0.00673430633223332	0	14
P05	41	10	CS48	R1	-0.0008865245056159	0	14
P05	41	11	CS48	R2	0.00234648864921993	0	14
P05	41	12	CS49	R1	0.00742081235803192	0	12
P05	41	13	CS49	R2	0.00530498020730123	0	14
P05	41	14	CS51	R1	-0.000528789230716726	0	14
P05	41	15	CS51	R2	0.00190481740422879	0	12
P05	41	16	CS53	R1	0.00621305681368158	0	12
P05	41	17	CS53	R2	0.00255625362124149	0	8
P05	41	18	CS54	R1	-0.00771158302253216	0	7
P05	41	19	CS54	R2	0.00180584723196523	0	7
P05	41	20	CS55	R1	-0.00628190706644219	0	14
P05	41	21	CS55	R2	0.00511321173855455	0	14
P05	41	22	CS56	R1	0.00150816350998347	0	12
P05	41	23	CS56	R2	0.0046933309764408	0	12
P05	41	24	CS57	R1	0.00802317271558905	0	12
P05	41	25	CS57	R2	-0.00943896229709458	0	12
P05	41	26	CS58	R1	0.0110067268505873	0	7
P05	41	27	CS60	R1	0.00337425833302767	0	14
P05	41	28	CS62	R1	0.00367641677943798	0	7
P05	41	29	CS62	R2	0.00158578126703942	0	7
P05	42	1	CS41	R1	0.000168499179654636	0	14
P05	42	2	CS41	R2	-0.00138514777132924	0	14
P05	42	3	CS42	R1	-0.00583691628402024	0	14
P05	42	4	CS42	R2	0.00391391294857876	0	14
P05	42	5	CS43	R1	0.00355288198098533	0	14
P05	42	6	CS43	R2	-0.000874021917876417	0	14
P05	42	7	CS44	R1	0.00501792705058137	0	14
P05	42	8	CS47	R1	-0.00165381608079788	0	14
P05	42	9	CS47	R2	0.017934926014428	0	14
P05	42	10	CS48	R1	0.00897978066789898	0	14
P05	42	11	CS48	R2	-0.00497340566268685	0	14
P05	42	12	CS49	R1	-0.000432118266559888	0	12
P05	42	13	CS49	R2	0.0094058680858982	0	14
P05	42	14	CS51	R1	-0.00259279530255837	0	14
P05	42	15	CS51	R2	-0.0073835931722264	0	12
P05	42	16	CS53	R1	0.0030628922018417	0	12
P05	42	17	CS53	R2	0.0078558766911672	0	8
P05	42	18	CS54	R1	0.00404914705137575	0	7
P05	42	19	CS54	R2	0.000987373584239499	0	7
P05	42	20	CS55	R1	0.00169589383642197	0	14
P05	42	21	CS55	R2	0.00124993250512067	0	14
P05	42	22	CS56	R1	0.0087880736595161	0	12
P05	42	23	CS56	R2	-0.0061610701419049	0	12
P05	42	24	CS57	R1	-0.0159555044836134	0	12
P05	42	25	CS57	R2	-0.00629389449524513	0	12
P05	42	26	CS58	R1	0.00202078049950755	0	7
P05	42	27	CS60	R1	0.00238011415714168	0	14
P05	42	28	CS62	R1	-0.0117113183134173	0	7
P05	42	29	CS62	R2	-0.000562405480300893	0	7
P05	43	1	CS41	R1	0.000852837105233856	0	14
P05	43	2	CS41	R2	-0.000276891487031205	0	14
P05	43	3	CS42	R1	0.0116114903523119	0	14
P05	43	4	CS42	R2	-0.00147830124061371	0	14
P05	43	5	CS43	R1	-0.00515014481277893	0	14
P05	43	6	CS43	R2	-0.0083284455282263	0	14
P05	43	7	CS44	R1	0.0157562412220126	0	14
P05	43	8	CS47	R1	0.00154009691061904	0	14
P05	43	9	CS47	R2	0.00275309170134852	0	14
P05	43	10	CS48	R1	0.000505491590660372	0	14
P05	43	11	CS48	R2	0.00159852326071144	0	14
P05	43	12	CS49	R1	-0.00368271738385909	0	12
P05	43	13	CS49	R2	0.00663516937527322	0	14
P05	43	14	CS51	R1	-0.00188875031237925	0	14
P05	43	15	CS51	R2	-2.39988979407909e-05	0	12
P05	43	16	CS53	R1	0.00479148621495093	0	12
P05	43	17	CS53	R2	0.00608527267519195	0	8
P05	43	18	CS54	R1	0.00721679203779653	0	7
P05	43	19	CS54	R2	-0.00554237701272078	0	7
P05	43	20	CS55	R1	0.00230192784723515	0	14
P05	43	21	CS55	R2	-0.00194000427533927	0	14
P05	43	22	CS56	R1	-0.00438336271624922	0	12
P05	43	23	CS56	R2	-0.00445408645729989	0	12
P05	43	24	CS57	R1	4.70748098178769e-05	0	12
P05	43	25	CS57	R2	0.000198912949875805	0	12
P05	43	26	CS58	R1	-0.00641892738898723	0	7
P05	43	27	CS60	R1	0.00296853421723735	0	14
P05	43	28	CS62	R1	-0.0016690292666219	0	7
P05	43	29	CS62	R2	-0.0045071558873323	0	7
P05	44	1	CS41	R1	-0.0112715554583905	0	14
P05	44	2	CS41	R2	-0.00609372880948018	0	14
P05	44	3	CS42	R1	0.00403771818227574	0	14
P05	44	4	CS42	R2	-0.00160145758689994	0	14
P05	44	5	CS43	R1	-0.0060237749329769	0	14
P05	44	6	CS43	R2	0.00376882061460331	0	14
P05	44	7	CS44	R1	-0.00932480950834807	0	14
P05	44	8	CS47	R1	0.00516142437757252	0	14
P05	44	9	CS47	R2	0.00149273701100638	0	14
P05	44	10	CS48	R1	-0.00405411797105206	0	14
P05	44	11	CS48	R2	0.00184490666673272	0	14
P05	44	12	CS49	R1	-0.00386131330964977	0	12
P05	44	13	CS49	R2	0.00514863552261451	0	14
P05	44	14	CS51	R1	0.00526812244355486	0	14
P05	44	15	CS51	R2	0.00420595698817314	0	12
P05	44	16	CS53	R1	0.00269979816690814	0	12
P05	44	17	CS53	R2	0.00543491842905683	0	8
P05	44	18	CS54	R1	-0.00526827440639602	0	7
P05	44	19	CS54	R2	0.00749368602770754	0	7
P05	44	20	CS55	R1	0.00338943551586894	0	14
P05	44	21	CS55	R2	-0.00509786869952878	0	14
P05	44	22	CS56	R1	-0.00722461835412085	0	12
P05	44	23	CS56	R2	0.00130033708088857	0	12
P05	44	24	CS57	R1	-0.00603344056418174	0	12
P05	44	25	CS57	R2	0.00468030362267148	0	12
P05	44	26	CS58	R1	0.00194740317061268	0	7
P05	44	27	CS60	R1	-0.00282762586146228	0	14
P05	44	28	CS62	R1	-0.0125488780453017	0	7
P05	44	29	CS62	R2	0.02214901484691	0	7
P05	45	1	CS41	R1	-0.00421822015979096	0	14
P05	45	2	CS41	R2	0.0024791361833467	0	14
P05	45	3	CS42	R1	0.00240528606024279	0	14
P05	45	4	CS42	R2	0.00322506507995415	0	14
P05	45	5	CS43	R1	-0.0104073202959355	0	14
P05	45	6	CS43	R2	0.00157610374254304	0	14
P05	45	7	CS44	R1	0.00556287902291403	0	14
P05	45	8	CS47	R1	-0.0113854055142159	0	14
P05	45	9	CS47	R2	0.010272966380023	0	14
P05	45	10	CS48	R1	-0.0110802014586011	0	14
P05	45	11	CS48	R2	-0.00886052752392679	0	14
P05	45	12	CS49	R1	-0.00276125963021256	0	12
P05	45	13	CS49	R2	-0.00481390345786303	0	14
P05	45	14	CS51	R1	-0.00296169749599431	0	14
P05	45	15	CS51	R2	9.47114548150425e-05	0	12
P05	45	16	CS53	R1	0.0042742758759568	0	12
P05	45	17	CS53	R2	-0.0059933992732053	0	8
P05	45	18	CS54	R1	-0.00190499481780909	0	7
P05	45	19	CS54	R2	0.00484625666699799	0	7
P05	45	20	CS55	R1	-0.00157871231948418	0	14
P05	45	21	CS55	R2	0.00261648568152559	0	14
P05	45	22	CS56	R1	-0.0119895518399015	0	12
P05	45	23	CS56	R2	-0.00120692081268036	0	12
P05	45	24	CS57	R1	0.00859983720514626	0	12
P05	45	25	CS57	R2	-0.00378326069668585	0	12
P05	45	26	CS58	R1	0.0060810053202317	0	7
P05	45	27	CS60	R1	0.0125447988787434	0	14
P05	45	28	CS62	R1	0.0064703159853641	0	7
P05	45	29	CS62	R2	-0.0153192633424293	0	7
P05	46	1	CS41	R1	-0.00184599718743633	0	14
P05	46	2	CS41	R2	-0.000707674683165975	0	14
P05	46	3	CS42	R1	0.00244081645637381	0	14
P05	46	4	CS42	R2	-0.00211636711427845	0	14
P05	46	5	CS43	R1	-0.00482040550667949	0	14
P05	46	6	CS43	R2	-0.0134436301057673	0	14
P05	46	7	CS44	R1	0.000846547573773216	0	14
P05	46	8	CS47	R1	0.00222325364339008	0	14
P05	46	9	CS47	R2	-0.0176790922740334	0	14
P05	46	10	CS48	R1	-0.0110139798905042	0	14
P05	46	11	CS48	R2	0.0029422572635011	0	14
P05	46	12	CS49	R1	-0.000217218314465693	0	12
P05	46	13	CS49	R2	-0.0129602651638753	0	14
P05	46	14	CS51	R1	-0.00350025519296016	0	14
P05	46	15	CS51	R2	-0.000545215635461806	0	12
P05	46	16	CS53	R1	-0.00595365157053653	0	12
P05	46	17	CS53	R2	-0.00140791691085635	0	8
P05	46	18	CS54	R1	0.0132468994362161	0	7
P05	46	19	CS54	R2	-0.00271454107600916	0	7
P05	46	20	CS55	R1	0.00978535288384785	0	14
P05	46	21	CS55	R2	0.00623643126460401	0	14
P05	46	22	CS56	R1	0.00402146676942263	0	12
P05	46	23	CS56	R2	0.00193690248121962	0	12
P05	46	24	CS57	R1	-0.0111269919636088	0	12
P05	46	25	CS57	R2	-0.00767198822742694	0	12
P05	46	26	CS58	R1	-0.0085714856938779	0	7
P05	46	27	CS60	R1	-0.00710106175728399	0	14
P05	46	28	CS62	R1	0.00700531282026348	0	7
P05	46	29	CS62	R2	0.00398569814090676	0	7
P05	47	1	CS41	R1	0.00678578583479848	0	14
P05	47	2	CS41	R2	-0.00210730893890776	0	14
P05	47	3	CS42	R1	0.00939587291378685	0	14
P05	47	4	CS42	R2	0.00100244165936909	0	14
P05	47	5	CS43	R1	0.00658760034312481	0	14
P05	47	6	CS43	R2	-0.00174422071047205	0	14
P05	47	7	CS44	R1	-0.00962631661202295	0	14
P05	47	8	CS47	R1	0.00516588183593991	0	14
P05	47	9	CS47	R2	-0.00405695285357949	0	14
P05	47	10	CS48	R1	-0.0068900228462946	0	14
P05	47	11	CS48	R2	-0.00633037041383308	0	14
P05	47	12	CS49	R1	0.00430142033824134	0	12
P05	47	13	CS49	R2	-0.00513677783756336	0	14
P05	47	14	CS51	R1	0.00110412249626909	0	14
P05	47	15	CS51	R2	0.00248501455963675	0	12
P05	47	16	CS53	R1	0.00360152410751021	0	12
P05	47	17	CS53	R2	0.00994140821718159	0	8
P05	47	18	CS54	R1	0.00299155292977673	0	7
P05	47	19	CS54	R2	0.0103788630324998	0	7
P05	47	20	CS55	R1	-0.00169969415184827	0	14
P05	47	21	CS55	R2	0.0111306845904232	0	14
P05	47	22	CS56	R1	-0.0107135072295429	0	12
P05	47	23	CS56	R2	0.00853765312554889	0	12
P05	47	24	CS57	R1	-0.00725995855783045	0	12
P05	47	25	CS57	R2	-0.00493520181338449	0	12
P05	47	26	CS58	R1	0.0161709324863667	0	7
P05	47	27	CS60	R1	-0.000242990776085489	0	14
P05	47	28	CS62	R1	-0.000788394491858437	0	7
P05	47	29	CS62	R2	-0.00155181799524055	0	7
P05	48	1	CS41	R1	0.010160221800382	0	14
P05	48	2	CS41	R2	0.00943930840869861	0	14
P05	48	3	CS42	R1	-0.00642444135441458	0	14
P05	48	4	CS42	R2	-0.00874720109233991	0	14
P05	48	5	CS43	R1	-0.00404552319521533	0	14
P05	48	6	CS43	R2	-0.00307202811269512	0	14
P05	48	7	CS44	R1	-0.00441316715580475	0	14
P05	48	8	CS47	R1	5.13584308949517e-05	0	14
P05	48	9	CS47	R2	0.00101153824302355	0	14
P05	48	10	CS48	R1	-0.000474908888399449	0	14
P05	48	11	CS48	R2	0.00657432086259253	0	14
P05	48	12	CS49	R1	-0.0105326371671672	0	12
P05	48	13	CS49	R2	0.000733703269086393	0	14
P05	48	14	CS51	R1	-0.00506873852621186	0	14
P05	48	15	CS51	R2	0.00719866644050691	0	12
P05	48	16	CS53	R1	0.00360660715091411	0	12
P05	48	17	CS53	R2	0.00415365150925122	0	8
P05	48	18	CS54	R1	0.0111838835134945	0	7
P05	48	19	CS54	R2	-0.00800976533278317	0	7
P05	48	20	CS55	R1	-0.0142245174699286	0	14
P05	48	21	CS55	R2	0.0124479707895219	0	14
P05	48	22	CS56	R1	0.00274352531121081	0	12
P05	48	23	CS56	R2	0.00269704756244147	0	12
P05	48	24	CS57	R1	0.00663753705379594	0	12
P05	48	25	CS57	R2	0.0075572619276006	0	12
P05	48	26	CS58	R1	-0.000511697066707031	0	7
P05	48	27	CS60	R1	-0.0119386057337072	0	14
P05	48	28	CS62	R1	0.00536682106824547	0	7
P05	48	29	CS62	R2	-0.0062081548332437	0	7
P05	49	1	CS41	R1	0.00307999699270442	0	14
P05	49	2	CS41	R2	-0.00899348496798807	0	14
P05	49	3	CS42	R1	-0.00515013533549352	0	14
P05	49	4	CS42	R2	0.00242974621067049	0	14
P05	49	5	CS43	R1	-0.00108211005516546	0	14
P05	49	6	CS43	R2	0.00310213116915689	0	14
P05	49	7	CS44	R1	0.00182371121160012	0	14
P05	49	8	CS47	R1	-2.10459779812779e-05	0	14
P05	49	9	CS47	R2	-0.0112434841572834	0	14
P05	49	10	CS48	R1	0.00118167050434481	0	14
P05	49	11	CS48	R2	-0.00115175432854837	0	14
P05	49	12	CS49	R1	0.0068397542672505	0	12
P05	49	13	CS49	R2	-0.000101763928237224	0	14
P05	49	14	CS51	R1	0.00389663378395794	0	14
P05	49	15	CS51	R2	-0.00306849618479619	0	12
P05	49	16	CS53	R1	-0.0014447575492461	0	12
P05	49	17	CS53	R2	-0.00462135102657353	0	8
P05	49	18	CS54	R1	0.0154461002961921	0	7
P05	49	19	CS54	R2	0.00929901019830335	0	7
P05	49	20	CS55	R1	0.00637530673871389	0	14
P05	49	21	CS55	R2	0.00446896995296011	0	14
P05	49	22	CS56	R1	-0.00825085336124869	0	12
P05	49	23	CS56	R2	-0.00675776559350335	0	12
P05	49	24	CS57	R1	-0.000458745176380515	0	12
P05	49	25	CS57	R2	0.01139827126537	0	12
P05	49	26	CS58	R1	0.00749425361036723	0	7
P05	49	27	CS60	R1	-0.00688609418343552	0	14
P05	49	28	CS62	R1	0.000876868525501597	0	7
P05	49	29	CS62	R2	0.010266608326737	0	7
P05	50	1	CS41	R1	0.00285410103256784	0	14
P05	50	2	CS41	R2	-0.00357128934811136	0	14
P05	50	3	CS42	R1	0.000914563061542234	0	14
P05	50	4	CS42	R2	-0.00120620861272232	0	14
P05	50	5	CS43	R1	0.00504800326797078	0	14
P05	50	6	CS43	R2	0.00131705292343691	0	14
P05	50	7	CS44	R1	0.00374764725866395	0	14
P05	50	8	CS47	R1	-0.00166716687047302	0	14
P05	50	9	CS47	R2	-0.00404838951685459	0	14
P05	50	10	CS48	R1	0.00725090178798575	0	14
P05	50	11	CS48	R2	0.00267822949041805	0	14
P05	50	12	CS49	R1	0.000136129020236533	0	12
P05	50	13	CS49	R2	-0.000871951815611965	0	14
P05	50	14	CS51	R1	-0.00157998386534967	0	14
P05	50	15	CS51	R2	-0.00807596245472744	0	12
P05	50	16	CS53	R1	0.00320019874005693	0	12
P05	50	17	CS53	R2	-0.00263337527215182	0	8
P05	50	18	CS54	R1	0.00186033023993654	0	7
P05	50	19	CS54	R2	0.00541711374356625	0	7
P05	50	20	CS55	R1	0.00607382836930156	0	14
P05	50	21	CS55	R2	-0.0019704954643254	0	14
P05	50	22	CS56	R1	-0.00575369440248156	0	12
P05	50	23	CS56	R2	0.0109938243147148	0	12
P05	50	24	CS57	R1	0.00624155369680215	0	12
P05	50	25	CS57	R2	0.00472587985112405	0	12
P05	50	26	CS58	R1	-0.00788300831095632	0	7
P05	50	27	CS60	R1	-0.000342926198751479	0	14
P05	50	28	CS62	R1	0.000310034288277443	0	7
P05	50	29	CS62	R2	-0.00335013837559368	0	7
P05	51	1	CS41	R1	0.00703720891482044	0	14
P05	51	2	CS41	R2	0.00268658943412922	0	14
P05	51	3	CS42	R1	0.000524915584041126	0	14
P05	51	4	CS42	R2	0.00347678307914038	0	14
P05	51	5	CS43	R1	0.00622846529783741	0	14
P05	51	6	CS43	R2	0.000715373708533939	0	14
P05	51	7	CS44	R1	0.00414829456365045	0	14
P05	51	8	CS47	R1	-0.00421666263701489	0	14
P05	51	9	CS47	R2	0.0032178595172596	0	14
P05	51	10	CS48	R1	0.00688582596936865	0	14
P05	51	11	CS48	R2	-0.000264858436595949	0	14
P05	51	12	CS49	R1	0.00137673976187622	0	12
P05	51	13	CS49	R2	0.00479097249313465	0	14
P05	51	14	CS51	R1	-0.00194254027044696	0	14
P05	51	15	CS51	R2	0.00861078924518704	0	12
P05	51	16	CS53	R1	-0.00776126057925215	0	12
P05	51	17	CS53	R2	-0.00735861143192732	0	8
P05	51	18	CS54	R1	-0.0112620678281322	0	7
P05	51	19	CS54	R2	-0.000678293922867635	0	7
P05	51	20	CS55	R1	0.00225438838079588	0	14
P05	51	21	CS55	R2	0.000998626534197545	0	14
P05	51	22	CS56	R1	-0.00734199329925337	0	12
P05	51	23	CS56	R2	-0.00440829088055362	0	12
P05	51	24	CS57	R1	-0.00748937165696445	0	12
P05	51	25	CS57	R2	0.00451475055373585	0	12
P05	51	26	CS58	R1	0.0021819706064616	0	7
P05	51	27	CS60	R1	-0.00728266047189965	0	14
P05	51	28	CS62	R1	0.0107665405634005	0	7
P05	51	29	CS62	R2	-0.000448349365798328	0	7
P05	52	1	CS41	R1	0.00110577728185476	0	14
P05	52	2	CS41	R2	-0.00312904134936968	0	14
P05	52	3	CS42	R1	-0.0116295460445504	0	14
P05	52	4	CS42	R2	0.00857073865636052	0	14
P05	52	5	CS43	R1	-0.00210900489729745	0	14
P05	52	6	CS43	R2	0.00469525835343722	0	14
P05	52	7	CS44	R1	0.00184189639248007	0	14
P05	52	8	CS47	R1	-0.00449455453158606	0	14
P05	52	9	CS47	R2	0.00673339816063389	0	14
P05	52	10	CS48	R1	0.00361933275534233	0	14
P05	52	11	CS48	R2	0.00296821828032343	0	14
P05	52	12	CS49	R1	0.0030888648248315	0	12
P05	52	13	CS49	R2	0.0024184921885122	0	14
P05	52	14	CS51	R1	-0.0030993993681165	0	14
P05	52	15	CS51	R2	-0.000737480549679251	0	12
P05	52	16	CS53	R1	0.0107228997490955	0	12
P05	52	17	CS53	R2	-0.00621511633319941	0	8
P05	52	18	CS54	R1	-0.00229598026864146	0	7
P05	52	19	CS54	R2	-0.000234249171482512	0	7
P05	52	20	CS55	R1	-0.00438312682472041	0	14
P05	52	21	CS55	R2	8.67538282105016e-05	0	14
P05	52	22	CS56	R1	0.00504359857291057	0	12
P05	52	23	CS56	R2	-0.00540429835183546	0	12
P05	52	24	CS57	R1	-0.00324264865558426	0	12
P05	52	25	CS57	R2	0.0103354069220562	0	12
P05	52	26	CS58	R1	0.00300689604750071	0	7
P05	52	27	CS60	R1	0.00716018616674319	0	14
P05	52	28	CS62	R1	0.0170253698660117	0	7
P05	52	29	CS62	R2	-0.0062709180513872	0	7
P05	53	1	CS41	R1	0.0116719897837672	0	14
P05	53	2	CS41	R2	0.000439384103088091	0	14
P05	53	3	CS42	R1	-0.0119004028087474	0	14
P05	53	4	CS42	R2	0.00457210927707611	0	14
P05	53	5	CS43	R1	-0.000475546410021874	0	14
P05	53	6	CS43	R2	-0.0117896285752475	0	14
P05	53	7	CS44	R1	-0.00113992255781861	0	14
P05	53	8	CS47	R1	-0.00375532080707022	0	14
P05	53	9	CS47	R2	-0.00639244870228952	0	14
P05	53	10	CS48	R1	0.00332777630379023	0	14
P05	53	11	CS48	R2	0.00339926374884374	0	14
P05	53	12	CS49	R1	0.00343015081841097	0	12
P05	53	13	CS49	R2	-0.0114549525368366	0	14
P05	53	14	CS51	R1	0.00543068608447695	0	14
P05	53	15	CS51	R2	0.00171788880158507	0	12
P05	53	16	CS53	R1	-0.00554719131835981	0	12
P05	53	17	CS53	R2	-0.00118472184329782	0	8
P05	53	18	CS54	R1	0.00331510095790997	0	7
P05	53	19	CS54	R2	0.00369812537237122	0	7
P05	53	20	CS55	R1	0.00514042104506647	0	14
P05	53	21	CS55	R2	-0.00251358528520075	0	14
P05	53	22	CS56	R1	0.00244761059869042	0	12
P05	53	23	CS56	R2	-0.0020573894904432	0	12
P05	53	24	CS57	R1	-0.00389959953577069	0	12
P05	53	25	CS57	R2	0.000144472110106078	0	12
P05	53	26	CS58	R1	0.00280966187358479	0	7
P05	53	27	CS60	R1	-0.00251922776953398	0	14
P05	53	28	CS62	R1	-0.0127494753841142	0	7
P05	53	29	CS62	R2	-0.00992204329091803	0	7
P05	54	1	CS41	R1	0.00155147945346891	0	14
P05	54	2	CS41	R2	0.00909564217273719	0	14
P05	54	3	CS42	R1	-0.00822083535744301	0	14
P05	54	4	CS42	R2	-0.00825403940832998	0	14
P05	54	5	CS43	R1	0.000471841730710011	0	14
P05	54	6	CS43	R2	0.007394837885095	0	14
P05	54	7	CS44	R1	0.000625627872218228	0	14
P05	54	8	CS47	R1	0.000260593267656557	0	14
P05	54	9	CS47	R2	0.00582741964208205	0	14
P05	54	10	CS48	R1	-0.0104349147114398	0	14
P05	54	11	CS48	R2	0.0035184959521561	0	14
P05	54	12	CS49	R1	-0.00907633680770688	0	12
P05	54	13	CS49	R2	0.0055235987468692	0	14
P05	54	14	CS51	R1	0.00267998360093336	0	14
P05	54	15	CS51	R2	0.0140282189406928	0	12
P05	54	16	CS53	R1	0.00390684562402064	0	12
P05	54	17	CS53	R2	0.0057449924274571	0	8
P05	54	18	CS54	R1	0.00126879546501683	0	7
P05	54	19	CS54	R2	0.00132217272364135	0	7
P05	54	20	CS55	R1	-0.00668377697265872	0	14
P05	54	21	CS55	R2	0.00135318728102974	0	14
P05	54	22	CS56	R1	0.001513267654973	0	12
P05	54	23	CS56	R2	-0.00283677529164824	0	12
P05	54	24	CS57	R1	0.00208628830500526	0	12
P05	54	25	CS57	R2	0.00537624937804313	0	12
P05	54	26	CS58	R1	0.0130210435742762	0	7
P05	54	27	CS60	R1	-0.00281030527873916	0	14
P05	54	28	CS62	R1	-0.00593084779455948	0	7
P05	54	29	CS62	R2	-0.00323876636341358	0	7
P05	55	1	CS41	R1	-0.0100696151419567	0	14
P05	55	2	CS41	R2	0.00104081906761305	0	14
P05	55	3	CS42	R1	0.00852142554905765	0	14
P05	55	4	CS42	R2	0.0014412142168358	0	14
P05	55	5	CS43	R1	-0.00815438382961459	0	14
P05	55	6	CS43	R2	0.00128151237199836	0	14
P05	55	7	CS44	R1	-0.00257959589439327	0	14
P05	55	8	CS47	R1	0.000785604907973812	0	14
P05	55	9	CS47	R2	-0.00808254428603335	0	14
P05	55	10	CS48	R1	0.000958875558535152	0	14
P05	55	11	CS48	R2	0.00665382042525931	0	14
P05	55	12	CS49	R1	0.00549368045581176	0	12
P05	55	13	CS49	R2	-0.010415277898451	0	14
P05	55	14	CS51	R1	-1.37656084418985e-05	0	14
P05	55	15	CS51	R2	0.0110754137701568	0	12
P05	55	16	CS53	R1	0.0119476587293008	0	12
P05	55	17	CS53	R2	-0.0121127426300631	0	8
P05	55	18	CS54	R1	-0.00771450164482941	0	7
P05	55	19	CS54	R2	0.00538039968134444	0	7
P05	55	20	CS55	R1	-0.0069301340686454	0	14
P05	55	21	CS55	R2	0.00381225514577593	0	14
P05	55	22	CS56	R1	0.00566488525284006	0	12
P05	55	23	CS56	R2	-0.000147541612941025	0	12
P05	55	24	CS57	R1	-0.0035782952683772	0	12
P05	55	25	CS57	R2	3.02841032782341e-05	0	12
P05	55	26	CS58	R1	0.0074597693252328	0	7
P05	55	27	CS60	R1	-0.000980082274706853	0	14
P05	55	28	CS62	R1	-0.00233580002512179	0	7
P05	55	29	CS62	R2	0.00208941905655355	0	7
P05	56	1	CS41	R1	0.00642819753905555	0	14
P05	56	2	CS41	R2	0.00295084443642651	0	14
P05	56	3	CS42	R1	-0.000183765641851304	0	14
P05	56	4	CS42	R2	0.00289403487417206	0	14
P05	56	5	CS43	R1	-0.000507171073724077	0	14
P05	56	6	CS43	R2	-0.00233756164008099	0	14
P05	56	7	CS44	R1	0.00376359896302662	0	14
P05	56	8	CS47	R1	-0.0100298956652508	0	14
P05	56	9	CS47	R2	-0.000799452055172787	0	14
P05	56	10	CS48	R1	0.0057568000943623	0	14
P05	56	11	CS48	R2	-0.00172014741751417	0	14
P05	56	12	CS49	R1	0.00270394872488062	0	12
P05	56	13	CS49	R2	-0.00418637698203702	0	14
