seed_index	world_seed	mode	arm	kappa	gain_slope_b	reducer	run	n_subjects	observed	p_two_sided	studentization_sd	subject_statistic_skewness	n_positive	n_negative	n_zero	positive_fraction	metric_stream_initial_state_hash	base_stream_state_hash	truth_a_g06_uV	truth_grid_id
39	22360866	benchmark	P0F	0	0	median	R2	13	-0.000292880132171277	0.016845703125	0.00012659157014058	0.594038788874609	3	10	0	0.230769230769231	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	4.61799281479342	G06
39	22360866	benchmark	P0F	0	0	mean	R1	16	-0.000126185398127834	0.03759765625	6.17311553783812e-05	0.2350941737763	5	11	0	0.3125	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	4.61799281479342	G06
39	22360866	benchmark	P0F	0	0	mean	R2	13	-0.000195759166646171	0.030517578125	9.36344204561543e-05	-0.185947541258192	3	10	0	0.230769230769231	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	4.61799281479342	G06
40	22360867	benchmark	P0F	0	0	median	R1	16	-0.000161900894055329	0.029693603515625	7.57472064545827e-05	0.605180908077344	4	12	0	0.25	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	4.61799281479342	G06
40	22360867	benchmark	P0F	0	0	median	R2	13	-4.93004691924051e-05	0.662841796875	0.000107923758858626	0.954697088037966	5	8	0	0.384615384615385	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	4.61799281479342	G06
40	22360867	benchmark	P0F	0	0	mean	R1	16	-2.17954238804023e-05	0.77947998046875	7.47069892123635e-05	0.188777647349169	7	9	0	0.4375	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	4.61799281479342	G06
40	22360867	benchmark	P0F	0	0	mean	R2	13	5.6181852996819e-05	0.626220703125	0.000105848335705864	0.752576773306635	7	6	0	0.538461538461538	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	4.61799281479342	G06
41	22360868	benchmark	P0F	0	0	median	R1	16	-0.000245758757750484	0.009857177734375	9.86583691690157e-05	0.872664650291554	3	13	0	0.1875	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4.61799281479342	G06
41	22360868	benchmark	P0F	0	0	median	R2	13	-0.000194269438976702	0.016845703125	8.40325138640981e-05	0.946033373074634	2	11	0	0.153846153846154	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4.61799281479342	G06
41	22360868	benchmark	P0F	0	0	mean	R1	16	-6.76934792489073e-05	0.411285400390625	8.07189010565373e-05	0.565803440247289	5	11	0	0.3125	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4.61799281479342	G06
41	22360868	benchmark	P0F	0	0	mean	R2	13	-3.49023768989618e-05	0.7041015625	8.60559581017163e-05	-0.173098609516634	5	8	0	0.384615384615385	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4335699008115A0AA20E12BA1332C8F8CFC28DFF7FF7A908EDDE2AD728CEB9DA	4.61799281479342	G06
42	22360869	benchmark	P0F	0	0	median	R1	16	-9.64857088834896e-05	0.327728271484375	9.64848194424776e-05	0.587804375753919	7	9	0	0.4375	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	4.61799281479342	G06
42	22360869	benchmark	P0F	0	0	median	R2	13	-0.000158145205316613	0.200927734375	0.000121271081587463	0.364717530614894	3	10	0	0.230769230769231	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	4.61799281479342	G06
42	22360869	benchmark	P0F	0	0	mean	R1	16	4.18593420974997e-05	0.626739501953125	8.37787302302959e-05	0.250541907866278	8	8	0	0.5	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	4.61799281479342	G06
42	22360869	benchmark	P0F	0	0	mean	R2	13	-4.89824123399712e-05	0.636962890625	9.88798781656097e-05	0.104210693968104	5	8	0	0.384615384615385	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	03A68300D736ABD41D0D6DD6EF3468D74A10B5C22C78E7BB97D920A229BAD06E	4.61799281479342	G06
43	22360870	benchmark	P0F	0	0	median	R1	16	-0.0002941788130829	3.0517578125e-05	8.64119996187254e-05	-0.409607053057946	0	16	0	0	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	4.61799281479342	G06
43	22360870	benchmark	P0F	0	0	median	R2	13	-0.000135530740100529	0.202392578125	0.000104151477802153	0.188400568693634	5	8	0	0.384615384615385	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	4.61799281479342	G06
43	22360870	benchmark	P0F	0	0	mean	R1	16	-3.11169702918776e-06	0.959381103515625	5.95692587410673e-05	-0.472749398084779	7	9	0	0.4375	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	4.61799281479342	G06
43	22360870	benchmark	P0F	0	0	mean	R2	13	-5.76623464013756e-05	0.447265625	7.21811956736664e-05	0.143750041699009	6	7	0	0.461538461538462	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	C8DC14D77F2A860919E66C91CAB48C827D5228BDCB887447635C0F1547E456BB	4.61799281479342	G06
44	22360871	benchmark	P0F	0	0	median	R1	16	-0.000149619596118181	0.11676025390625	9.42463556601067e-05	1.19676926211537	5	11	0	0.3125	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	4.61799281479342	G06
44	22360871	benchmark	P0F	0	0	median	R2	13	1.93129349851002e-06	0.9873046875	0.000111290302756318	-0.0271424144225999	6	7	0	0.461538461538462	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	4.61799281479342	G06
44	22360871	benchmark	P0F	0	0	mean	R1	16	-6.60165366768561e-06	0.926025390625	6.72504220261233e-05	0.762287547994742	6	10	0	0.375	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	4.61799281479342	G06
44	22360871	benchmark	P0F	0	0	mean	R2	13	6.42144974651226e-05	0.53271484375	9.86254179331075e-05	-0.00392853695754612	8	5	0	0.615384615384615	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	5FE2D2805F6DB8B3ABD881C921A7B03FA86D22FD38DC1EF0A4BCC3C5971CDD38	4.61799281479342	G06
45	22360872	benchmark	P0F	0	0	median	R1	16	-0.000149453861562421	0.0255126953125	6.8853894327222e-05	-0.288364582198391	5	11	0	0.3125	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	4.61799281479342	G06
45	22360872	benchmark	P0F	0	0	median	R2	13	-0.000175583344345846	0.029541015625	8.27854226058994e-05	-0.262952327285304	5	8	0	0.384615384615385	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	4.61799281479342	G06
45	22360872	benchmark	P0F	0	0	mean	R1	16	1.87338881210152e-06	0.977783203125	6.40422848685426e-05	0.289285321495373	7	9	0	0.4375	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	4.61799281479342	G06
45	22360872	benchmark	P0F	0	0	mean	R2	13	-0.000145274603203305	0.10009765625	8.78848578750265e-05	-0.338078031739663	5	8	0	0.384615384615385	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	F5D0B51A1C8970FA95B12881287BF0CF91F6FB4DA2B43DEBD5E6339461260AD1	4.61799281479342	G06
46	22360873	benchmark	P0F	0	0	median	R1	16	-0.000150414750844261	0.06365966796875	8.2657233311559e-05	-0.143880690297213	5	11	0	0.3125	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	4.61799281479342	G06
46	22360873	benchmark	P0F	0	0	median	R2	13	-0.000308595466028945	0.0029296875	0.000115961519372266	-0.722769520455865	3	10	0	0.230769230769231	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	4.61799281479342	G06
46	22360873	benchmark	P0F	0	0	mean	R1	16	1.69840045420098e-05	0.845458984375	8.32396963848249e-05	0.535260985096513	6	10	0	0.375	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	4.61799281479342	G06
46	22360873	benchmark	P0F	0	0	mean	R2	13	-0.000130003542683861	0.0546875	6.82759426092073e-05	-0.0291101880161738	4	9	0	0.307692307692308	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	A2A4142B12016DBFDA51E959922A18F8CEBC57C69C12248AE5E0146D60032997	4.61799281479342	G06
47	22360874	benchmark	P0F	0	0	median	R1	16	-0.000133270108294581	0.118377685546875	8.46312802740503e-05	-0.420534166215221	7	9	0	0.4375	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4.61799281479342	G06
47	22360874	benchmark	P0F	0	0	median	R2	13	-0.000223215912862288	0.083984375	0.000129890929395658	0.0118645662767337	3	10	0	0.230769230769231	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4.61799281479342	G06
47	22360874	benchmark	P0F	0	0	mean	R1	16	7.71504634495459e-05	0.3482666015625	8.01592088558361e-05	-0.237793996937147	10	6	0	0.625	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4.61799281479342	G06
47	22360874	benchmark	P0F	0	0	mean	R2	13	4.38721084564234e-05	0.67529296875	9.90291130880703e-05	0.475861905507208	8	5	0	0.615384615384615	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4CB636B1A77CE3E4A5479A04C8F7887E3A4FADEEF13E673DCC625D0272558148	4.61799281479342	G06
48	22360875	benchmark	P0F	0	0	median	R1	16	-9.7670527298429e-05	0.3212890625	9.63695166413333e-05	0.450750743406663	6	10	0	0.375	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	4.61799281479342	G06
48	22360875	benchmark	P0F	0	0	median	R2	13	-0.000122667523318167	0.228759765625	9.88540439764294e-05	-0.137534754797133	5	8	0	0.384615384615385	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	4.61799281479342	G06
48	22360875	benchmark	P0F	0	0	mean	R1	16	-3.64469828360164e-05	0.7034912109375	9.08130098272855e-05	0.85596157880878	7	9	0	0.4375	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	4.61799281479342	G06
48	22360875	benchmark	P0F	0	0	mean	R2	13	7.10981489172174e-05	0.48876953125	9.90237019434044e-05	-0.575801581020827	9	4	0	0.692307692307692	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	931545B6F784280D951D3EF2249B5311CE669BEB31BBB9EE630321B2767669E5	4.61799281479342	G06
49	22360876	benchmark	P0F	0	0	median	R1	16	-0.000263214546563457	0.0050048828125	9.93534393034252e-05	0.397694777910523	4	12	0	0.25	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	4.61799281479342	G06
49	22360876	benchmark	P0F	0	0	median	R2	13	2.6567352984902e-05	0.764892578125	7.95544241296989e-05	1.05861709661775	6	7	0	0.461538461538462	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	4.61799281479342	G06
49	22360876	benchmark	P0F	0	0	mean	R1	16	-0.00012937209016234	0.067901611328125	7.12544324188743e-05	0.646230148570551	4	12	0	0.25	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	4.61799281479342	G06
49	22360876	benchmark	P0F	0	0	mean	R2	13	0.00019210118793742	0.078857421875	0.000109599167523207	-0.0310177644959548	9	4	0	0.692307692307692	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	D8650D6041410EEAD0E29A8993DB8E967C13034A6E657E7D0EA258233F664C30	4.61799281479342	G06
50	22360877	benchmark	P0F	0	0	median	R1	16	-0.000237206011465241	0.004119873046875	8.87727308039243e-05	0.0510109014258987	4	12	0	0.25	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4.61799281479342	G06
50	22360877	benchmark	P0F	0	0	median	R2	13	-0.000112173509643593	0.16259765625	7.9094201208468e-05	0.452790484437628	3	10	0	0.230769230769231	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4.61799281479342	G06
50	22360877	benchmark	P0F	0	0	mean	R1	16	-0.000124670174295617	0.034942626953125	6.01970959068161e-05	0.471802758923498	4	12	0	0.25	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4.61799281479342	G06
50	22360877	benchmark	P0F	0	0	mean	R2	13	-1.32800521486828e-06	0.990478515625	8.77445421992529e-05	0.335965940943303	5	8	0	0.384615384615385	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4A63137AC151A0CD972B034162A7D89B6B04285EFFCA9C6A5EF776A449A691BD	4.61799281479342	G06
51	22360878	benchmark	P0F	0	0	median	R1	16	-0.00020854355039415	0.041046142578125	0.000103915363262632	-0.0852437526641915	6	10	0	0.375	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	4.61799281479342	G06
51	22360878	benchmark	P0F	0	0	median	R2	13	-0.000427364294003361	0.00048828125	0.000146114798774519	-0.729859839826228	1	12	0	0.0769230769230769	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	4.61799281479342	G06
51	22360878	benchmark	P0F	0	0	mean	R1	16	-0.000169642325252016	0.06732177734375	9.32468026476397e-05	0.116782541624567	5	11	0	0.3125	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	4.61799281479342	G06
51	22360878	benchmark	P0F	0	0	mean	R2	13	-0.000217118640178498	0.049560546875	0.000112182601520348	-0.175379190651623	3	10	0	0.230769230769231	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	7CB4288EAF24CB736DEC71DBF6A89D1884C5190A5B30D6C8D53A7994A17D7F1C	4.61799281479342	G06
52	22360879	benchmark	P0F	0	0	median	R1	16	-7.07619396599677e-05	0.56536865234375	0.000118269021177087	0.824422315201452	5	11	0	0.3125	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	4.61799281479342	G06
52	22360879	benchmark	P0F	0	0	median	R2	13	-0.000142602165815137	0.04833984375	7.38910979638961e-05	-0.194613578990333	4	9	0	0.307692307692308	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	4.61799281479342	G06
52	22360879	benchmark	P0F	0	0	mean	R1	16	4.04003232049862e-05	0.636474609375	8.16160271138367e-05	-0.163138071201215	11	5	0	0.6875	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	4.61799281479342	G06
52	22360879	benchmark	P0F	0	0	mean	R2	13	-0.000104830908859109	0.1357421875	6.96287868119196e-05	0.228819915854748	4	9	0	0.307692307692308	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	09FBAB5F5E2FDC92C9610615706DA86EDFA3E9C2005C35646FF642EB39EC447B	4.61799281479342	G06
53	22360880	benchmark	P0F	0	0	median	R1	16	-0.000282749843259743	0.000885009765625	9.80447616825739e-05	-0.357626742154588	2	14	0	0.125	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	4.61799281479342	G06
53	22360880	benchmark	P0F	0	0	median	R2	13	-0.000102242983884223	0.3076171875	9.77250415065917e-05	0.189031102136609	6	7	0	0.461538461538462	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	4.61799281479342	G06
53	22360880	benchmark	P0F	0	0	mean	R1	16	-3.30139726755273e-05	0.63714599609375	6.65227856923738e-05	0.896079401405006	6	10	0	0.375	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	4.61799281479342	G06
53	22360880	benchmark	P0F	0	0	mean	R2	13	6.03565240089227e-05	0.574951171875	0.000103548315630209	-0.0558678907088145	8	5	0	0.615384615384615	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	8C35D5CEAE9B079866D07D1ECD96ABA9ADFE2279947FE66AA0E70A8372FC6FA2	4.61799281479342	G06
54	22360881	benchmark	P0F	0	0	median	R1	16	-0.000146190144985151	0.21856689453125	0.000116390683240721	-0.0744695626527873	8	8	0	0.5	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	4.61799281479342	G06
54	22360881	benchmark	P0F	0	0	median	R2	13	-0.000163356673329247	0.072265625	9.15687605000053e-05	0.615446804083901	2	11	0	0.153846153846154	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	4.61799281479342	G06
54	22360881	benchmark	P0F	0	0	mean	R1	16	3.77850861266558e-05	0.68939208984375	9.15248341117162e-05	-0.174893746146426	9	7	0	0.5625	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	4.61799281479342	G06
54	22360881	benchmark	P0F	0	0	mean	R2	13	3.42074033619798e-06	0.96728515625	7.52647528819103e-05	-1.40358387063224	8	5	0	0.615384615384615	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	A87574AAC8689798CEC7C7F211BB107E4353EAD4A50A0F1472125ABD2950F922	4.61799281479342	G06
55	22360882	benchmark	P0F	0	0	median	R1	16	-0.000150159940154984	0.052734375	7.82861419220519e-05	1.02572149906548	3	13	0	0.1875	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	4.61799281479342	G06
55	22360882	benchmark	P0F	0	0	median	R2	13	-5.8757034198916e-05	0.47119140625	7.8795869891614e-05	0.289243262092434	6	7	0	0.461538461538462	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	4.61799281479342	G06
55	22360882	benchmark	P0F	0	0	mean	R1	16	6.84631583416151e-06	0.931793212890625	7.71739482181692e-05	-0.130193238811145	10	6	0	0.625	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	4.61799281479342	G06
55	22360882	benchmark	P0F	0	0	mean	R2	13	2.44730872852962e-05	0.7060546875	6.17213422580137e-05	-0.781517278391838	9	4	0	0.692307692307692	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	93A5C1B9C35B456A7B5CA4FD76FBECD16260F4AB46A83769ACC65DC5077690C7	4.61799281479342	G06
56	22360883	benchmark	P0F	0	0	median	R1	16	-4.84337140308803e-05	0.490020751953125	6.83139734506754e-05	0.170780562105313	6	10	0	0.375	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	4.61799281479342	G06
56	22360883	benchmark	P0F	0	0	median	R2	13	-0.000257221167528992	0.0068359375	0.000104371656964972	-0.275154821908455	2	11	0	0.153846153846154	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	4.61799281479342	G06
56	22360883	benchmark	P0F	0	0	mean	R1	16	0.000204378713613774	0.00140380859375	7.35471298355534e-05	0.457512657951912	11	5	0	0.6875	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	4.61799281479342	G06
56	22360883	benchmark	P0F	0	0	mean	R2	13	-3.48743343522247e-05	0.719970703125	8.59102936447304e-05	-0.808275317990765	5	8	0	0.384615384615385	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	DA6BC1B146023F7792DFABA20F2A6F0A7CCC2017A09EA5DCD6D4CF93D1D5A500	4.61799281479342	G06
57	22360884	benchmark	P0F	0	0	median	R1	16	-0.000148592142772745	0.04559326171875	7.57538205435279e-05	0.302274782191956	3	13	0	0.1875	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	4.61799281479342	G06
57	22360884	benchmark	P0F	0	0	median	R2	13	-0.000202574018717564	0.023681640625	9.55309038318224e-05	0.0458190319234275	2	11	0	0.153846153846154	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	4.61799281479342	G06
57	22360884	benchmark	P0F	0	0	mean	R1	16	-2.00922518180527e-05	0.76507568359375	6.50932952827395e-05	-0.195553577963058	7	9	0	0.4375	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	4.61799281479342	G06
57	22360884	benchmark	P0F	0	0	mean	R2	13	-7.52101312939476e-05	0.31787109375	7.28522509769004e-05	0.52516587333049	3	10	0	0.230769230769231	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	2F3EE2520DBEE118B50AFC63C69849A5D6F55675DAA1356F73D72047648A7E60	4.61799281479342	G06
58	22360885	benchmark	P0F	0	0	median	R1	16	6.94817860614193e-05	0.488037109375	9.65313543446268e-05	0.239056602014744	8	8	0	0.5	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	4.61799281479342	G06
58	22360885	benchmark	P0F	0	0	median	R2	13	-0.000132987030190676	0.108154296875	8.21750438294684e-05	-0.350983494076449	5	8	0	0.384615384615385	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	67EF6E389CD625A38EDC4E7A162163B71AE9606F218F83EDDE6D4E5C26FA06CC	4.61799281479342	G06
