opaque_id	seed_index	world_seed	checkpoint_sha256	run	observed	p_two_sided	reject_alpha_0_05	domain_fraction	elapsed_s	peak_memory_bytes
PanelMember-04	28	91500028.0	2BC8377F8AD6163E94D33C77188575C3A4753688DFA68960776FB8093B2B6250	R1	-0.0027334963424691093	3.0517578125e-05	1	0.00880641430256223	467.2434042	3291979776.0
PanelMember-04	28	91500028.0	2BC8377F8AD6163E94D33C77188575C3A4753688DFA68960776FB8093B2B6250	R2	-0.0025636604538100015	0.000244140625	1	0.00880641430256223	467.2434042	3291979776.0
PanelMember-04	29	91500029.0	B8DFBD32BA7780FB209A241048267428F2F09009C5E57911C63550BA9F80F4E6	R1	-0.00309920350976083	3.0517578125e-05	1	0.00880641430256223	444.4436675	3287105536.0
PanelMember-04	29	91500029.0	B8DFBD32BA7780FB209A241048267428F2F09009C5E57911C63550BA9F80F4E6	R2	-0.0028933010837370893	0.000244140625	1	0.00880641430256223	444.4436675	3287105536.0
PanelMember-04	30	91500030.0	5B8CBF17E518BFB0E8F4225CF0CBE2AAAFDB24991F4CC788B0D4D2B88D9CECC3	R1	-0.0030045584837377006	3.0517578125e-05	1	0.00880641430256223	411.0240439	3286642688.0
PanelMember-04	30	91500030.0	5B8CBF17E518BFB0E8F4225CF0CBE2AAAFDB24991F4CC788B0D4D2B88D9CECC3	R2	-0.002493848177296458	0.000244140625	1	0.00880641430256223	411.0240439	3286642688.0
PanelMember-04	31	91500031.0	1CED3B228E3818028076195C70809D07BFE795BC89F9B4785448C49E011768D4	R1	-0.003136804151181838	3.0517578125e-05	1	0.00880641430256223	411.8193191	3283558400.0
PanelMember-04	31	91500031.0	1CED3B228E3818028076195C70809D07BFE795BC89F9B4785448C49E011768D4	R2	-0.0029101642474625034	0.000244140625	1	0.00880641430256223	411.8193191	3283558400.0
PanelMember-04	32	91500032.0	EEFE67E7849005C7019C8CBD8CC9FA1C2A7B47B9E1B6507CD814F8CB0CE6085C	R1	-0.0027215665443096975	3.0517578125e-05	1	0.00880641430256223	421.2586746	3283800064.0
PanelMember-04	32	91500032.0	EEFE67E7849005C7019C8CBD8CC9FA1C2A7B47B9E1B6507CD814F8CB0CE6085C	R2	-0.002940297123419237	0.000244140625	1	0.00880641430256223	421.2586746	3283800064.0
PanelMember-04	33	91500033.0	CDD02F639134CC2330817B889B4809A7F8932BB0180E02F1A5465C6816F13847	R1	-0.002960873702629379	3.0517578125e-05	1	0.00880641430256223	468.4718308	3286487040.0
PanelMember-04	33	91500033.0	CDD02F639134CC2330817B889B4809A7F8932BB0180E02F1A5465C6816F13847	R2	-0.00280181691001516	0.000244140625	1	0.00880641430256223	468.4718308	3286487040.0
PanelMember-04	34	91500034.0	A6501D30AA1C06FC623025F5A9F06BAF7098A369DDDAC88665EDE1F870F5F4A3	R1	-0.0030105026367460903	3.0517578125e-05	1	0.00880641430256223	439.8963927	3285331968.0
PanelMember-04	34	91500034.0	A6501D30AA1C06FC623025F5A9F06BAF7098A369DDDAC88665EDE1F870F5F4A3	R2	-0.0028859575445374513	0.000244140625	1	0.00880641430256223	439.8963927	3285331968.0
PanelMember-04	35	91500035.0	48435E09A97F8126399DE87C7A01C0BE1727A73D26C7D34086CBC3068D6A605C	R1	-0.0029652021656303095	3.0517578125e-05	1	0.00880641430256223	410.539795	3284312064.0
PanelMember-04	35	91500035.0	48435E09A97F8126399DE87C7A01C0BE1727A73D26C7D34086CBC3068D6A605C	R2	-0.0026374822292210163	0.000244140625	1	0.00880641430256223	410.539795	3284312064.0
PanelMember-04	36	91500036.0	41A30C1B67A58CF90C8CFF4D420262A6DE6C3A4F6EF11473AE24CC75E012CAD3	R1	-0.0027271723184017645	3.0517578125e-05	1	0.00880641430256223	407.1024367	3283808256.0
PanelMember-04	36	91500036.0	41A30C1B67A58CF90C8CFF4D420262A6DE6C3A4F6EF11473AE24CC75E012CAD3	R2	-0.0029338383354065092	0.000244140625	1	0.00880641430256223	407.1024367	3283808256.0
