grid_id	grid_index	seed_index	seed	run	A_uV	beta_gen	true_bridge_slope	observed_slope	p_two_sided_mpower	reject_alpha_0_05	ci_theta_low	ci_theta_high	ci_noncontiguous	theta_at_truth_grid	p_at_truth_grid	truth_grid_distance	truth_in_ci	robustfit_fit_count	robustfit_iteration_limit_count	elapsed_s	peak_memory_bytes	checkpoint_filename	checkpoint_sha256	paper_contract_sha256	parent_historical_contract_sha256
G01	1	1	91201001	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0008377573258469231	0.548828125	0	-0.00213	0.0037900000000000017	False	0.0	0.548828125	5.873688631216023e-07	True	1332264.0	40152.0	328.353214	3123027968.0	world_g01_n001.mat	FDA64D20B90B5DDCF816BD96EF75F8BAA518086A5BF8F5EA5D883DAABA53E4DA	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	1	91201001	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0003448426393921305	0.85498046875	0	-0.0036500000000000005	0.004410000000000001	False	0.0	0.85498046875	5.873688631216023e-07	True	1332264.0	40152.0	328.353214	3123027968.0	world_g01_n001.mat	FDA64D20B90B5DDCF816BD96EF75F8BAA518086A5BF8F5EA5D883DAABA53E4DA	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	2	91201002	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0013091110097571581	0.546600341796875	0	-0.0030799999999999994	0.005670000000000001	False	0.0	0.546600341796875	5.873688631216023e-07	True	1332264.0	40136.0	280.7145509	3109625856.0	world_g01_n002.mat	BAF9FB8B2053923C5AD1D1097588B5EA891AAF71723E943532580202519CD881	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	2	91201002	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.0012559086279829634	0.40673828125	0	-0.004419999999999999	0.0018200000000000022	False	0.0	0.40673828125	5.873688631216023e-07	True	1332264.0	40136.0	280.7145509	3109625856.0	world_g01_n002.mat	BAF9FB8B2053923C5AD1D1097588B5EA891AAF71723E943532580202519CD881	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	3	91201003	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0023781898651898973	0.254608154296875	0	-0.0018700000000000001	0.006650000000000003	False	0.0	0.254608154296875	5.873688631216023e-07	True	1332264.0	39964.0	329.0237603	3101179904.0	world_g01_n003.mat	917AF4CF6F6A51A97E48727C8A1CD0B9697852AEF09234013EE6D98D62E00DFC	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	3	91201003	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-7.428417659566472e-05	0.966796875	0	-0.0039299999999999995	0.0037700000000000025	False	0.0	0.966796875	5.873688631216023e-07	True	1332264.0	39964.0	329.0237603	3101179904.0	world_g01_n003.mat	917AF4CF6F6A51A97E48727C8A1CD0B9697852AEF09234013EE6D98D62E00DFC	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	4	91201004	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0008038046759768865	0.60498046875	0	-0.0023999999999999994	0.003890000000000001	False	0.0	0.60498046875	5.873688631216023e-07	True	1332264.0	39956.0	279.2870921	3096342528.0	world_g01_n004.mat	A27650C942436135B907772FA887513C7EACB8CAD558B6262316F807F4E9A1F5	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	4	91201004	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.0010269305708074485	0.67138671875	0	-0.006119999999999999	0.0038800000000000015	False	0.0	0.67138671875	5.873688631216023e-07	True	1332264.0	39956.0	279.2870921	3096342528.0	world_g01_n004.mat	A27650C942436135B907772FA887513C7EACB8CAD558B6262316F807F4E9A1F5	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	5	91201005	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.00019071387723215634	0.90228271484375	0	-0.00315	0.0035400000000000015	False	0.0	0.90228271484375	5.873688631216023e-07	True	1332264.0	40050.0	290.3920573	3061198848.0	world_g01_n005.mat	E53805937793FD0E560A7670F70570592BD58D9A6C2E0B8A03C30A6A40E925D7	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	5	91201005	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.00017799521643353545	0.916015625	0	-0.0035099999999999992	0.0039400000000000025	False	0.0	0.916015625	5.873688631216023e-07	True	1332264.0	40050.0	290.3920573	3061198848.0	world_g01_n005.mat	E53805937793FD0E560A7670F70570592BD58D9A6C2E0B8A03C30A6A40E925D7	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	6	91201006	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.001081744002168948	0.546661376953125	0	-0.0026300000000000004	0.004860000000000003	False	0.0	0.546661376953125	5.873688631216023e-07	True	1332264.0	39982.0	314.7032555	3138527232.0	world_g01_n006.mat	49F89E5E183D6B12A120A804948153C69141960CFA08CADE3450B5C91F00E7F8	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	6	91201006	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.0025542421565400964	0.16943359375	0	-0.0063799999999999985	0.0012500000000000011	False	0.0	0.16943359375	5.873688631216023e-07	True	1332264.0	39982.0	314.7032555	3138527232.0	world_g01_n006.mat	49F89E5E183D6B12A120A804948153C69141960CFA08CADE3450B5C91F00E7F8	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	7	91201007	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0012209967447541874	0.350921630859375	0	-0.0015399999999999997	0.003950000000000002	False	0.0	0.350921630859375	5.873688631216023e-07	True	1332264.0	40163.0	276.9148022	3137040384.0	world_g01_n007.mat	5823CCBFCAFE792087450E9230112F47C12C7F6CEF854449CCDAF2F110D956C8	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	7	91201007	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0030800247379134294	0.051513671875	0	-1.9999999999999185e-05	0.0061800000000000015	False	0.0	0.051513671875	5.873688631216023e-07	True	1332264.0	40163.0	276.9148022	3137040384.0	world_g01_n007.mat	5823CCBFCAFE792087450E9230112F47C12C7F6CEF854449CCDAF2F110D956C8	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	8	91201008	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0009252681253374778	0.629119873046875	0	-0.0030399999999999976	0.004800000000000002	False	0.0	0.629119873046875	5.873688631216023e-07	True	1332264.0	39730.0	325.8356242	3130281984.0	world_g01_n008.mat	598765D647230633BE1795E12BBCEACB50FF2759427FF579F1A13AEB1D8B12D5	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	8	91201008	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0003801582933890359	0.81884765625	0	-0.0032699999999999986	0.0039400000000000025	False	0.0	0.81884765625	5.873688631216023e-07	True	1332264.0	39730.0	325.8356242	3130281984.0	world_g01_n008.mat	598765D647230633BE1795E12BBCEACB50FF2759427FF579F1A13AEB1D8B12D5	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	9	91201009	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.0024566749922138986	0.10760498046875	0	-0.0055299999999999985	0.0005999999999999998	False	0.0	0.10760498046875	5.873688631216023e-07	True	1332264.0	40225.0	273.491166	3125784576.0	world_g01_n009.mat	7FB8ADDBCF40289F94C00500AAF023971E4BAAB167F2C809A76857BF3AB238F2	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	9	91201009	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.0030523062770178824	0.156982421875	0	-0.00754	0.0011600000000000013	False	0.0	0.156982421875	5.873688631216023e-07	True	1332264.0	40225.0	273.491166	3125784576.0	world_g01_n009.mat	7FB8ADDBCF40289F94C00500AAF023971E4BAAB167F2C809A76857BF3AB238F2	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	10	91201010	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0009998678743915145	0.618438720703125	0	-0.002859999999999998	0.004990000000000001	False	0.0	0.618438720703125	5.873688631216023e-07	True	1332264.0	40151.0	289.9539314	3088580608.0	world_g01_n010.mat	DE376B726D981DA88C43788F69F996B1BB2AA0E04CED50E34FB4445DEDE6B6C6	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	10	91201010	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.0024491402241194568	0.2578125	0	-0.006919999999999999	0.0018799999999999997	False	0.0	0.2578125	5.873688631216023e-07	True	1332264.0	40151.0	289.9539314	3088580608.0	world_g01_n010.mat	DE376B726D981DA88C43788F69F996B1BB2AA0E04CED50E34FB4445DEDE6B6C6	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	11	91201011	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.0007865131210711421	0.603546142578125	0	-0.003939999999999999	0.0023500000000000014	False	0.0	0.603546142578125	5.873688631216023e-07	True	1332264.0	39810.0	328.4202674	3148468224.0	world_g01_n011.mat	C83D4009F2C0094DC1DDA4508441449E6D7BD2BCFD8428770ABEE0D470DBE31C	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	11	91201011	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0024608910253668052	0.28369140625	0	-0.0024199999999999985	0.007280000000000002	False	0.0	0.28369140625	5.873688631216023e-07	True	1332264.0	39810.0	328.4202674	3148468224.0	world_g01_n011.mat	C83D4009F2C0094DC1DDA4508441449E6D7BD2BCFD8428770ABEE0D470DBE31C	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	12	91201012	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.0028446141851609496	0.156158447265625	0	-0.0069099999999999995	0.0011300000000000025	False	0.0	0.156158447265625	5.873688631216023e-07	True	1332264.0	40181.0	280.8988627	3134873600.0	world_g01_n012.mat	D2F968AC029DA4DB80E8A9A17A74EC3D53ABA2A55F55E43EF13CB088D09F1620	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	12	91201012	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.0021362113672504864	0.264892578125	0	-0.006149999999999999	0.0019000000000000024	False	0.0	0.264892578125	5.873688631216023e-07	True	1332264.0	40181.0	280.8988627	3134873600.0	world_g01_n012.mat	D2F968AC029DA4DB80E8A9A17A74EC3D53ABA2A55F55E43EF13CB088D09F1620	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	13	91201013	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.0003065995596475269	0.77581787109375	0	-0.002579999999999999	0.0019300000000000012	False	0.0	0.77581787109375	5.873688631216023e-07	True	1332264.0	39936.0	330.5297751	3129692160.0	world_g01_n013.mat	AFDC5D88C6E2404A47FC31367ADFB64BB28D11DBC25449AC1DA52C5427B37009	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	13	91201013	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0018231031647214656	0.328369140625	0	-0.0019099999999999985	0.005690000000000001	False	0.0	0.328369140625	5.873688631216023e-07	True	1332264.0	39936.0	330.5297751	3129692160.0	world_g01_n013.mat	AFDC5D88C6E2404A47FC31367ADFB64BB28D11DBC25449AC1DA52C5427B37009	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	14	91201014	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0009621683239541775	0.431671142578125	0	-0.0013999999999999985	0.0034300000000000025	False	0.0	0.431671142578125	5.873688631216023e-07	True	1332264.0	40584.0	277.6040887	3126530048.0	world_g01_n014.mat	7E6F833254C4259991463D9434122A01C9A93A5E0F7973F161544034D2A20413	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	14	91201014	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.0007787483456784094	0.576171875	0	-0.0038099999999999974	0.0022600000000000016	False	0.0	0.576171875	5.873688631216023e-07	True	1332264.0	40584.0	277.6040887	3126530048.0	world_g01_n014.mat	7E6F833254C4259991463D9434122A01C9A93A5E0F7973F161544034D2A20413	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	15	91201015	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0011779459100504288	0.359130859375	0	-0.001299999999999999	0.003760000000000003	False	0.0	0.359130859375	5.873688631216023e-07	True	1332264.0	40032.0	292.8622918	3090051072.0	world_g01_n015.mat	F526372363C9728B0BCD0479C6F02ED112647447F3FC4E66E2D46B41093A1AC5	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	15	91201015	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0008619552914392183	0.656005859375	0	-0.0033599999999999984	0.005140000000000002	False	0.0	0.656005859375	5.873688631216023e-07	True	1332264.0	40032.0	292.8622918	3090051072.0	world_g01_n015.mat	F526372363C9728B0BCD0479C6F02ED112647447F3FC4E66E2D46B41093A1AC5	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	16	91201016	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.00045873468164690345	0.7471923828125	0	-0.0024999999999999988	0.0034500000000000017	False	0.0	0.7471923828125	5.873688631216023e-07	True	1332264.0	40109.0	323.4840534	3139751936.0	world_g01_n016.mat	F5E63A25F343182E2C6A8C3DA9BB0A24490443EEE8C6A90476F71D65D2B285A0	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	16	91201016	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.0013728761986022092	0.48681640625	0	-0.00545	0.0026000000000000016	False	0.0	0.48681640625	5.873688631216023e-07	True	1332264.0	40109.0	323.4840534	3139751936.0	world_g01_n016.mat	F5E63A25F343182E2C6A8C3DA9BB0A24490443EEE8C6A90476F71D65D2B285A0	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	17	91201017	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.00036108889585691233	0.807037353515625	0	-0.0035099999999999992	0.002760000000000002	False	0.0	0.807037353515625	5.873688631216023e-07	True	1332264.0	39831.0	277.7351842	3138150400.0	world_g01_n017.mat	9600A319963AE40AE756A2AE0C71104ACC524BB5BC66127F998D75274D971941	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	17	91201017	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.00016274817866937906	0.919189453125	0	-0.0033900000000000007	0.003760000000000003	False	0.0	0.919189453125	5.873688631216023e-07	True	1332264.0	39831.0	277.7351842	3138150400.0	world_g01_n017.mat	9600A319963AE40AE756A2AE0C71104ACC524BB5BC66127F998D75274D971941	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	18	91201018	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0014503184457296818	0.382476806640625	0	-0.0019999999999999983	0.00485	False	0.0	0.382476806640625	5.873688631216023e-07	True	1332264.0	40164.0	329.3494471	3131568128.0	world_g01_n018.mat	41DDCA9D7E148E6BCA36BB951E0062A970A1D1BD2D1757180CC622E7A3870A86	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	18	91201018	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.00220146309026564	0.122314453125	0	-0.005089999999999999	0.0006600000000000009	False	0.0	0.122314453125	5.873688631216023e-07	True	1332264.0	40164.0	329.3494471	3131568128.0	world_g01_n018.mat	41DDCA9D7E148E6BCA36BB951E0062A970A1D1BD2D1757180CC622E7A3870A86	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	19	91201019	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	4.807152039800654e-05	0.977325439453125	0	-0.003539999999999998	0.003610000000000002	False	0.0	0.977325439453125	5.873688631216023e-07	True	1332264.0	40611.0	275.01154	3128205312.0	world_g01_n019.mat	3BE1F67EB3C70D4BDA5EB64C7ABD6A865EFF12FECAFEA87DE301C654E5D75C7B	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	19	91201019	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.002673322560208459	0.23779296875	0	-0.0072	0.0020300000000000006	False	0.0	0.23779296875	5.873688631216023e-07	True	1332264.0	40611.0	275.01154	3128205312.0	world_g01_n019.mat	3BE1F67EB3C70D4BDA5EB64C7ABD6A865EFF12FECAFEA87DE301C654E5D75C7B	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	20	91201020	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.004349858295620689	0.035614013671875	1	0.0003499999999999996	0.008260000000000003	False	0.0	0.035614013671875	5.873688631216023e-07	False	1332264.0	39909.0	291.3232426	3089727488.0	world_g01_n020.mat	0C6A33CB7AE0510E768EA2048E4A60ED579826B0EF745B3B992C0DC70A416F16	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	20	91201020	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.0011090602059260217	0.576171875	0	-0.0054199999999999995	0.0032200000000000006	False	0.0	0.576171875	5.873688631216023e-07	True	1332264.0	39909.0	291.3232426	3089727488.0	world_g01_n020.mat	0C6A33CB7AE0510E768EA2048E4A60ED579826B0EF745B3B992C0DC70A416F16	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	21	91201021	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0004609834059180827	0.7845458984375	0	-0.003109999999999998	0.0039400000000000025	False	0.0	0.7845458984375	5.873688631216023e-07	True	1332264.0	40240.0	328.103651	3140087808.0	world_g01_n021.mat	A32929601E786C086852BE525899F646C0841847001C5977D471492636598E3A	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	21	91201021	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.0013071274969819618	0.439453125	0	-0.004959999999999999	0.0022800000000000008	False	0.0	0.439453125	5.873688631216023e-07	True	1332264.0	40240.0	328.103651	3140087808.0	world_g01_n021.mat	A32929601E786C086852BE525899F646C0841847001C5977D471492636598E3A	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	22	91201022	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0009265114525984578	0.51580810546875	0	-0.0020799999999999985	0.003930000000000003	False	0.0	0.51580810546875	5.873688631216023e-07	True	1332264.0	40229.0	280.5789778	3138654208.0	world_g01_n022.mat	1DBE1625E9B2A47169C091C0D85278D245725AC7CA15572CEA09F8D5F5A33F48	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	22	91201022	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.0008084749547720459	0.6630859375	0	-0.004639999999999998	0.00289	False	0.0	0.6630859375	5.873688631216023e-07	True	1332264.0	40229.0	280.5789778	3138654208.0	world_g01_n022.mat	1DBE1625E9B2A47169C091C0D85278D245725AC7CA15572CEA09F8D5F5A33F48	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	23	91201023	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0002623155920483196	0.83123779296875	0	-0.00238	0.002910000000000003	False	0.0	0.83123779296875	5.873688631216023e-07	True	1332264.0	40108.0	330.0686641	3132526592.0	world_g01_n023.mat	724A6CB8F639EF4979A55604C67DBCDE03B37714193046488147143B096A29E8	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	23	91201023	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0017770641022464796	0.424072265625	0	-0.003029999999999998	0.0066300000000000005	False	0.0	0.424072265625	5.873688631216023e-07	True	1332264.0	40108.0	330.0686641	3132526592.0	world_g01_n023.mat	724A6CB8F639EF4979A55604C67DBCDE03B37714193046488147143B096A29E8	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	24	91201024	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0005919329480850684	0.702301025390625	0	-0.0021599999999999987	0.002960000000000001	False	0.0	0.702301025390625	5.873688631216023e-07	True	1332264.0	40437.0	276.0881181	3127816192.0	world_g01_n024.mat	AC0546ABBF019C724ECF2D8600504B8BCD62E9BCF84C5E3076D36CCB24C57D28	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	24	91201024	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.0026999985057106607	0.072998046875	0	-0.00601	0.0002700000000000029	False	0.0	0.072998046875	5.873688631216023e-07	True	1332264.0	40437.0	276.0881181	3127816192.0	world_g01_n024.mat	AC0546ABBF019C724ECF2D8600504B8BCD62E9BCF84C5E3076D36CCB24C57D28	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	25	91201025	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	3.910211028602446e-05	0.978759765625	0	-0.0030999999999999986	0.003210000000000001	False	0.0	0.978759765625	5.873688631216023e-07	True	1332264.0	40307.0	293.3291664	3090505728.0	world_g01_n025.mat	7D9F0533ABA9976F28DE3A4CC89412C805A6F6E0913E71B86E83782080D214E7	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	25	91201025	R2	0.052877352944147	0.00361050970350995	5.873688631216023e-07	-0.0007464751578981343	0.647216796875	0	-0.004119999999999999	0.0027800000000000012	False	0.0	0.647216796875	5.873688631216023e-07	True	1332264.0	40307.0	293.3291664	3090505728.0	world_g01_n025.mat	7D9F0533ABA9976F28DE3A4CC89412C805A6F6E0913E71B86E83782080D214E7	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
G01	1	26	91201026	R1	0.052877352944147	0.00361050970350995	5.873688631216023e-07	0.0018450287482570126	0.13739013671875	0	-0.0006899999999999996	0.00434	False	0.0	0.13739013671875	5.873688631216023e-07	True	1332264.0	39880.0	334.8624906	3134222336.0	world_g01_n026.mat	BFBDB36B9A2127C6E1EE1F8B569190AB6F44D68F1111D5EFEBBB33A52177B2F1	59B22764181C475D824B3847F1FC4F2E3EA726C62618AB02D8691B028031CC55	AE9B0EEE540CC07AA3D3FE45D445B0C71815E95D7D461C6AB615903532705D09
