label_index	label_time_s	z_e	luminance_pre	luminance_post	luminance_delta	rms_contrast_pre	rms_contrast_post	rms_contrast_delta	global_motion_pre	global_motion_post	global_motion_delta	SF_low_pre	SF_low_post	SF_low_delta	SF_mid_pre	SF_mid_post	SF_mid_delta	SF_high_pre	SF_high_post	SF_high_delta	edge_density_pre	edge_density_post	edge_density_delta	novelty_pre	novelty_post	novelty_delta	audio_rms_envelope_pre	audio_rms_envelope_post	audio_rms_envelope_delta	source_complete	movie_time_linear	movie_time_quadratic	luminance_delta_z	rms_contrast_delta_z	global_motion_delta_z	SF_low_delta_z	SF_mid_delta_z	SF_high_delta_z	edge_density_delta_z	novelty_delta_z	audio_rms_envelope_delta_z	movie_time_linear_z	movie_time_quadratic_z
1533	386.75	0.28111474785399998	0.38794673262163998	0.38849412212148299	0.00054738949984317598	0.50070218490436702	0.49724280312657299	-0.00345938177779359	0.283698803372676	0.48638323517516202	0.20268443180248599	0.97868096474558097	0.97445024624466903	-0.0042307185009126096	0.0206772324861959	0.024737547623226799	0.0040603151370308503	0.00064179660603258298	0.000812218388273335	0.00017042178224075199	0.027215039288556099	0.027080006069607199	-0.00013503321894888	0.0045309997869480397	0.00674463170144013	0.0022136319144920799	0.23556767532727199	0.176768788595316	-0.058798886731955498	1	145.875	21279.515625	0.024334869679227902	-0.024549861026387499	0.142866383917295	-0.072445210048586797	0.15639873550010799	-0.024919714017660799	-0.016401514794042001	0.14650193258924499	-0.691340090606957	1.06356398967945	0.14727794746508999
1535	387.25	-0.170906329573	0.38988467985764202	0.38588928440585801	-0.0039953954517841801	0.49393044086173099	0.50739504396915402	0.0134646031074231	0.433753814881497	0.44637277374276402	0.0126189588612673	0.97438792064785895	0.97731610238552102	0.00292818173766141	0.0248082699545197	0.021946773101808599	-0.00286149685271107	0.00080378892362206202	0.00073711594450287705	-6.6672979119184806e-05	0.026731830173068499	0.0281024720933702	0.0013706419203016701	0.0058855158174764798	0.0066654356306570404	0.00077991981318055795	0.163521212656245	0.092317714233201897	-0.071203498423042993	1	146.375	21425.640625	-0.111764001332663	-0.012995927182185001	0.0068172851676649698	0.086429620082714695	-0.14811974990184601	-0.040424738663650601	0.17846679778955199	0.0511375495490363	-0.83661106275250796	1.06720945322591	0.15596474181341799
1537	387.75	-0.47489170773400002	0.38470459952950498	0.38973821876570602	0.0050336192362010999	0.50986026804894202	0.50641849189996702	-0.00344177614897501	0.50390729662031597	0.45268844217063398	-0.0512188544496823	0.97759428657591296	0.97658635098487101	-0.00100793559104184	0.021678045985754599	0.022744582145241998	0.00106653615948736	0.00072765208369673896	0.000669071614174752	-5.8580469521987301e-05	0.028233987313729701	0.0274063816776982	-0.00082760563603158702	0.0076360689417925504	0.0059715767325543697	-0.00166449220923818	0.12840973525392299	0.13781989178394599	0.0094101565300227005	1	146.875	21572.265625	0.15873938336847099	-0.024537841737074999	-0.038877899931986801	-0.00092317869007057	0.0246902982844154	-0.039895521737756699	-0.10603600150412	-0.111454259643889	0.10745911976290699	1.07085491677236	0.16468126000896
1540	388.5	-0.59198175553499999	0.39013811498880402	0.39659738987684301	0.0064592748880389402	0.508209413290024	0.50211176872253405	-0.0060976445674900698	0.50383264571429298	0.42613556310532802	-0.077697082608965601	0.97634789347648598	0.97268902957439396	-0.0036588639020922499	0.0229742972180247	0.0264906689524653	0.0035163717344406098	0.00067778770462609804	0.00082031031488442798	0.00014252261025833	0.0275335241247106	0.029673258463541699	0.0021397343388311102	0.0068583066575229603	0.0060563939798154399	-0.00080191267770752595	0.116996693004637	0.120501567278681	0.0035048742740436001	1	147.625	21793.140625	0.201451095838449	-0.026350992021393401	-0.057831048138298001	-0.0597542520495008	0.132468466757379	-0.026744205401228099	0.278004698039577	-0.0540791668534438	0.0383020904673982	1.07632311209205	0.17781176951579999
1542	389	-0.22880052300500001	0.39510863982140998	0.39520190469920602	9.3264877796095394e-05	0.50656743161380302	0.50460797734558605	-0.0019594542682169801	0.41825947687027798	0.37664494551718197	-0.041614531353096298	0.97496999055147204	0.97662005349993697	0.0016500629484653699	0.024290312547236501	0.0226519820746032	-0.0016383304726332599	0.00073970960438600897	0.00072794711450113801	-1.17624898848706e-05	0.029581564444082799	0.029099584508825199	-0.00048197993525755201	0.0062011720030565199	0.0057811612728983202	-0.00042001073015819699	0.12902950249380099	0.10511614772577201	-0.0239133547680285	1	148.125	21941.015625	0.0107295925161149	-0.0235258667759622	-0.032003113674543303	0.058064801639373401	-0.094307717155522303	-0.036833817953222499	-0.061304242747126203	-0.028676686413626199	-0.28279403786307999	1.07996857563851	0.18660259732937801
1543	389.25	-0.27374051546299999	0.39849036643281599	0.39262799285352201	-0.0058623735792937004	0.49561074431985602	0.50388291478156999	0.0082721704617141293	0.47691447306425999	0.77417677799234297	0.29726230492808298	0.97009760346263596	0.97759343106299601	0.0074958276003602702	0.028977813792880901	0.021720845374511501	-0.0072569684183693599	0.00092459772258736395	0.00068572664586099099	-0.00023887107672637299	0.029884832876700001	0.027653418646918299	-0.0022314142297816899	0.0066853729134892402	0.0105736472512938	0.0038882743378045501	0.14383153498177201	0.061871204799512199	-0.081960330182260094	1	148.375	22015.140625	-0.167697447019304	-0.0165407792773558	0.21056534155161399	0.18779769846800201	-0.34149430930699398	-0.0516857877567546	-0.28772048624004498	0.25789196784532098	-0.96258480911252897	1.08179130741174	0.191009157678872
1545	389.75	0.024274458991199999	0.39359008809551599	0.39065835122019099	-0.0029317368753253299	0.50626995228230998	0.49482862185686799	-0.0114413304254427	0.64818512508621495	0.593021699599936	-0.055163425486279102	0.97790074367076196	0.97507017441093902	-0.0028305692598226098	0.0214288495888467	0.0240884038852529	0.0026595542964061901	0.00067040121139142405	0.00084142784908181295	0.000171026637690389	0.028300928186487301	0.0260639120031286	-0.0022370161833587601	0.0089817968095274297	0.0081120827759153507	-0.00086971403361207596	0.068056134655711004	0.0541845035747235	-0.0138716310809875	1	148.875	22163.765625	-0.079897484880831704	-0.0299991040532657	-0.041701428720136803	-0.041372214836552103	0.094773604648599102	-0.0248801589528416	-0.28844550534428498	-0.0585890224019966	-0.165194954686495	1.0854367709582	0.19984457126327099
1548	390.5	0.0108596245806	0.38918188065290499	0.385491770505905	-0.00369011014699955	0.50176107287406801	0.51501369476318404	0.0132526218891151	0.55100157856943	0.38013528585433498	-0.17086629271509499	0.97862767577171295	0.98345646262168895	0.0048287868499757901	0.020646931417286699	0.016036882111802701	-0.0046100493054839703	0.00072540864348412599	0.00050664866430452096	-0.000218759979179605	0.025563557942708301	0.024903134946469899	-0.00066042299623842902	0.0076669279718774904	0.0053324555745348197	-0.0023344723973426698	0.071604414218744902	0.27931872826246001	0.20771431404371499	1	149.625	22387.640625	-0.10261785293247799	-0.013140645875161601	-0.124521683054793	0.12860904769068701	-0.22504563944542	-0.0503706044885458	-0.084398798324966801	-0.15601846973132599	2.42980813478419	1.09090496627789	0.213153423853395
1549	390.75	-0.21382845039500001	0.38617546651512402	0.38413550490513398	-0.0020399616099894798	0.51472499929368498	0.51467427276074895	-5.0726532936251602e-05	0.56781300380828403	0.37207333352417199	-0.19573967028411199	0.98353387452662	0.98385764639824602	0.00032377187162624399	0.0159378545649815	0.015644660705584099	-0.00029319385939737702	0.00052828896205027996	0.00049771013536883295	-3.05788266814477e-05	0.025226472925256802	0.0245176103379991	-0.00070886258725772605	0.0075617920869266502	0.0052455458913755696	-0.0023162461955510802	0.20363279314725699	0.225763078159257	0.022130285012000199	1	149.875	22462.515625	-0.053180480201783398	-0.022222786317689501	-0.14232607723937299	0.0286309134002143	-0.0351297208839743	-0.038064329180483601	-0.090667973605942906	-0.15480614091898601	0.25642512340821599	1.09272769805112	0.217604569973711
1552	391.5	-0.29566666705400002	0.383732886612415	0.38142496347427401	-0.0023079231381415398	0.51421369314193699	0.51366584599018095	-0.00054784715175659705	0.39923586975783298	0.62221060097217995	0.22297473121434699	0.98405517935752895	0.98299809992313403	-0.00105707943439493	0.0154491184279323	0.016503182053566001	0.00105406362563372	0.00049572129355510402	0.00049868100613821304	2.9597125831093501e-06	0.024164835611979199	0.024608131691261598	0.000443296079282434	0.0054884967896214401	0.0090537133626640495	0.0035652165730426098	0.23923640182219799	0.092665053815473394	-0.146571348006725	1	150.625	22687.890625	-0.061208432624019898	-0.022562168489287601	0.157390205133353	-0.0020138098630893501	0.024141581109799099	-0.035871046313731302	0.0584473364130551	0.23640355019529999	-1.7192473798093	1.09819589337081	0.23100259410547799
1554	392	-0.38050643062299999	0.38108061887323902	0.385006771236658	0.0039261523634195302	0.51594254299998299	0.50842353850603095	-0.0075190044939517104	0.53925589807329899	0.74940214585513698	0.21014624778183799	0.98329896703362496	0.98305741921067202	-0.000241547822952271	0.016205247759353301	0.016437967307865599	0.00023271954851223099	0.00049575562843528998	0.00050459754675102495	8.8419183157351903e-06	0.024584395797164399	0.024711976227936899	0.00012758043077254499	0.0078206118603700303	0.0096969325066312197	0.0018763206462611901	0.18547035266294401	0.078818064495860998	-0.106652288167083	1	151.125	22838.765625	0.12556039896273799	-0.027321348510749702	0.14820756095127599	0.016084982118465999	-0.011992664479299401	-0.035486374192196399	0.017586612822985102	0.124065432989414	-1.25175345299757	1.10184135691727	0.23997176500233999
1555	392.25	-0.028118879656899999	0.38300568871200102	0.37589637897908601	-0.0071093097329142903	0.50853377468883998	0.52831964846700497	0.019785873778165399	0.68013412276636198	0.95202874038368202	0.27189461761731998	0.98251832239329795	0.98506013415753901	0.00254181176424051	0.016970756970113101	0.014492971936124199	-0.00247778503398886	0.00051087246865790599	0.00044689600317724	-6.39764654806668e-05	0.024795631126121199	0.0247341721146195	-6.1459011501716106e-05	0.0098108367658829992	0.012510366586502701	0.0026995298206197301	0.084873086595800798	0.12982779715036499	0.044954710554564001	1	151.375	22914.390625	-0.20505484001473501	-0.0086804220788419192	0.19240711984735401	0.077855053899444707	-0.13123871614344801	-0.0402483977348859	-0.0068793534186204902	0.178821778390926	0.52372300985590403	1.1036640886905	0.24446749689347699
1557	392.75	-0.26221576405800001	0.38125290684402102	0.36915696868672998	-0.0120959381572909	0.51883500535041005	0.53587995748966899	0.0170449521392597	0.902523016557091	0.69916489655150005	-0.203358120005591	0.98433417752385099	0.98401349987834696	-0.00032067764550447502	0.0151988978555893	0.015521603298839301	0.00032270544325000003	0.00046690961962667701	0.00046487654990414698	-2.0330697225297502e-06	0.024608294169108098	0.027851316663954101	0.0032430224948459801	0.011497948362375301	0.0092471025564007606	-0.0022508458059745098	0.13015589083294199	0.17073705231307401	0.040581161480132202	1	151.875	23066.015625	-0.35445097166968897	-0.010551637841727799	-0.14777937289816501	0.0143288831790561	-0.0080338212726802308	-0.0361975537922474	0.42079506207726503	-0.15045598735827201	0.47250417757069302	1.10730955223696	0.25348125356116002
