label_index	label_time_s	z_e	luminance_pre	luminance_post	luminance_delta	rms_contrast_pre	rms_contrast_post	rms_contrast_delta	global_motion_pre	global_motion_post	global_motion_delta	SF_low_pre	SF_low_post	SF_low_delta	SF_mid_pre	SF_mid_post	SF_mid_delta	SF_high_pre	SF_high_post	SF_high_delta	edge_density_pre	edge_density_post	edge_density_delta	novelty_pre	novelty_post	novelty_delta	audio_rms_envelope_pre	audio_rms_envelope_post	audio_rms_envelope_delta	source_complete	movie_time_linear	movie_time_quadratic	luminance_delta_z	rms_contrast_delta_z	global_motion_delta_z	SF_low_delta_z	SF_mid_delta_z	SF_high_delta_z	edge_density_delta_z	novelty_delta_z	audio_rms_envelope_delta_z	movie_time_linear_z	movie_time_quadratic_z
6	5	-0.427107675282	0.25423818826675398	0.30738498084247101	0.053146792575716903	0.864251172542572	0.70423993170261401	-0.16001124083995799	1.9033182643353901	0.18499750774353799	-1.7183207565918599	0.97380921915173502	0.96774878501892103	-0.0060604341328144304	0.025294483732432101	0.031529573607258499	0.0062350898748263599	0.00089631788068800201	0.00072160732379415997	-0.00017471055689384201	0.039496895118995998	0.057044954653139503	0.017548059534143502	0.038818958256160802	0.0041359059308888396	-0.034683052325272003	0.0178749407599244	0.25958873013996098	0.24171378938003599	1	-235.875	55637.015625	1.60017864189242	-0.13142716179561501	-1.2321914870893	-0.113051413588153	0.25207586602971199	-0.047489952996016598	2.2721894011517798	-2.30770733685595	2.8279775380307801	-1.7197474280420899	2.1897521087837202
-5	5.125	-0.1004423133210772	0.28062901725061251	0.307366235926747	0.026737218676134898	0.78545599021017543	0.70373916858807206	-0.081716821622103364	1.2666975193627845	0.205599042447284	-1.0610984769155045	0.97070099608972649	0.96740724341943851	-0.0032937526702881419	0.028426316299010049	0.031868291331920803	0.0034419750329107036	0.00087269611658484752	0.00072443337212462194	-0.00014826274446022551	0.049504477889449547	0.057339640016908999	0.0078351621274594802	0.02573471123741905	0.0046026283809624154	-0.021132082856456666	0.071568639263730707	0.19053239071532849	0.11896375145159771	1	-235.75	55578.0625	0.80896505157033893	-0.077975888579013553	-0.76175097285766746	-0.051651473270806332	0.12919545516700895	-0.045760374572336449	1.0151214728866038	-1.406354937159991	1.3904462565333149	-1.718836062155475	2.1862484102933548
7	5.25	-0.15038585292199999	0.30701984623447098	0.30734749101102299	0.00032764477655289299	0.70666080787777896	0.70323840547353	-0.0034224024042487401	0.63007677439017895	0.22620057715103001	-0.40387619723914903	0.96759277302771796	0.96706570181995599	-0.00052707120776185302	0.031558148865587998	0.032207009056583101	0.00064886019099504705	0.00084907435248169304	0.00072725942045508401	-0.000121814932026609	0.059512060659903103	0.057634325380678503	-0.0018777352792245399	0.0126504642186773	0.0050693508310359903	-0.0075811133876413301	0.12526233776753701	0.121476051290696	-0.0037862864768405799	1	-235.625	55519.140625	0.017751461248257799	-0.0245246153624121	-0.291310458626035	0.0097484670465403395	0.00631504430430593	-0.0440307961486563	-0.24194645537857201	-0.50500253746403201	-0.047085024964150499	-1.7179246962688599	2.1827447118029899
8	5.5	-0.64376586931500002	0.30747109502553899	0.30889112800359703	0.00142003297805787	0.70443225502967799	0.69903483390808097	-0.0053974211215973601	0.21492270212620501	0.29143790528178198	0.076515203155577194	0.96790640056133304	0.96631415784358998	-0.0015922427177430499	0.031364497728645802	0.032938368804752802	0.0015738710761070301	0.00072908781003206996	0.000747498439159244	1.84106291271746e-05	0.057087764033564803	0.0585774739583333	0.0014897099247685201	0.0047901264042593504	0.00651537193916738	0.00172524553490803	0.26969816767424598	0.11255441492558101	-0.15714375274866599	1	-235.375	55401.390625	0.050478698507921298	-0.0258729523974588	0.052554295236903199	-0.0138904910432952	0.047010011768327302	-0.034860619763415597	0.193876882281416	0.114016564200662	-1.8430612929752801	-1.7161019644956299	2.1757447457840602
-6	5.625	-0.20447414614607723	0.307306047528982	0.3090267442632465	0.001720696734264505	0.7042524971067905	0.69822718426585206	-0.0060253128409386049	0.21012969862204051	0.28993278946727497	0.07980309084523475	0.96765662608668201	0.96653645765036345	-0.0011201684363187346	0.031618782598525297	0.032709362410241749	0.0010905798117164566	0.00072455890885976299	0.00075419739923745501	2.9638490377692401e-05	0.057194508446587453	0.058559431853117752	0.0013649234065303099	0.0046310334422741996	0.0064467321226402453	0.0018156986803660449	0.20243428672026847	0.096089009779644713	-0.10634527694062404	1	-235.25	55342.5625	0.059486388330275405	-0.026301611453573202	0.054907769279536098	-0.0034139207921103703	0.025748075723499936	-0.034126363703043394	0.17772669316800249	0.120033119688168	-1.2481580305500195	-1.715190598609015	2.1722484782554998
9	5.75	-0.25441768574700002	0.307141000032425	0.30916236052289597	0.0020213604904711401	0.70407273918390301	0.69741953462362305	-0.0066532045602798497	0.205336695117876	0.288427673652768	0.083090978534892307	0.96740685161203099	0.96675875745713702	-0.00064809415489441901	0.031873067468404799	0.032480356015730703	0.00060728854732588296	0.00072003000768745601	0.00076089635931566603	4.0866351628210203e-05	0.057301252859610102	0.058541389747902198	0.0012401368882921	0.0044719404802890496	0.0063780923061131098	0.00190615182582406	0.135170405766291	0.079623604633708406	-0.055546801132582098	1	-235.125	55283.765625	0.068494078152629506	-0.026730270509687602	0.057261243322169003	0.0070626494590744597	0.0044861396786725696	-0.033392107642671198	0.16157650405458901	0.126049675175674	-0.65325476812475902	-1.7142792327223999	2.1687522107269399
10	6	-0.92411926625499996	0.30828289352357402	0.30926007479429202	0.00097718127071849703	0.70071763396263098	0.69677680507302298	-0.0039408288896083396	0.272835493087769	0.22297565261833399	-0.049859840469435403	0.96645550951361703	0.96694615557789798	0.00049064606428139701	0.032805123133584899	0.0323100647889078	-0.00049505834467709203	0.00073939002468250705	0.00074375983094796504	4.3698062654586398e-06	0.058247601544415502	0.058331242314091397	8.3640769675929997e-05	0.0059258892870275399	0.00478454697367851	-0.0011413423133490299	0.088910952770643301	0.012143994337400699	-0.076766958433242605	1	-234.875	55166.265625	0.037211150508981501	-0.0248785429601707	-0.037905116057358898	0.032334290752580701	-0.044010555469618101	-0.035778831972205702	0.011899829937233101	-0.076656571172556295	-0.90176499616868	-1.7124565009491699	2.1617671066316202
-7	6.125	-0.53851065535707721	0.30881079998798699	0.30973787424154553	0.00092707425355906259	0.69908909630030402	0.69569222461432245	-0.0033968716859816847	0.27544683764572298	0.26280158546287602	-0.012645252182847051	0.96646792478859456	0.9670674451626835	0.00059952037408950143	0.032781590428203347	0.032204309984808804	-0.00057728044339455653	0.00075050279847346259	0.00072820606155801207	-2.229673691545028e-05	0.058462757534450946	0.058323973196524145	-0.00013878433792679002	0.0060812435495790898	0.0056785446937283254	-0.00040269885585076396	0.096015503294777149	0.053100457193967401	-0.042915046100809547	1	-234.75	55107.5625	0.035709976991461251	-0.024507185647610702	-0.011266868097958549	0.034750498116837905	-0.047627837910273599	-0.037522714489355305	-0.016886994169021646	-0.027525174746055099	-0.50532370997736897	-1.711545135062555	2.1582782700648648
11	6.25	-0.588454194958	0.30933870645240003	0.31021567368879899	0.00087696723639962804	0.69746055863797696	0.69460764415562204	-0.0028529144823550298	0.27805818220367701	0.30262751830741802	0.024569336103741301	0.96648034006357197	0.96718873474746903	0.00070839468389760597	0.032758057722821803	0.032098555180709802	-0.00065950254211202103	0.00076161557226441803	0.00071265229216805899	-4.8963280096359198e-05	0.058677913524486397	0.058316704078956901	-0.00036120944552951002	0.0062365978121306396	0.00657254241377814	0.00033594460164750202	0.103120053818911	0.094056920050534107	-0.0090631337683764902	1	-234.625	55048.890625	0.034208803473941	-0.024135828335050701	0.015371379861441801	0.037166705481095103	-0.051245120350929103	-0.039266597006504901	-0.045673818275276397	0.021606221680446101	-0.108882423786058	-1.7106337691759399	2.1547894334981099
12	6.5	-0.41704803538899998	0.309120880067348	0.31202937066554998	0.0029084905982018098	0.69722938239574395	0.69327393472194698	-0.0039554476737977398	0.229598106071353	0.29148041829466798	0.061882312223315299	0.966992500424385	0.966760629415512	-0.000231871008872786	0.032251944020390499	0.032516307942569302	0.00026436392217874698	0.00075555469084065397	0.00072303822089452301	-3.2516469946131202e-05	0.058228104202835702	0.058965951425057901	0.00073784722222221299	0.0050883722666185396	0.0064198670093901502	0.00133149474277161	0.0160950114923753	0.209370980224031	0.19327596873165601	1	-234.375	54931.640625	0.095071916942808102	-0.024888523143121202	0.042080053952419302	0.016299736080926101	-0.0106005005842526	-0.038191043100275497	0.096568895770682298	0.087825949411727999	2.26072001563226	-1.7088110374027099	2.14781919132639
13	6.75	-0.31818421254099999	0.30953823775053002	0.31273626442998598	0.0031980266794561802	0.69581866431981299	0.69342066124081603	-0.00239800307899718	0.26650057500228302	0.21108805304393199	-0.0554125219583513	0.96711633969098298	0.96622601859271495	-0.00089032109826803197	0.0321633568964899	0.033044387691188601	0.00088103079469874896	0.00072024890650936805	0.00072960384914040404	9.3549426310350097e-06	0.058214173493561901	0.0596046518396448	0.0013904783460828901	0.0057740789321542299	0.0046138017525663598	-0.0011602771795878701	0.051170029188248201	0.089202993657207505	0.0380329644689592	1	-234.125	54814.515625	0.10374622888923	-0.023825262218677	-0.041879732280497899	0.0016869963281163399	0.016529167528034901	-0.0354528245068002	0.181034078552119	-0.077916037306073702	0.442662126384403	-1.7069883056294799	2.1408563801164799
14	7	-0.45789581983099997	0.31147528141737002	0.31512769199907797	0.0036524105817079501	0.69334151595830895	0.68940021321177503	-0.0039413027465343697	0.331068694777787	0.28112048120237898	-0.0499482135754079	0.967074106633663	0.96691913902759596	-0.00015496760606770199	0.032212933292612399	0.032370736123994	0.000157802831381552	0.00071291373387793999	0.00071016308138496201	-2.7506524929776601e-06	0.058563712791160301	0.057987043592664898	-0.00057666919849536796	0.0072063668339978904	0.0060677508081425904	-0.0011386160258553	0.20785593053366699	0.063157449718605305	-0.14469848081506101	1	-233.875	54697.515625	0.117359273917983	-0.024878866460316298	-0.0379683736350514	0.018006424908819402	-0.015288553657700999	-0.036244480761352497	-0.073559168438548095	-0.076475230215336504	-1.69731414687884	-1.7051655738562499	2.1339009998683802
-8	7.125	-0.40795228023007718	0.31200994253158598	0.31647359407506898	0.0044636515434831048	0.69347623996436591	0.68752793772146104	-0.0059483022429048802	0.27418824820779297	0.27715967923868445	0.0029714310308917996	0.96667016446590392	0.96724663525819798	0.00057647079229355904	0.032605773542309147	0.03204999011941255	-0.00055578342289664404	0.00072403681560899696	0.00070340615238819707	-2.0630663220799678e-05	0.059068157054759846	0.057675661864104097	-0.0013924951906557439	0.0060057310460251753	0.0061163397935160898	0.00011060874749091497	0.17186129442793599	0.038275283710403001	-0.13358601071753251	1	-233.75	54639.0625	0.14166352344593999	-0.026249036639720599	-8.8427091239049599e-05	0.034238967257293848	-0.046682097093796601	-0.037413760105254101	-0.17914544685266806	0.0066178466162864491	-1.5671755037509651	-1.704254207969635	2.13042702522523
