arm	run	seed_index	Mpower_subject_mean	Mphase_subject_mean	Mpower_reject	Mphase_reject
corner_probe_G06	R2	42	-0.000305931908312166	0	0	0
corner_probe_G06	R1	43	-0.00215749498242077	0	0	0
corner_probe_G06	R2	43	-0.00102731993735468	0	0	0
corner_probe_G06	R1	44	-0.000581891834110262	0	0	0
corner_probe_G06	R2	44	0.000428140318680387	0	0	0
corner_probe_G06	R1	45	-0.00128273564555576	0	0	0
corner_probe_G06	R2	45	0.00226398651639636	0	0	0
corner_probe_G06	R1	46	-0.000149206911724406	0	0	0
corner_probe_G06	R2	46	-0.00126823968176785	0	0	0
corner_probe_G06	R1	47	-0.00102758444699255	0	0	0
corner_probe_G06	R2	47	0.000747667373242378	0	0	0
corner_probe_G06	R1	48	-0.000115195240093208	0	0	0
corner_probe_G06	R2	48	0.00210426737126701	0	1	0
corner_probe_G06	R1	49	-0.00281135356033678	0	0	0
corner_probe_G06	R2	49	-0.00126271403120274	0	0	0
corner_probe_G06	R1	50	-0.00337490308583329	0	1	0
corner_probe_G06	R2	50	0.000632129147036317	0	0	0
historical_1p0	R1	1	NaN	NaN	0	0
historical_1p0	R2	1	NaN	NaN	0	1
historical_1p0	R1	2	NaN	NaN	0	0
historical_1p0	R2	2	NaN	NaN	0	0
historical_1p0	R1	3	NaN	NaN	0	0
historical_1p0	R2	3	NaN	NaN	0	0
historical_1p0	R1	4	NaN	NaN	0	0
historical_1p0	R2	4	NaN	NaN	0	0
historical_1p0	R1	5	NaN	NaN	0	1
historical_1p0	R2	5	NaN	NaN	0	1
historical_1p0	R1	6	NaN	NaN	0	0
historical_1p0	R2	6	NaN	NaN	0	1
historical_1p0	R1	7	NaN	NaN	0	1
historical_1p0	R2	7	NaN	NaN	0	1
historical_1p0	R1	8	NaN	NaN	0	1
historical_1p0	R2	8	NaN	NaN	0	0
historical_1p0	R1	9	NaN	NaN	0	1
historical_1p0	R2	9	NaN	NaN	0	0
historical_1p0	R1	10	NaN	NaN	0	0
historical_1p0	R2	10	NaN	NaN	0	0
historical_1p0	R1	11	NaN	NaN	0	0
historical_1p0	R2	11	NaN	NaN	0	1
historical_1p0	R1	12	NaN	NaN	0	0
historical_1p0	R2	12	NaN	NaN	0	0
historical_1p0	R1	13	NaN	NaN	0	0
historical_1p0	R2	13	NaN	NaN	0	0
historical_1p0	R1	14	NaN	NaN	0	0
historical_1p0	R2	14	NaN	NaN	0	0
historical_1p0	R1	15	NaN	NaN	0	0
historical_1p0	R2	15	NaN	NaN	1	0
historical_1p0	R1	16	NaN	NaN	0	1
historical_1p0	R2	16	NaN	NaN	0	1
historical_1p0	R1	17	NaN	NaN	0	1
historical_1p0	R2	17	NaN	NaN	0	1
historical_1p0	R1	18	NaN	NaN	0	1
historical_1p0	R2	18	NaN	NaN	0	0
historical_1p0	R1	19	NaN	NaN	0	1
historical_1p0	R2	19	NaN	NaN	0	0
historical_1p0	R1	20	NaN	NaN	0	1
historical_1p0	R2	20	NaN	NaN	0	1
historical_1p0	R1	21	NaN	NaN	0	1
historical_1p0	R2	21	NaN	NaN	0	0
historical_1p0	R1	22	NaN	NaN	0	0
historical_1p0	R2	22	NaN	NaN	0	0
historical_1p0	R1	23	NaN	NaN	0	0
historical_1p0	R2	23	NaN	NaN	0	1
historical_1p0	R1	24	NaN	NaN	0	0
historical_1p0	R2	24	NaN	NaN	0	0
historical_1p0	R1	25	NaN	NaN	0	0
historical_1p0	R2	25	NaN	NaN	0	1
historical_1p0	R1	26	NaN	NaN	0	0
historical_1p0	R2	26	NaN	NaN	0	0
historical_1p0	R1	27	NaN	NaN	0	0
historical_1p0	R2	27	NaN	NaN	0	1
historical_1p0	R1	28	NaN	NaN	0	1
historical_1p0	R2	28	NaN	NaN	0	0
historical_1p0	R1	29	NaN	NaN	0	1
historical_1p0	R2	29	NaN	NaN	0	0
historical_1p0	R1	30	NaN	NaN	0	0
historical_1p0	R2	30	NaN	NaN	0	0
historical_1p0	R1	31	NaN	NaN	0	0
historical_1p0	R2	31	NaN	NaN	0	0
historical_1p0	R1	32	NaN	NaN	0	1
historical_1p0	R2	32	NaN	NaN	0	0
historical_1p0	R1	33	NaN	NaN	0	1
historical_1p0	R2	33	NaN	NaN	0	0
historical_1p0	R1	34	NaN	NaN	0	1
historical_1p0	R2	34	NaN	NaN	0	0
historical_1p0	R1	35	NaN	NaN	0	0
historical_1p0	R2	35	NaN	NaN	0	0
historical_1p0	R1	36	NaN	NaN	0	1
historical_1p0	R2	36	NaN	NaN	0	0
historical_1p0	R1	37	NaN	NaN	0	1
historical_1p0	R2	37	NaN	NaN	0	0
historical_1p0	R1	38	NaN	NaN	1	0
historical_1p0	R2	38	NaN	NaN	0	0
historical_1p0	R1	39	NaN	NaN	0	1
historical_1p0	R2	39	NaN	NaN	0	0
historical_1p0	R1	40	NaN	NaN	0	1
historical_1p0	R2	40	NaN	NaN	0	0
historical_1p0	R1	41	NaN	NaN	0	1
historical_1p0	R2	41	NaN	NaN	0	0
historical_1p0	R1	42	NaN	NaN	0	0
historical_1p0	R2	42	NaN	NaN	0	0
historical_1p0	R1	43	NaN	NaN	0	0
historical_1p0	R2	43	NaN	NaN	0	0
historical_1p0	R1	44	NaN	NaN	0	1
historical_1p0	R2	44	NaN	NaN	0	0
historical_1p0	R1	45	NaN	NaN	0	0
historical_1p0	R2	45	NaN	NaN	0	1
historical_1p0	R1	46	NaN	NaN	0	0
historical_1p0	R2	46	NaN	NaN	0	1
historical_1p0	R1	47	NaN	NaN	0	0
historical_1p0	R2	47	NaN	NaN	0	0
historical_1p0	R1	48	NaN	NaN	0	0
historical_1p0	R2	48	NaN	NaN	0	0
historical_1p0	R1	49	NaN	NaN	0	1
historical_1p0	R2	49	NaN	NaN	0	0
historical_1p0	R1	50	NaN	NaN	0	0
historical_1p0	R2	50	NaN	NaN	0	0
historical_1p0	R1	51	NaN	NaN	0	1
historical_1p0	R2	51	NaN	NaN	0	1
historical_1p0	R1	52	NaN	NaN	0	0
historical_1p0	R2	52	NaN	NaN	0	0
historical_1p0	R1	53	NaN	NaN	0	1
historical_1p0	R2	53	NaN	NaN	0	1
historical_1p0	R1	54	NaN	NaN	0	0
historical_1p0	R2	54	NaN	NaN	0	0
historical_1p0	R1	55	NaN	NaN	0	0
historical_1p0	R2	55	NaN	NaN	0	0
historical_1p0	R1	56	NaN	NaN	0	0
historical_1p0	R2	56	NaN	NaN	0	0
historical_1p0	R1	57	NaN	NaN	1	1
historical_1p0	R2	57	NaN	NaN	0	1
historical_1p0	R1	58	NaN	NaN	0	0
historical_1p0	R2	58	NaN	NaN	0	1
historical_1p0	R1	59	NaN	NaN	0	1
historical_1p0	R2	59	NaN	NaN	0	0
historical_1p0	R1	60	NaN	NaN	0	0
historical_1p0	R2	60	NaN	NaN	0	0
historical_1p0	R1	61	NaN	NaN	0	1
historical_1p0	R2	61	NaN	NaN	0	1
historical_1p0	R1	62	NaN	NaN	0	0
historical_1p0	R2	62	NaN	NaN	0	0
historical_1p0	R1	63	NaN	NaN	0	0
historical_1p0	R2	63	NaN	NaN	0	0
historical_1p0	R1	64	NaN	NaN	0	1
historical_1p0	R2	64	NaN	NaN	0	1
historical_1p0	R1	65	NaN	NaN	0	1
historical_1p0	R2	65	NaN	NaN	0	1
historical_1p0	R1	66	NaN	NaN	0	1
historical_1p0	R2	66	NaN	NaN	0	0
historical_1p0	R1	67	NaN	NaN	0	0
historical_1p0	R2	67	NaN	NaN	0	0
historical_1p0	R1	68	NaN	NaN	0	0
historical_1p0	R2	68	NaN	NaN	0	1
historical_1p0	R1	69	NaN	NaN	0	0
historical_1p0	R2	69	NaN	NaN	1	0
historical_1p0	R1	70	NaN	NaN	0	1
historical_1p0	R2	70	NaN	NaN	0	0
historical_1p0	R1	71	NaN	NaN	1	0
historical_1p0	R2	71	NaN	NaN	0	0
historical_1p0	R1	72	NaN	NaN	0	1
historical_1p0	R2	72	NaN	NaN	0	0
historical_1p0	R1	73	NaN	NaN	0	1
historical_1p0	R2	73	NaN	NaN	0	0
historical_1p0	R1	74	NaN	NaN	0	1
historical_1p0	R2	74	NaN	NaN	0	0
historical_1p0	R1	75	NaN	NaN	0	1
historical_1p0	R2	75	NaN	NaN	0	0
historical_1p0	R1	76	NaN	NaN	0	0
historical_1p0	R2	76	NaN	NaN	0	0
historical_1p0	R1	77	NaN	NaN	0	1
historical_1p0	R2	77	NaN	NaN	0	1
historical_1p0	R1	78	NaN	NaN	0	1
historical_1p0	R2	78	NaN	NaN	0	0
historical_1p0	R1	79	NaN	NaN	0	1
historical_1p0	R2	79	NaN	NaN	0	0
historical_1p0	R1	80	NaN	NaN	0	0
historical_1p0	R2	80	NaN	NaN	0	0
historical_1p0	R1	81	NaN	NaN	0	0
historical_1p0	R2	81	NaN	NaN	0	1
historical_1p0	R1	82	NaN	NaN	0	1
historical_1p0	R2	82	NaN	NaN	0	0
historical_1p0	R1	83	NaN	NaN	0	0
historical_1p0	R2	83	NaN	NaN	0	1
historical_1p0	R1	84	NaN	NaN	0	1
historical_1p0	R2	84	NaN	NaN	0	0
historical_1p0	R1	85	NaN	NaN	0	0
historical_1p0	R2	85	NaN	NaN	0	0
historical_1p0	R1	86	NaN	NaN	0	0
historical_1p0	R2	86	NaN	NaN	0	0
historical_1p0	R1	87	NaN	NaN	0	0
historical_1p0	R2	87	NaN	NaN	0	1
historical_1p0	R1	88	NaN	NaN	0	0
historical_1p0	R2	88	NaN	NaN	0	0
historical_1p0	R1	89	NaN	NaN	0	0
historical_1p0	R2	89	NaN	NaN	0	0
historical_1p0	R1	90	NaN	NaN	0	0
historical_1p0	R2	90	NaN	NaN	0	1
historical_1p0	R1	91	NaN	NaN	0	0
historical_1p0	R2	91	NaN	NaN	0	0
historical_1p0	R1	92	NaN	NaN	0	1
historical_1p0	R2	92	NaN	NaN	0	0
historical_1p0	R1	93	NaN	NaN	0	1
historical_1p0	R2	93	NaN	NaN	0	0
historical_1p0	R1	94	NaN	NaN	0	0
historical_1p0	R2	94	NaN	NaN	0	0
historical_1p0	R1	95	NaN	NaN	0	0
historical_1p0	R2	95	NaN	NaN	0	0
historical_1p0	R1	96	NaN	NaN	0	0
historical_1p0	R2	96	NaN	NaN	0	0
historical_1p0	R1	97	NaN	NaN	0	0
historical_1p0	R2	97	NaN	NaN	0	1
historical_1p0	R1	98	NaN	NaN	0	1
historical_1p0	R2	98	NaN	NaN	0	0
historical_1p0	R1	99	NaN	NaN	0	0
historical_1p0	R2	99	NaN	NaN	0	0
historical_1p0	R1	100	NaN	NaN	0	0
historical_1p0	R2	100	NaN	NaN	0	0
historical_1p0	R1	101	NaN	NaN	0	1
historical_1p0	R2	101	NaN	NaN	0	0
historical_1p0	R1	102	NaN	NaN	0	1
historical_1p0	R2	102	NaN	NaN	0	0
historical_1p0	R1	103	NaN	NaN	0	1
historical_1p0	R2	103	NaN	NaN	0	0
historical_1p0	R1	104	NaN	NaN	0	0
historical_1p0	R2	104	NaN	NaN	0	1
historical_1p0	R1	105	NaN	NaN	0	0
historical_1p0	R2	105	NaN	NaN	0	0
historical_1p0	R1	106	NaN	NaN	0	0
historical_1p0	R2	106	NaN	NaN	0	1
historical_1p0	R1	107	NaN	NaN	0	1
historical_1p0	R2	107	NaN	NaN	0	0
historical_1p0	R1	108	NaN	NaN	0	0
historical_1p0	R2	108	NaN	NaN	0	0
historical_1p0	R1	109	NaN	NaN	0	0
historical_1p0	R2	109	NaN	NaN	0	0
historical_1p0	R1	110	NaN	NaN	0	0
historical_1p0	R2	110	NaN	NaN	0	1
historical_1p0	R1	111	NaN	NaN	0	0
historical_1p0	R2	111	NaN	NaN	0	1
historical_1p0	R1	112	NaN	NaN	0	0
historical_1p0	R2	112	NaN	NaN	0	1
historical_1p0	R1	113	NaN	NaN	0	0
historical_1p0	R2	113	NaN	NaN	0	1
historical_1p0	R1	114	NaN	NaN	0	1
historical_1p0	R2	114	NaN	NaN	0	0
historical_1p0	R1	115	NaN	NaN	0	0
historical_1p0	R2	115	NaN	NaN	0	0
historical_1p0	R1	116	NaN	NaN	0	0
historical_1p0	R2	116	NaN	NaN	0	1
historical_1p0	R1	117	NaN	NaN	0	0
historical_1p0	R2	117	NaN	NaN	0	1
historical_1p0	R1	118	NaN	NaN	0	0
historical_1p0	R2	118	NaN	NaN	1	0
historical_1p0	R1	119	NaN	NaN	0	1
historical_1p0	R2	119	NaN	NaN	0	1
historical_1p0	R1	120	NaN	NaN	0	1
historical_1p0	R2	120	NaN	NaN	0	0
historical_1p0	R1	121	NaN	NaN	0	0
historical_1p0	R2	121	NaN	NaN	0	1
historical_1p0	R1	122	NaN	NaN	0	1
historical_1p0	R2	122	NaN	NaN	0	0
historical_1p0	R1	123	NaN	NaN	0	1
historical_1p0	R2	123	NaN	NaN	0	0
historical_1p0	R1	124	NaN	NaN	0	0
historical_1p0	R2	124	NaN	NaN	0	1
historical_1p0	R1	125	NaN	NaN	0	1
historical_1p0	R2	125	NaN	NaN	0	0
historical_1p0	R1	126	NaN	NaN	0	0
historical_1p0	R2	126	NaN	NaN	0	0
historical_1p0	R1	127	NaN	NaN	0	0
historical_1p0	R2	127	NaN	NaN	0	1
historical_1p0	R1	128	NaN	NaN	0	0
historical_1p0	R2	128	NaN	NaN	1	0
historical_1p0	R1	129	NaN	NaN	0	0
historical_1p0	R2	129	NaN	NaN	0	0
historical_1p0	R1	130	NaN	NaN	0	1
historical_1p0	R2	130	NaN	NaN	0	1
historical_1p0	R1	131	NaN	NaN	0	0
historical_1p0	R2	131	NaN	NaN	0	1
historical_1p0	R1	132	NaN	NaN	0	0
historical_1p0	R2	132	NaN	NaN	0	0
historical_1p0	R1	133	NaN	NaN	0	1
historical_1p0	R2	133	NaN	NaN	0	1
historical_1p0	R1	134	NaN	NaN	0	0
historical_1p0	R2	134	NaN	NaN	0	1
historical_1p0	R1	135	NaN	NaN	0	0
historical_1p0	R2	135	NaN	NaN	0	0
historical_1p0	R1	136	NaN	NaN	0	0
historical_1p0	R2	136	NaN	NaN	0	0
historical_1p0	R1	137	NaN	NaN	0	0
historical_1p0	R2	137	NaN	NaN	0	0
historical_1p0	R1	138	NaN	NaN	0	1
historical_1p0	R2	138	NaN	NaN	0	0
historical_1p0	R1	139	NaN	NaN	0	0
historical_1p0	R2	139	NaN	NaN	0	1
historical_1p0	R1	140	NaN	NaN	1	0
historical_1p0	R2	140	NaN	NaN	0	0
historical_1p0	R1	141	NaN	NaN	0	0
historical_1p0	R2	141	NaN	NaN	0	0
historical_1p0	R1	142	NaN	NaN	0	1
historical_1p0	R2	142	NaN	NaN	0	1
historical_1p0	R1	143	NaN	NaN	0	0
historical_1p0	R2	143	NaN	NaN	0	0
historical_1p0	R1	144	NaN	NaN	0	1
historical_1p0	R2	144	NaN	NaN	0	1
historical_1p0	R1	145	NaN	NaN	0	1
historical_1p0	R2	145	NaN	NaN	0	0
historical_1p0	R1	146	NaN	NaN	0	1
historical_1p0	R2	146	NaN	NaN	0	1
historical_1p0	R1	147	NaN	NaN	0	1
historical_1p0	R2	147	NaN	NaN	0	0
historical_1p0	R1	148	NaN	NaN	0	1
historical_1p0	R2	148	NaN	NaN	1	0
historical_1p0	R1	149	NaN	NaN	0	1
historical_1p0	R2	149	NaN	NaN	0	0
historical_1p0	R1	150	NaN	NaN	0	0
historical_1p0	R2	150	NaN	NaN	0	0
historical_1p0	R1	151	NaN	NaN	0	0
historical_1p0	R2	151	NaN	NaN	0	0
historical_1p0	R1	152	NaN	NaN	0	1
historical_1p0	R2	152	NaN	NaN	0	1
historical_1p0	R1	153	NaN	NaN	0	0
historical_1p0	R2	153	NaN	NaN	0	0
historical_1p0	R1	154	NaN	NaN	0	1
historical_1p0	R2	154	NaN	NaN	0	0
historical_1p0	R1	155	NaN	NaN	0	0
historical_1p0	R2	155	NaN	NaN	0	0
historical_1p0	R1	156	NaN	NaN	0	0
historical_1p0	R2	156	NaN	NaN	0	1
historical_1p0	R1	157	NaN	NaN	0	1
historical_1p0	R2	157	NaN	NaN	1	1
historical_1p0	R1	158	NaN	NaN	0	0
historical_1p0	R2	158	NaN	NaN	0	0
historical_1p0	R1	159	NaN	NaN	0	0
historical_1p0	R2	159	NaN	NaN	0	0
historical_1p0	R1	160	NaN	NaN	0	0
historical_1p0	R2	160	NaN	NaN	0	0
historical_1p0	R1	161	NaN	NaN	0	0
historical_1p0	R2	161	NaN	NaN	0	1
historical_1p0	R1	162	NaN	NaN	0	1
historical_1p0	R2	162	NaN	NaN	0	0
historical_1p0	R1	163	NaN	NaN	0	1
historical_1p0	R2	163	NaN	NaN	0	0
historical_1p0	R1	164	NaN	NaN	0	0
historical_1p0	R2	164	NaN	NaN	0	0
historical_1p0	R1	165	NaN	NaN	0	1
historical_1p0	R2	165	NaN	NaN	0	1
historical_1p0	R1	166	NaN	NaN	0	1
historical_1p0	R2	166	NaN	NaN	0	1
historical_1p0	R1	167	NaN	NaN	0	0
historical_1p0	R2	167	NaN	NaN	0	1
historical_1p0	R1	168	NaN	NaN	0	0
historical_1p0	R2	168	NaN	NaN	0	0
historical_1p0	R1	169	NaN	NaN	0	0
historical_1p0	R2	169	NaN	NaN	0	0
historical_1p0	R1	170	NaN	NaN	0	0
historical_1p0	R2	170	NaN	NaN	0	0
historical_1p0	R1	171	NaN	NaN	0	0
historical_1p0	R2	171	NaN	NaN	0	0
historical_1p0	R1	172	NaN	NaN	0	1
historical_1p0	R2	172	NaN	NaN	0	1
historical_1p0	R1	173	NaN	NaN	0	0
historical_1p0	R2	173	NaN	NaN	0	0
historical_1p0	R1	174	NaN	NaN	1	0
historical_1p0	R2	174	NaN	NaN	0	0
historical_1p0	R1	175	NaN	NaN	0	1
historical_1p0	R2	175	NaN	NaN	0	1
historical_1p0	R1	176	NaN	NaN	0	0
historical_1p0	R2	176	NaN	NaN	0	0
historical_1p0	R1	177	NaN	NaN	0	1
historical_1p0	R2	177	NaN	NaN	0	0
historical_1p0	R1	178	NaN	NaN	0	0
historical_1p0	R2	178	NaN	NaN	0	1
historical_1p0	R1	179	NaN	NaN	0	1
historical_1p0	R2	179	NaN	NaN	0	0
historical_1p0	R1	180	NaN	NaN	0	1
historical_1p0	R2	180	NaN	NaN	0	0
historical_1p0	R1	181	NaN	NaN	0	1
historical_1p0	R2	181	NaN	NaN	0	1
historical_1p0	R1	182	NaN	NaN	0	0
historical_1p0	R2	182	NaN	NaN	0	0
historical_1p0	R1	183	NaN	NaN	0	0
historical_1p0	R2	183	NaN	NaN	0	0
historical_1p0	R1	184	NaN	NaN	0	0
historical_1p0	R2	184	NaN	NaN	0	0
historical_1p0	R1	185	NaN	NaN	0	1
historical_1p0	R2	185	NaN	NaN	0	0
historical_1p0	R1	186	NaN	NaN	0	0
historical_1p0	R2	186	NaN	NaN	0	1
historical_1p0	R1	187	NaN	NaN	0	1
historical_1p0	R2	187	NaN	NaN	0	0
historical_1p0	R1	188	NaN	NaN	0	1
historical_1p0	R2	188	NaN	NaN	0	0
historical_1p0	R1	189	NaN	NaN	0	1
historical_1p0	R2	189	NaN	NaN	0	0
historical_1p0	R1	190	NaN	NaN	0	1
historical_1p0	R2	190	NaN	NaN	0	0
historical_1p0	R1	191	NaN	NaN	0	0
historical_1p0	R2	191	NaN	NaN	0	0
historical_1p0	R1	192	NaN	NaN	1	1
historical_1p0	R2	192	NaN	NaN	0	1
historical_1p0	R1	193	NaN	NaN	0	1
historical_1p0	R2	193	NaN	NaN	0	1
historical_1p0	R1	194	NaN	NaN	0	1
historical_1p0	R2	194	NaN	NaN	0	1
historical_1p0	R1	195	NaN	NaN	1	0
historical_1p0	R2	195	NaN	NaN	0	0
historical_1p0	R1	196	NaN	NaN	0	0
historical_1p0	R2	196	NaN	NaN	0	1
historical_1p0	R1	197	NaN	NaN	0	1
historical_1p0	R2	197	NaN	NaN	0	1
historical_1p0	R1	198	NaN	NaN	0	0
historical_1p0	R2	198	NaN	NaN	0	0
historical_1p0	R1	199	NaN	NaN	0	0
historical_1p0	R2	199	NaN	NaN	0	1
historical_1p0	R1	200	NaN	NaN	0	0
historical_1p0	R2	200	NaN	NaN	0	0
historical_1p0	R1	201	NaN	NaN	0	1
historical_1p0	R2	201	NaN	NaN	0	0
historical_1p0	R1	202	NaN	NaN	0	1
historical_1p0	R2	202	NaN	NaN	0	0
historical_1p0	R1	203	NaN	NaN	0	0
historical_1p0	R2	203	NaN	NaN	0	0
historical_1p0	R1	204	NaN	NaN	0	0
historical_1p0	R2	204	NaN	NaN	0	0
historical_1p0	R1	205	NaN	NaN	0	0
historical_1p0	R2	205	NaN	NaN	0	0
historical_1p0	R1	206	NaN	NaN	0	0
historical_1p0	R2	206	NaN	NaN	0	0
historical_1p0	R1	207	NaN	NaN	0	0
historical_1p0	R2	207	NaN	NaN	0	1
historical_1p0	R1	208	NaN	NaN	0	0
historical_1p0	R2	208	NaN	NaN	1	0
historical_1p0	R1	209	NaN	NaN	1	1
historical_1p0	R2	209	NaN	NaN	0	0
historical_1p0	R1	210	NaN	NaN	0	0
historical_1p0	R2	210	NaN	NaN	0	1
historical_1p0	R1	211	NaN	NaN	0	1
historical_1p0	R2	211	NaN	NaN	0	1
historical_1p0	R1	212	NaN	NaN	0	0
historical_1p0	R2	212	NaN	NaN	0	0
historical_1p0	R1	213	NaN	NaN	0	0
historical_1p0	R2	213	NaN	NaN	0	0
historical_1p0	R1	214	NaN	NaN	0	0
historical_1p0	R2	214	NaN	NaN	0	0
historical_1p0	R1	215	NaN	NaN	0	0
historical_1p0	R2	215	NaN	NaN	0	0
historical_1p0	R1	216	NaN	NaN	0	0
historical_1p0	R2	216	NaN	NaN	0	1
historical_1p0	R1	217	NaN	NaN	0	0
historical_1p0	R2	217	NaN	NaN	0	1
historical_1p0	R1	218	NaN	NaN	0	0
historical_1p0	R2	218	NaN	NaN	0	1
historical_1p0	R1	219	NaN	NaN	0	0
historical_1p0	R2	219	NaN	NaN	0	0
historical_1p0	R1	220	NaN	NaN	0	0
historical_1p0	R2	220	NaN	NaN	0	0
historical_1p0	R1	221	NaN	NaN	0	0
historical_1p0	R2	221	NaN	NaN	0	0
historical_1p0	R1	222	NaN	NaN	0	1
historical_1p0	R2	222	NaN	NaN	0	1
historical_1p0	R1	223	NaN	NaN	0	0
historical_1p0	R2	223	NaN	NaN	0	0
historical_1p0	R1	224	NaN	NaN	0	0
historical_1p0	R2	224	NaN	NaN	0	0
historical_1p0	R1	225	NaN	NaN	0	0
historical_1p0	R2	225	NaN	NaN	0	0
historical_1p0	R1	226	NaN	NaN	0	0
historical_1p0	R2	226	NaN	NaN	0	0
historical_1p0	R1	227	NaN	NaN	1	1
historical_1p0	R2	227	NaN	NaN	0	1
historical_1p0	R1	228	NaN	NaN	0	0
historical_1p0	R2	228	NaN	NaN	0	1
historical_1p0	R1	229	NaN	NaN	0	0
historical_1p0	R2	229	NaN	NaN	0	0
historical_1p0	R1	230	NaN	NaN	0	0
historical_1p0	R2	230	NaN	NaN	0	0
historical_1p0	R1	231	NaN	NaN	0	1
historical_1p0	R2	231	NaN	NaN	0	0
historical_1p0	R1	232	NaN	NaN	0	0
historical_1p0	R2	232	NaN	NaN	0	0
historical_1p0	R1	233	NaN	NaN	0	0
historical_1p0	R2	233	NaN	NaN	0	0
historical_1p0	R1	234	NaN	NaN	0	0
historical_1p0	R2	234	NaN	NaN	0	0
historical_1p0	R1	235	NaN	NaN	0	0
historical_1p0	R2	235	NaN	NaN	0	0
historical_1p0	R1	236	NaN	NaN	0	1
historical_1p0	R2	236	NaN	NaN	0	1
historical_1p0	R1	237	NaN	NaN	0	0
historical_1p0	R2	237	NaN	NaN	1	0
historical_1p0	R1	238	NaN	NaN	0	1
historical_1p0	R2	238	NaN	NaN	0	1
historical_1p0	R1	239	NaN	NaN	0	1
historical_1p0	R2	239	NaN	NaN	0	0
historical_1p0	R1	240	NaN	NaN	0	1
historical_1p0	R2	240	NaN	NaN	0	0
historical_1p0	R1	241	NaN	NaN	0	0
historical_1p0	R2	241	NaN	NaN	0	0
historical_1p0	R1	242	NaN	NaN	0	0
historical_1p0	R2	242	NaN	NaN	0	1
historical_1p0	R1	243	NaN	NaN	0	0
historical_1p0	R2	243	NaN	NaN	0	1
historical_1p0	R1	244	NaN	NaN	0	1
historical_1p0	R2	244	NaN	NaN	0	0
historical_1p0	R1	245	NaN	NaN	0	1
historical_1p0	R2	245	NaN	NaN	0	0
historical_1p0	R1	246	NaN	NaN	0	0
historical_1p0	R2	246	NaN	NaN	0	1
historical_1p0	R1	247	NaN	NaN	0	0
historical_1p0	R2	247	NaN	NaN	0	1
historical_1p0	R1	248	NaN	NaN	0	0
historical_1p0	R2	248	NaN	NaN	0	0
historical_1p0	R1	249	NaN	NaN	1	0
historical_1p0	R2	249	NaN	NaN	0	0
historical_1p0	R1	250	NaN	NaN	0	0
historical_1p0	R2	250	NaN	NaN	0	0
historical_1p0	R1	251	NaN	NaN	0	1
historical_1p0	R2	251	NaN	NaN	0	0
historical_1p0	R1	252	NaN	NaN	0	1
historical_1p0	R2	252	NaN	NaN	0	0
historical_1p0	R1	253	NaN	NaN	0	1
historical_1p0	R2	253	NaN	NaN	0	0
historical_1p0	R1	254	NaN	NaN	0	1
historical_1p0	R2	254	NaN	NaN	0	0
historical_1p0	R1	255	NaN	NaN	0	1
historical_1p0	R2	255	NaN	NaN	0	1
historical_1p0	R1	256	NaN	NaN	0	1
historical_1p0	R2	256	NaN	NaN	0	0
historical_1p0	R1	257	NaN	NaN	0	0
historical_1p0	R2	257	NaN	NaN	0	1
historical_1p0	R1	258	NaN	NaN	0	1
historical_1p0	R2	258	NaN	NaN	0	0
historical_1p0	R1	259	NaN	NaN	0	0
historical_1p0	R2	259	NaN	NaN	0	1
historical_1p0	R1	260	NaN	NaN	0	1
historical_1p0	R2	260	NaN	NaN	1	1
historical_1p0	R1	261	NaN	NaN	0	1
historical_1p0	R2	261	NaN	NaN	0	0
historical_1p0	R1	262	NaN	NaN	1	0
historical_1p0	R2	262	NaN	NaN	0	1
historical_1p0	R1	263	NaN	NaN	0	0
historical_1p0	R2	263	NaN	NaN	0	0
historical_1p0	R1	264	NaN	NaN	0	0
historical_1p0	R2	264	NaN	NaN	0	0
historical_1p0	R1	265	NaN	NaN	0	0
historical_1p0	R2	265	NaN	NaN	0	1
historical_1p0	R1	266	NaN	NaN	0	0
historical_1p0	R2	266	NaN	NaN	0	0
historical_1p0	R1	267	NaN	NaN	0	1
historical_1p0	R2	267	NaN	NaN	1	0
historical_1p0	R1	268	NaN	NaN	0	1
historical_1p0	R2	268	NaN	NaN	0	0
historical_1p0	R1	269	NaN	NaN	0	0
historical_1p0	R2	269	NaN	NaN	0	0
historical_1p0	R1	270	NaN	NaN	0	1
historical_1p0	R2	270	NaN	NaN	0	1
historical_1p0	R1	271	NaN	NaN	1	0
historical_1p0	R2	271	NaN	NaN	0	0
historical_1p0	R1	272	NaN	NaN	0	0
historical_1p0	R2	272	NaN	NaN	0	0
historical_1p0	R1	273	NaN	NaN	0	0
historical_1p0	R2	273	NaN	NaN	0	1
historical_1p0	R1	274	NaN	NaN	0	0
historical_1p0	R2	274	NaN	NaN	0	0
historical_1p0	R1	275	NaN	NaN	0	1
historical_1p0	R2	275	NaN	NaN	0	0
historical_1p0	R1	276	NaN	NaN	0	0
historical_1p0	R2	276	NaN	NaN	0	0
historical_1p0	R1	277	NaN	NaN	0	0
historical_1p0	R2	277	NaN	NaN	0	1
historical_1p0	R1	278	NaN	NaN	0	1
historical_1p0	R2	278	NaN	NaN	0	1
historical_1p0	R1	279	NaN	NaN	0	1
historical_1p0	R2	279	NaN	NaN	0	0
historical_1p0	R1	280	NaN	NaN	0	0
historical_1p0	R2	280	NaN	NaN	0	0
