label_index	label_time_s	z_e	luminance_pre	luminance_post	luminance_delta	rms_contrast_pre	rms_contrast_post	rms_contrast_delta	global_motion_pre	global_motion_post	global_motion_delta	SF_low_pre	SF_low_post	SF_low_delta	SF_mid_pre	SF_mid_post	SF_mid_delta	SF_high_pre	SF_high_post	SF_high_delta	edge_density_pre	edge_density_post	edge_density_delta	novelty_pre	novelty_post	novelty_delta	audio_rms_envelope_pre	audio_rms_envelope_post	audio_rms_envelope_delta	source_complete	movie_time_linear	movie_time_quadratic	luminance_delta_z	rms_contrast_delta_z	global_motion_delta_z	SF_low_delta_z	SF_mid_delta_z	SF_high_delta_z	edge_density_delta_z	novelty_delta_z	audio_rms_envelope_delta_z	movie_time_linear_z	movie_time_quadratic_z
215	57.25	0.0727568711695	0.236348524596542	0.237154206587002	0.000805681990459522	0.71605954747647	0.726708514243364	0.010648966766894	0.29646234079264	0.549323059339072	0.252860718546432	0.953800927661359	0.954780459776521	0.00097953211516133	0.0450651197112165	0.0439190911012702	-0.00114602860994637	0.00113396368433314	0.00130047787279182	0.000166514188458678	0.0265572583233869	0.0265277721263744	-2.94861970124329e-05	0.00530997434834716	0.00930397906340651	0.00399400471505935	0.0320146317609716	0.151124689316161	0.119110057555189	1	-183.625	33718.140625	0.0320731440501381	-0.0149181503600267	0.178782631537019	0.0431839583968645	-0.0726493684733934	-0.0251752546190222	-0.00274135030914755	0.264924699302556	1.39215965397201	-1.33879648743711	0.886725525572693
216	57.5	0.129679276641	0.237998578697443	0.23606895133853	-0.00192962735891339	0.716220718622208	0.730657753348351	0.0144370347261429	0.486442770063879	0.478853315114974	-0.00758945494890528	0.957438373565674	0.952236670255661	-0.0052017033100128	0.0414460899308323	0.0463956359773875	0.00494954604655511	0.00111555982730351	0.00136766572250053	0.00025210589519702	0.0259805184823495	0.0272605613425926	0.00128004286024308	0.00872977843973791	0.0081929455976933	-0.000536832842044602	0.0298372564485516	0.0657603381193327	0.0359230816707811	1	-183.375	33626.390625	-0.0498749380805303	-0.0123320521747975	-0.00764792223422778	-0.0939939174568344	0.195519597225655	-0.0195779081620263	0.166741236614339	-0.036447192511266	0.417953192897616	-1.33697375566388	0.881271199608901
217	57.75	-0.0138808487174	0.238111685868353	0.235329477256164	-0.0027822086121887	0.721726436913014	0.733269851841033	0.011543414928019	0.523871451430018	0.357034413563089	-0.16683703786693	0.95599361974746	0.953803846240044	-0.00218977350741623	0.0427528950734995	0.044849310524296	0.00209641545079647	0.00125352412942448	0.00134684309741715	9.3318967992671e-05	0.0263211850766782	0.0271048086660879	0.000783623589409699	0.00895666957367204	0.00673989901115422	-0.00221677056251782	0.136656353926996	0.106070394253856	-0.0305859596731402	1	-183.125	33534.765625	-0.0754177157493489	-0.0143075143336536	-0.121637537490412	-0.0271512712670545	0.0699988507849837	-0.029961921733827	0.102493389838156	-0.148189448234957	-0.360937217629456	-1.33515102389065	0.875824304606912
218	58	-0.160353366128	0.236435417458415	0.237212635576725	0.000777218118309997	0.729669863730669	0.728876741230488	-0.000793122500181265	0.554438071022739	0.264750754111446	-0.289687316911293	0.953052400052547	0.953008156269789	-4.42437827586906e-05	0.0455948619171977	0.0457180481869727	0.000123186269775005	0.00135271104227286	0.0012738375517074	-7.88734905654575e-05	0.0269704748083044	0.027183758770978	0.000213283962673581	0.00935850381611086	0.00566801321801903	-0.00369049059809183	0.0855698589336877	0.092776233029811	0.00720637409612331	1	-182.875	33443.265625	0.0312203850255689	-0.0227296169459326	-0.209573917972811	0.0204636778434142	-0.0168114761129586	-0.0412226020562583	0.0286785822715356	-0.246214987559028	0.0816505233680785	-1.33332829211742	0.870384840566727
219	58.25	-0.262596158122	0.235439962288365	0.239000656409189	0.00356069412082441	0.732591323368251	0.724861422553658	-0.00772990081459279	0.378675755299628	0.233429172402246	-0.145246582897382	0.952748292125762	0.951463824883103	-0.00128446724265829	0.0458754315623082	0.047321315726731	0.00144588416442274	0.0013762535105343	0.00121488192417019	-0.000161371586364112	0.0275305288809317	0.0279234215065285	0.000392892625596795	0.00687204166897573	0.00498077508382262	-0.00189126658515311	0.0738933159366631	0.0834229751926824	0.00952965925601924	1	-182.625	33351.890625	0.11461150863471	-0.0274653265486172	-0.106183063330816	-0.00706014354673453	0.0413793502370502	-0.0466176390501946	0.0519239930223988	-0.126538319008857	0.10885862162656	-1.33150556034419	0.864952807488346
220	58.5	-0.320344731951	0.236236480623484	0.239484062790871	0.00324758216738705	0.731382668018341	0.726353913545609	-0.00502875447273265	0.310432333499194	0.302278143167495	-0.00815419033169928	0.953857892751694	0.952975952625275	-0.000881940126419178	0.0448434749618172	0.0458538264036179	0.00101035144180067	0.00129866832867265	0.00117022833437659	-0.000128439994296058	0.0270186812789352	0.0274787055121528	0.000460024233217612	0.00639724414795639	0.00596143689472227	-0.000435807253234125	0.125498696082442	0.0876783905693287	-0.0378203055131133	1	-182.375	33260.640625	0.105230878951175	-0.0256212652150111	-0.00805216051418572	0.00187299214234033	0.0222185054709088	-0.0444640480399247	0.060612336714255	-0.0297274034131816	-0.445658971053233	-1.32968282857096	0.859528205371768
221	58.75	-0.531543676801	0.23889810028486	0.241780419554561	0.00288231926970189	0.724129043333232	0.722586505115032	-0.00154253821820016	0.229713838454334	0.342198525555434	0.1124846871011	0.951363879069686	0.954733197391033	0.00336931832134735	0.0473905754974112	0.0440582903684117	-0.00333228512899954	0.00124556268820015	0.00120852996515168	-3.703272304847e-05	0.0278690550062391	0.0270621193779839	-0.000806935628255224	0.00504514819476749	0.00657155753724514	0.00152640934247765	0.067535700119499	0.157566354190239	0.0900306540707396	1	-182.125	33169.515625	0.0942878410291016	-0.0232412399287302	0.0783012959811734	0.0962196014293142	-0.16883162896658	-0.0384863875239888	-0.103360836435993	0.100790833037591	1.05160943613377	-1.32786009679773	0.854111034216993
222	59	-0.465078729616	0.239136528037488	0.244530533999205	0.00539400596171616	0.725855493545532	0.715971145033836	-0.00988434851169595	0.266353092133066	0.304156088829043	0.037802996695977	0.952277685701847	0.954607978463173	0.0023302927613259	0.046555163897574	0.0441874304786324	-0.00236773341894156	0.00116714990435867	0.00120459049649071	3.74405921320421e-05	0.0276918764467593	0.0271044695818865	-0.00058740686487271	0.00543395866588978	0.00607096232415649	0.000637003658266713	0.0849885903140939	0.153213977259693	0.0682253869455988	1	-181.875	33078.515625	0.169536334356147	-0.0289361589992458	0.0248440503516207	0.0731608907545907	-0.126397100800542	-0.0336161382585931	-0.074948864577836	0.0416313795673711	0.796246960302416	-1.3260373650245	0.848701294024023
223	59.25	-0.628238064753	0.240866799792275	0.243777008773759	0.0029102089814842	0.724032692424953	0.716450170986354	-0.00758252143859872	0.298212407436222	0.202968224976213	-0.0952441824600092	0.953569363430142	0.952091027982533	-0.00147833544760934	0.0452276195283048	0.0467067397548817	0.00147912022657692	0.00120303820367553	0.00120224518868781	-7.93014987721151e-07	0.0273459681758174	0.0275706255877459	0.000224657411928533	0.0056928960751975	0.00432663891624545	-0.00136625715895205	0.110356289501732	0.112964731805622	0.00260844230389021	1	-181.625	32987.640625	0.0951233985839576	-0.0273647112637546	-0.0703912837427024	-0.0113625890485582	0.0428415389418166	-0.036116459300259	0.0301505630506502	-0.0916169425524831	0.027803934861278	-1.32421463325127	0.843298984792855
224	59.5	-0.620674760904	0.243533087521791	0.242337293177843	-0.00119579434394834	0.718783766031265	0.719648802280426	0.000865036249160678	0.325686649978163	0.178718914836646	-0.146967735141518	0.955033272504807	0.951997074484825	-0.00303619801998134	0.0437555283308029	0.0468185672536492	0.00306303892284636	0.00121118382667191	0.00118432263843715	-2.68611882347609e-05	0.0271043565538194	0.0277669270833333	0.00066257052951391	0.00640201971400535	0.00367087054764853	-0.00273114916635682	0.167329360506359	0.0311063302240458	-0.136223030282313	1	-181.375	32896.890625	-0.0278897800967219	-0.0215975988885413	-0.107415066219094	-0.0459356579984358	0.112524524134512	-0.037821210878712	0.0868263944152822	-0.182403707959289	-1.59805775990556	-1.32239190147804	0.837904106523491
225	59.75	-0.601782846338	0.244640850322321	0.240970543585718	-0.00367030673660346	0.714781521633267	0.721498497202992	0.00671697556972495	0.240636565303432	0.240648466628047	1.19013246154542e-05	0.953036909177899	0.953859228082001	0.000822318904101782	0.0457599480287172	0.0450188781716861	-0.00074106985703111	0.00120313627012365	0.00112185657235386	-8.12796977697869e-05	0.0274682716087059	0.0274276733398437	-4.05982688621229e-05	0.00506280180707112	0.00489026038558227	-0.000172541421488847	0.114920138813344	0.0701387245469928	-0.0447814142663509	1	-181.125	32806.265625	-0.102024555687332	-0.0176025043390805	-0.00220686208645873	0.0396949836424883	-0.0548335962058463	-0.0413799581352897	-0.00417950295855277	-0.0122160888354576	-0.527180832517085	-1.32056916970481	0.832516659215931
226	60	-0.716406276381	0.242487517185509	0.238338787294924	-0.00414872989058498	0.719340747594833	0.725526551157236	0.00618580356240284	0.198001837171615	0.266076743789019	0.068074906617404	0.95187973678112	0.954523050785065	0.00264331400394446	0.046932955365628	0.0444199344608933	-0.00251302090473474	0.00118728714005556	0.00105700832500588	-0.000130278815049678	0.0276801780418113	0.0271455552842882	-0.000534622757523157	0.00419561076851098	0.00524717817606875	0.00105156740755777	0.0851540109994266	0.110596805564858	0.0254427945654311	1	-180.875	32715.765625	-0.116357801001863	-0.0179651332514859	0.046512720618281	0.0801076556334401	-0.132788884510814	-0.0445842993729398	-0.0681174109247203	0.0692063830466694	0.29521807356675	-1.31874643793158	0.827136642870175
227	60.25	-0.629667514321	0.242015105672181	0.237349188094959	-0.00466591757722196	0.719982033967972	0.727678396366537	0.00769636239856497	0.214655624516309	0.189972511539237	-0.0246831129770726	0.95305103380233	0.952781000547111	-0.00027003325521946	0.0458014962729067	0.0461461594793946	0.000344663206487891	0.001147441161811	0.00107284386394895	-7.45972978620554e-05	0.027636683428729	0.0271124875103986	-0.000524195918330438	0.00430322169777357	0.00386254415570876	-0.000440677542064804	0.0372022990926745	0.168647255966846	0.131444956874171	1	-180.625	32625.390625	-0.131852406404068	-0.0169338810387734	-0.0198835836254252	0.0154528154361758	-0.00706781052088191	-0.0409429565977211	-0.0667679428315717	-0.0300513541485771	1.53661422135468	-1.31692370615835	0.821764057486221
228	60.5	-0.560640850862	0.239276522397995	0.236606142669916	-0.00267037972807885	0.724155923724174	0.729601401090622	0.0054454773664474	0.282051607966425	0.201269303262232	-0.0807823047041924	0.954750773310661	0.951106080412865	-0.00364469289779668	0.0441879125311971	0.0477541442960501	0.00356623176485302	0.00106131488573737	0.00113979773595929	7.84828502219169e-05	0.0271814416956018	0.0268584074797454	-0.000323034215856471	0.0056143232621253	0.00387814068235455	-0.00173618257977075	0.10102878770155	0.169164625570862	0.0681358378693118	1	-180.375	32535.140625	-0.0720673953983013	-0.0184705508555084	-0.0600394538997583	-0.059439760182703	0.134662011015124	-0.0309321429667506	-0.0407330827906093	-0.116222795774336	0.795198246993937	-1.31510097438512	0.816398903064072
229	60.75	-0.538774135844	0.237649098876864	0.237016561208293	-0.000632537668570965	0.726953386701643	0.726353417523205	-0.000599969178438187	0.220842049969361	0.284057144308463	0.0632150943391019	0.953704123571515	0.952491867728531	-0.0012122558429839	0.0452387353638187	0.0463609457132406	0.00112221034942193	0.00105714593664743	0.00114720128804038	9.00553513929472e-05	0.0271785170943649	0.0261403613620334	-0.00103815573233147	0.00439898716867904	0.00530972554915936	0.000910738380480325	0.134013193527396	0.163378068191757	0.0293648746643604	1	-180.125	32445.015625	-0.0110149778718641	-0.0225977519793575	0.0430340610262789	-0.0054575826121659	0.0271396309186995	-0.0301753488695576	-0.133285931393174	0.0598390398617246	0.341149732129955	-1.3132782426119	0.811041179603726
