seed_index	world_seed	run_kind	arm	J_contract	reducer	run	n_subjects	observed	p_two_sided	studentization_sd	subject_statistic_skewness	n_positive	n_negative	n_zero	positive_fraction	effective_contract_sha256	background_world_sha256
64	20860891	formal	J256_high	256	median	R1	16	-0.000166252952801017	0.04791259765625	8.47433151998735e-05	0.843328529205598	3	13	0	0.1875	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	ED204F1DE81E0ED23F39F636EAF6BA52BA4148AE78F8EC044CEC9EE4B8FE7D0D
64	20860891	formal	J256_high	256	median	R2	13	-0.000231237415286193	0.03076171875	0.000109530164101521	0.501015970566767	3	10	0	0.230769230769231	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	ED204F1DE81E0ED23F39F636EAF6BA52BA4148AE78F8EC044CEC9EE4B8FE7D0D
64	20860891	formal	J256_high	256	mean	R1	16	-1.90835394946775e-05	0.8009033203125	7.30758097199268e-05	0.301791744200634	8	8	0	0.5	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	ED204F1DE81E0ED23F39F636EAF6BA52BA4148AE78F8EC044CEC9EE4B8FE7D0D
64	20860891	formal	J256_high	256	mean	R2	13	-1.91360310933805e-05	0.82080078125	8.15640579031439e-05	-0.29508993104877	7	6	0	0.538461538461538	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	ED204F1DE81E0ED23F39F636EAF6BA52BA4148AE78F8EC044CEC9EE4B8FE7D0D
65	20860892	formal	J32_reference	32	median	R1	16	-0.000106682246659662	0.218475341796875	8.37678732845834e-05	-0.905584128687064	6	10	0	0.375	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	A23C579D80D42EBCBB928C000D81DD953509A4AF7AB13613B2708FB375DAF14C
65	20860892	formal	J32_reference	32	median	R2	13	-0.000264357042227349	0.048095703125	0.000135979700098053	0.598783625331715	3	10	0	0.230769230769231	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	A23C579D80D42EBCBB928C000D81DD953509A4AF7AB13613B2708FB375DAF14C
65	20860892	formal	J32_reference	32	mean	R1	16	-1.84832432880805e-06	0.97894287109375	6.79428752373538e-05	-1.06744374706649	10	6	0	0.625	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	A23C579D80D42EBCBB928C000D81DD953509A4AF7AB13613B2708FB375DAF14C
65	20860892	formal	J32_reference	32	mean	R2	13	-0.000118861213095702	0.286865234375	0.000108978367666751	0.179551331192971	5	8	0	0.384615384615385	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	A23C579D80D42EBCBB928C000D81DD953509A4AF7AB13613B2708FB375DAF14C
65	20860892	formal	J256_high	256	median	R1	16	-6.94861550514252e-05	0.36474609375	7.45640306470529e-05	-0.72418013557814	7	9	0	0.4375	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	A23C579D80D42EBCBB928C000D81DD953509A4AF7AB13613B2708FB375DAF14C
65	20860892	formal	J256_high	256	median	R2	13	-0.000192596133707295	0.099609375	0.000116624630000323	0.12377317511403	3	10	0	0.230769230769231	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	A23C579D80D42EBCBB928C000D81DD953509A4AF7AB13613B2708FB375DAF14C
65	20860892	formal	J256_high	256	mean	R1	16	1.49059200022598e-05	0.816436767578125	6.16639078589916e-05	-0.71993708224854	10	6	0	0.625	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	A23C579D80D42EBCBB928C000D81DD953509A4AF7AB13613B2708FB375DAF14C
65	20860892	formal	J256_high	256	mean	R2	13	-6.31923128007076e-05	0.55810546875	0.000104444667911639	0.0217804700399592	5	8	0	0.384615384615385	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	A23C579D80D42EBCBB928C000D81DD953509A4AF7AB13613B2708FB375DAF14C
66	20860893	formal	J32_reference	32	median	R1	16	-0.000234065138271022	0.025482177734375	0.000107687270631056	-0.151854120578441	4	12	0	0.25	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	9C4A1F2528080D1495519BFD96D012B5F061D510A19AD32AAD1A93975CB71968
66	20860893	formal	J32_reference	32	median	R2	13	-0.000307740697100716	0.00439453125	0.000115420352482637	0.302782999866167	3	10	0	0.230769230769231	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	9C4A1F2528080D1495519BFD96D012B5F061D510A19AD32AAD1A93975CB71968
66	20860893	formal	J32_reference	32	mean	R1	16	-6.41953449606246e-05	0.4783935546875	8.84651497209769e-05	-0.248139681763127	8	8	0	0.5	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	9C4A1F2528080D1495519BFD96D012B5F061D510A19AD32AAD1A93975CB71968
66	20860893	formal	J32_reference	32	mean	R2	13	-9.54894796228105e-06	0.92919921875	0.000100713260138286	-0.0977175353770824	6	7	0	0.461538461538462	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	9C4A1F2528080D1495519BFD96D012B5F061D510A19AD32AAD1A93975CB71968
66	20860893	formal	J256_high	256	median	R1	16	-0.000235302827060707	0.026702880859375	0.000108888321977104	-0.0176784729363537	6	10	0	0.375	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	9C4A1F2528080D1495519BFD96D012B5F061D510A19AD32AAD1A93975CB71968
66	20860893	formal	J256_high	256	median	R2	13	-0.000296206235897149	0.0029296875	0.00010852956818253	0.639205822513484	1	12	0	0.0769230769230769	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	9C4A1F2528080D1495519BFD96D012B5F061D510A19AD32AAD1A93975CB71968
66	20860893	formal	J256_high	256	mean	R1	16	-6.03848153049172e-05	0.49444580078125	8.66299476395925e-05	-0.103096378901816	8	8	0	0.5	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	9C4A1F2528080D1495519BFD96D012B5F061D510A19AD32AAD1A93975CB71968
66	20860893	formal	J256_high	256	mean	R2	13	-2.14276716124129e-05	0.825927734375	9.38374224571854e-05	0.0229297312164768	4	9	0	0.307692307692308	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	9C4A1F2528080D1495519BFD96D012B5F061D510A19AD32AAD1A93975CB71968
67	20860894	formal	J32_reference	32	median	R1	16	-0.00017424473183257	0.061859130859375	9.32519257882856e-05	0.953071921376925	4	12	0	0.25	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	9785BC9BDE6FABF0B30A5CDF997B4B8E29669A79814C3F5C98CDC45740E9B68A
67	20860894	formal	J32_reference	32	median	R2	13	-0.000123406933775991	0.2890625	0.000112433267489649	-0.261824786424465	5	8	0	0.384615384615385	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	9785BC9BDE6FABF0B30A5CDF997B4B8E29669A79814C3F5C98CDC45740E9B68A
67	20860894	formal	J32_reference	32	mean	R1	16	-3.28411453524608e-05	0.6326904296875	6.69396808257555e-05	0.253655060306571	6	10	0	0.375	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	9785BC9BDE6FABF0B30A5CDF997B4B8E29669A79814C3F5C98CDC45740E9B68A
67	20860894	formal	J32_reference	32	mean	R2	13	3.98724129875299e-05	0.73681640625	0.000110336317919874	0.409852760617983	5	8	0	0.384615384615385	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	9785BC9BDE6FABF0B30A5CDF997B4B8E29669A79814C3F5C98CDC45740E9B68A
67	20860894	formal	J256_high	256	median	R1	16	-0.000182942842581691	0.0562744140625	9.63587961618622e-05	0.682819982669589	4	12	0	0.25	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	9785BC9BDE6FABF0B30A5CDF997B4B8E29669A79814C3F5C98CDC45740E9B68A
67	20860894	formal	J256_high	256	median	R2	13	-0.00016105743730653	0.1875	0.000118738938256045	-0.324377441810319	4	9	0	0.307692307692308	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	9785BC9BDE6FABF0B30A5CDF997B4B8E29669A79814C3F5C98CDC45740E9B68A
67	20860894	formal	J256_high	256	mean	R1	16	-5.66943558667745e-05	0.408294677734375	6.68404040111214e-05	0.142890942116118	5	11	0	0.3125	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	9785BC9BDE6FABF0B30A5CDF997B4B8E29669A79814C3F5C98CDC45740E9B68A
67	20860894	formal	J256_high	256	mean	R2	13	2.6002988546575e-05	0.81494140625	0.000105994531908657	0.617500757406912	6	7	0	0.461538461538462	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	9785BC9BDE6FABF0B30A5CDF997B4B8E29669A79814C3F5C98CDC45740E9B68A
68	20860895	formal	J32_reference	32	median	R1	16	-3.05215950907162e-05	0.71295166015625	7.87800553400991e-05	0.731869759226675	8	8	0	0.5	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	81AB277EC10D18FB366DDA1A84E8846E43EC1461D27B769B2F8D3BB68A98E704
68	20860895	formal	J32_reference	32	median	R2	13	-0.000227765357909857	0.001220703125	8.11481645905961e-05	-0.0982131169115782	1	12	0	0.0769230769230769	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	81AB277EC10D18FB366DDA1A84E8846E43EC1461D27B769B2F8D3BB68A98E704
68	20860895	formal	J32_reference	32	mean	R1	16	8.17154259718589e-05	0.29498291015625	7.53422383339372e-05	0.0498133340006033	10	6	0	0.625	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	81AB277EC10D18FB366DDA1A84E8846E43EC1461D27B769B2F8D3BB68A98E704
68	20860895	formal	J32_reference	32	mean	R2	13	2.76474871085272e-05	0.75537109375	7.95610522907268e-05	1.22036095014881	5	8	0	0.384615384615385	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	81AB277EC10D18FB366DDA1A84E8846E43EC1461D27B769B2F8D3BB68A98E704
68	20860895	formal	J256_high	256	median	R1	16	1.67325327507344e-06	0.983123779296875	7.56564250908829e-05	0.0517523092017674	8	8	0	0.5	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	81AB277EC10D18FB366DDA1A84E8846E43EC1461D27B769B2F8D3BB68A98E704
68	20860895	formal	J256_high	256	median	R2	13	-0.000225242463634664	0.00048828125	7.80770116793925e-05	-0.837754688682991	1	12	0	0.0769230769230769	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	81AB277EC10D18FB366DDA1A84E8846E43EC1461D27B769B2F8D3BB68A98E704
68	20860895	formal	J256_high	256	mean	R1	16	0.000106557776202654	0.21405029296875	8.26615418823451e-05	0.587481714995045	11	5	0	0.6875	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	81AB277EC10D18FB366DDA1A84E8846E43EC1461D27B769B2F8D3BB68A98E704
68	20860895	formal	J256_high	256	mean	R2	13	1.98457809546035e-05	0.82373046875	7.96700678455383e-05	1.19910071524081	5	8	0	0.384615384615385	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	81AB277EC10D18FB366DDA1A84E8846E43EC1461D27B769B2F8D3BB68A98E704
69	20860896	formal	J32_reference	32	median	R1	16	-3.8432865028812e-05	0.641632080078125	7.88891399477564e-05	-0.0689779682046941	6	10	0	0.375	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	708429F8F1F0AB0DA5F7D4EBB392AA8E301EDAD41D1250522C58837DC047DFF0
69	20860896	formal	J32_reference	32	median	R2	13	-0.000239159914263499	0.048095703125	0.000122606094928258	1.08530129241534	2	11	0	0.153846153846154	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	708429F8F1F0AB0DA5F7D4EBB392AA8E301EDAD41D1250522C58837DC047DFF0
69	20860896	formal	J32_reference	32	mean	R1	16	9.2076575335328e-05	0.23382568359375	7.47884313429518e-05	0.206346870263815	10	6	0	0.625	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	708429F8F1F0AB0DA5F7D4EBB392AA8E301EDAD41D1250522C58837DC047DFF0
69	20860896	formal	J32_reference	32	mean	R2	13	-3.37433283951583e-05	0.72119140625	8.82194177137978e-05	-0.307913036597314	4	9	0	0.307692307692308	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	708429F8F1F0AB0DA5F7D4EBB392AA8E301EDAD41D1250522C58837DC047DFF0
69	20860896	formal	J256_high	256	median	R1	16	-5.37235641669367e-05	0.53973388671875	8.46868547138983e-05	-0.0293747176883875	8	8	0	0.5	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	708429F8F1F0AB0DA5F7D4EBB392AA8E301EDAD41D1250522C58837DC047DFF0
69	20860896	formal	J256_high	256	median	R2	13	-0.000271018858246613	0.030517578125	0.000128673434678947	0.540323034023545	3	10	0	0.230769230769231	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	708429F8F1F0AB0DA5F7D4EBB392AA8E301EDAD41D1250522C58837DC047DFF0
69	20860896	formal	J256_high	256	mean	R1	16	8.87687963388384e-05	0.2415771484375	7.41568647241447e-05	-0.203567379885942	10	6	0	0.625	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	708429F8F1F0AB0DA5F7D4EBB392AA8E301EDAD41D1250522C58837DC047DFF0
69	20860896	formal	J256_high	256	mean	R2	13	-1.24440264577703e-05	0.9033203125	9.57135877411224e-05	-0.384569184332779	7	6	0	0.538461538461538	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	708429F8F1F0AB0DA5F7D4EBB392AA8E301EDAD41D1250522C58837DC047DFF0
70	20860897	formal	J32_reference	32	median	R1	16	-0.000179770069778329	0.047882080078125	9.17246406651783e-05	0.555472193377337	4	12	0	0.25	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	C3F05E95989AAEDDD5263BAFC14F7C15F87DEA439D6BD7B07BC633896C210A42
70	20860897	formal	J32_reference	32	median	R2	13	-0.00015117921600906	0.112060546875	9.44235566866845e-05	-0.00955311375573695	5	8	0	0.384615384615385	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	C3F05E95989AAEDDD5263BAFC14F7C15F87DEA439D6BD7B07BC633896C210A42
70	20860897	formal	J32_reference	32	mean	R1	16	-1.20875186734474e-05	0.826873779296875	5.12309330935147e-05	1.04534405982152	6	10	0	0.375	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	C3F05E95989AAEDDD5263BAFC14F7C15F87DEA439D6BD7B07BC633896C210A42
70	20860897	formal	J32_reference	32	mean	R2	13	-1.33603871119262e-06	0.987060546875	8.56670281152534e-05	0.182672507850146	7	6	0	0.538461538461538	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	C3F05E95989AAEDDD5263BAFC14F7C15F87DEA439D6BD7B07BC633896C210A42
70	20860897	formal	J256_high	256	median	R1	16	-0.00014866189487943	0.093902587890625	8.85856480182748e-05	0.83253923910402	3	13	0	0.1875	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	C3F05E95989AAEDDD5263BAFC14F7C15F87DEA439D6BD7B07BC633896C210A42
70	20860897	formal	J256_high	256	median	R2	13	-0.00014682487507418	0.077392578125	8.31737431336324e-05	-0.196906596964465	3	10	0	0.230769230769231	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	C3F05E95989AAEDDD5263BAFC14F7C15F87DEA439D6BD7B07BC633896C210A42
70	20860897	formal	J256_high	256	mean	R1	16	5.86559156617388e-06	0.91778564453125	5.28018861492356e-05	1.00676585322509	5	11	0	0.3125	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	C3F05E95989AAEDDD5263BAFC14F7C15F87DEA439D6BD7B07BC633896C210A42
70	20860897	formal	J256_high	256	mean	R2	13	1.31589432880107e-05	0.878173828125	7.90913539614096e-05	0.394636860634116	7	6	0	0.538461538461538	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	C3F05E95989AAEDDD5263BAFC14F7C15F87DEA439D6BD7B07BC633896C210A42
71	20860898	formal	J32_reference	32	median	R1	16	-9.06342868075381e-05	0.30706787109375	8.5412810506467e-05	0.890453478258849	6	10	0	0.375	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	CD40F17CE5380AEA0F305ABADBD0D57799EE5E3D39B2C246F8D539C0C817A3D4
71	20860898	formal	J32_reference	32	median	R2	13	-0.000225425794334907	0.06591796875	0.000123086887678619	0.698975804995358	2	11	0	0.153846153846154	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	CD40F17CE5380AEA0F305ABADBD0D57799EE5E3D39B2C246F8D539C0C817A3D4
71	20860898	formal	J32_reference	32	mean	R1	16	0.000121338251135526	0.089263916015625	7.14160614895825e-05	-0.175236107678027	11	5	0	0.6875	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	CD40F17CE5380AEA0F305ABADBD0D57799EE5E3D39B2C246F8D539C0C817A3D4
71	20860898	formal	J32_reference	32	mean	R2	13	-0.000137960404603622	0.161865234375	9.66755088430282e-05	0.54818566467404	4	9	0	0.307692307692308	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	CD40F17CE5380AEA0F305ABADBD0D57799EE5E3D39B2C246F8D539C0C817A3D4
71	20860898	formal	J256_high	256	median	R1	16	-6.23859633706854e-05	0.464447021484375	8.10503928999573e-05	-0.218054426006759	7	9	0	0.4375	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	CD40F17CE5380AEA0F305ABADBD0D57799EE5E3D39B2C246F8D539C0C817A3D4
71	20860898	formal	J256_high	256	median	R2	13	-0.000239760325891217	0.067138671875	0.000130971949330381	0.634503806524407	3	10	0	0.230769230769231	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	CD40F17CE5380AEA0F305ABADBD0D57799EE5E3D39B2C246F8D539C0C817A3D4
71	20860898	formal	J256_high	256	mean	R1	16	0.000106719477333503	0.13214111328125	7.02257644032728e-05	-0.0638455047120197	11	5	0	0.6875	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	CD40F17CE5380AEA0F305ABADBD0D57799EE5E3D39B2C246F8D539C0C817A3D4
71	20860898	formal	J256_high	256	mean	R2	13	-0.000114663142934254	0.216552734375	9.0360798059679e-05	0.594135514832755	4	9	0	0.307692307692308	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	CD40F17CE5380AEA0F305ABADBD0D57799EE5E3D39B2C246F8D539C0C817A3D4
72	20860899	formal	J32_reference	32	median	R1	16	-0.000166249184433352	0.06317138671875	8.98852580136262e-05	0.4147449868711	5	11	0	0.3125	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	5FA60FF4395E25063A7D39C157E257AD58CC6D47989E054A932FF740D505CC22
72	20860899	formal	J32_reference	32	median	R2	13	-0.000196360522705193	0.116943359375	0.000124663258117281	0.450219853523625	4	9	0	0.307692307692308	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	5FA60FF4395E25063A7D39C157E257AD58CC6D47989E054A932FF740D505CC22
72	20860899	formal	J32_reference	32	mean	R1	16	-9.24963494047421e-05	0.286346435546875	8.45711344165933e-05	0.306438739508293	6	10	0	0.375	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	5FA60FF4395E25063A7D39C157E257AD58CC6D47989E054A932FF740D505CC22
72	20860899	formal	J32_reference	32	mean	R2	13	-4.04553232343811e-05	0.706298828125	0.000103073114669733	0.207457857425149	5	8	0	0.384615384615385	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	5FA60FF4395E25063A7D39C157E257AD58CC6D47989E054A932FF740D505CC22
72	20860899	formal	J256_high	256	median	R1	16	-0.000114676077611081	0.159820556640625	8.04358345744917e-05	0.226052848389826	6	10	0	0.375	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	5FA60FF4395E25063A7D39C157E257AD58CC6D47989E054A932FF740D505CC22
72	20860899	formal	J256_high	256	median	R2	13	-0.000196408907426139	0.0732421875	0.000109203535674226	0.600626427410097	4	9	0	0.307692307692308	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	5FA60FF4395E25063A7D39C157E257AD58CC6D47989E054A932FF740D505CC22
72	20860899	formal	J256_high	256	mean	R1	16	-7.81841726868491e-05	0.344329833984375	8.06850000679775e-05	0.304120569107263	7	9	0	0.4375	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	5FA60FF4395E25063A7D39C157E257AD58CC6D47989E054A932FF740D505CC22
72	20860899	formal	J256_high	256	mean	R2	13	-2.87820774638157e-05	0.7822265625	9.97774478548881e-05	0.182290053896482	5	8	0	0.384615384615385	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	5FA60FF4395E25063A7D39C157E257AD58CC6D47989E054A932FF740D505CC22
73	20860900	formal	J32_reference	32	median	R1	16	-0.000190922307329526	0.067840576171875	0.000107175006742242	-0.673301211726284	5	11	0	0.3125	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	490EF21F14D63A509045A28461866BF87466B249FB112121905DD6138BF7EFFF
73	20860900	formal	J32_reference	32	median	R2	13	-0.000189962336658972	0.042236328125	9.6566713965625e-05	-0.454318053174877	4	9	0	0.307692307692308	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	490EF21F14D63A509045A28461866BF87466B249FB112121905DD6138BF7EFFF
73	20860900	formal	J32_reference	32	mean	R1	16	8.13275701706263e-06	0.928680419921875	8.69436841619952e-05	0.324237906436593	6	10	0	0.375	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	490EF21F14D63A509045A28461866BF87466B249FB112121905DD6138BF7EFFF
73	20860900	formal	J32_reference	32	mean	R2	13	7.62185205626568e-05	0.34765625	7.30515004397649e-05	1.38848945304732	8	5	0	0.615384615384615	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	490EF21F14D63A509045A28461866BF87466B249FB112121905DD6138BF7EFFF
73	20860900	formal	J256_high	256	median	R1	16	-0.000203812081389653	0.014007568359375	9.00961378722809e-05	-0.810665723914212	4	12	0	0.25	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	490EF21F14D63A509045A28461866BF87466B249FB112121905DD6138BF7EFFF
73	20860900	formal	J256_high	256	median	R2	13	-0.000207470510726812	0.079833984375	0.000119477091162854	-0.378225226166441	4	9	0	0.307692307692308	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	490EF21F14D63A509045A28461866BF87466B249FB112121905DD6138BF7EFFF
73	20860900	formal	J256_high	256	mean	R1	16	-1.40151263690496e-05	0.871795654296875	8.35560713035706e-05	0.228366703664855	7	9	0	0.4375	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	490EF21F14D63A509045A28461866BF87466B249FB112121905DD6138BF7EFFF
73	20860900	formal	J256_high	256	mean	R2	13	7.81408325219911e-05	0.3203125	7.36915001395011e-05	0.695812759688329	7	6	0	0.538461538461538	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	490EF21F14D63A509045A28461866BF87466B249FB112121905DD6138BF7EFFF
74	20860901	formal	J32_reference	32	median	R1	16	-2.06574328751578e-05	0.78570556640625	7.87969055044442e-05	0.805170307312457	8	8	0	0.5	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	FF844FA7E65393F1E672A27792193F8ADE8A61F746BE119AC03188BE1EA562C1
74	20860901	formal	J32_reference	32	median	R2	13	-0.000208079275594579	0.025390625	9.63566286121378e-05	-0.0749029429383947	3	10	0	0.230769230769231	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	FF844FA7E65393F1E672A27792193F8ADE8A61F746BE119AC03188BE1EA562C1
74	20860901	formal	J32_reference	32	mean	R1	16	0.000119299738607801	0.134246826171875	7.87320248000567e-05	-0.186711448720455	12	4	0	0.75	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	FF844FA7E65393F1E672A27792193F8ADE8A61F746BE119AC03188BE1EA562C1
74	20860901	formal	J32_reference	32	mean	R2	13	-4.86122620723532e-05	0.580078125	8.01032354524675e-05	-1.13729452454354	6	7	0	0.461538461538462	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	FF844FA7E65393F1E672A27792193F8ADE8A61F746BE119AC03188BE1EA562C1
74	20860901	formal	J256_high	256	median	R1	16	-2.61088006403094e-05	0.7657470703125	8.66370506167703e-05	0.798958439652303	7	9	0	0.4375	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	FF844FA7E65393F1E672A27792193F8ADE8A61F746BE119AC03188BE1EA562C1
74	20860901	formal	J256_high	256	median	R2	13	-0.000207271096649512	0.018798828125	9.17043512490386e-05	0.111608472633022	4	9	0	0.307692307692308	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	FF844FA7E65393F1E672A27792193F8ADE8A61F746BE119AC03188BE1EA562C1
74	20860901	formal	J256_high	256	mean	R1	16	0.00013796494319916	0.091094970703125	8.13738195051747e-05	0.0894680950509676	13	3	0	0.8125	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	FF844FA7E65393F1E672A27792193F8ADE8A61F746BE119AC03188BE1EA562C1
74	20860901	formal	J256_high	256	mean	R2	13	-3.70947655868817e-05	0.6357421875	7.26509451923489e-05	-0.83556299165958	6	7	0	0.461538461538462	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	FF844FA7E65393F1E672A27792193F8ADE8A61F746BE119AC03188BE1EA562C1
75	20860902	formal	J32_reference	32	median	R1	16	-0.000203997554724613	0.03485107421875	9.79055528767579e-05	0.969665142152803	3	13	0	0.1875	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	88EC0EFE7109546200F68A3AE84D40F7EF4688CC6FD10F93F27147BAF62EE83D
75	20860902	formal	J32_reference	32	median	R2	13	-6.52155292177386e-05	0.5751953125	0.000111449259787899	-0.0926695940551945	6	7	0	0.461538461538462	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	88EC0EFE7109546200F68A3AE84D40F7EF4688CC6FD10F93F27147BAF62EE83D
75	20860902	formal	J32_reference	32	mean	R1	16	-0.000103450692806893	0.143768310546875	7.01771087420325e-05	0.706208294768986	5	11	0	0.3125	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	88EC0EFE7109546200F68A3AE84D40F7EF4688CC6FD10F93F27147BAF62EE83D
