seed_index	world_seed	mode	arm	kappa	reducer	run	n_subjects	observed	p_two_sided	studentization_sd	subject_statistic_skewness	n_positive	n_negative	n_zero	positive_fraction	metric_stream_initial_state_hash	base_stream_state_hash	truth_a_g06_uV	truth_grid_id
30	22360857	benchmark	P4	4	mean	R1	16	-0.00694699404260512	3.0517578125e-05	0.00190832817041715	-0.568573258989592	0	16	0	0	F1D3DA71B9DF51A734746850D88080E2A2106A3C8C24DBD1F6DD1168A28FFB98	F1D3DA71B9DF51A734746850D88080E2A2106A3C8C24DBD1F6DD1168A28FFB98	4.61799281479342	G06
30	22360857	benchmark	P4	4	mean	R2	13	-0.00739642840834599	0.000244140625	0.00222516857866513	0.578602296176094	0	13	0	0	F1D3DA71B9DF51A734746850D88080E2A2106A3C8C24DBD1F6DD1168A28FFB98	F1D3DA71B9DF51A734746850D88080E2A2106A3C8C24DBD1F6DD1168A28FFB98	4.61799281479342	G06
31	22360858	benchmark	P0	0	median	R1	16	-0.000244919489190452	0.0157470703125	0.000105531155776443	-0.0246867631641617	5	11	0	0.3125	D1FCCE7DBD273137975CA84A95887550BB02AAF884F99D7C99A7FE6F7D65D614	D1FCCE7DBD273137975CA84A95887550BB02AAF884F99D7C99A7FE6F7D65D614	4.61799281479342	G06
31	22360858	benchmark	P0	0	median	R2	13	-0.000275166276202907	0.003662109375	0.000101899391708977	1.10672135881325	1	12	0	0.0769230769230769	D1FCCE7DBD273137975CA84A95887550BB02AAF884F99D7C99A7FE6F7D65D614	D1FCCE7DBD273137975CA84A95887550BB02AAF884F99D7C99A7FE6F7D65D614	4.61799281479342	G06
31	22360858	benchmark	P0	0	mean	R1	16	-4.53431124564602e-06	0.95947265625	8.62617325977369e-05	0.23243467548124	8	8	0	0.5	D1FCCE7DBD273137975CA84A95887550BB02AAF884F99D7C99A7FE6F7D65D614	D1FCCE7DBD273137975CA84A95887550BB02AAF884F99D7C99A7FE6F7D65D614	4.61799281479342	G06
31	22360858	benchmark	P0	0	mean	R2	13	2.55814777862854e-05	0.86328125	0.000134069101066506	1.34200062633718	3	10	0	0.230769230769231	D1FCCE7DBD273137975CA84A95887550BB02AAF884F99D7C99A7FE6F7D65D614	D1FCCE7DBD273137975CA84A95887550BB02AAF884F99D7C99A7FE6F7D65D614	4.61799281479342	G06
31	22360858	benchmark	P4	4	median	R1	16	-0.00721370682667134	3.0517578125e-05	0.00204441728123534	-0.858791626197911	0	16	0	0	D1FCCE7DBD273137975CA84A95887550BB02AAF884F99D7C99A7FE6F7D65D614	D1FCCE7DBD273137975CA84A95887550BB02AAF884F99D7C99A7FE6F7D65D614	4.61799281479342	G06
31	22360858	benchmark	P4	4	median	R2	13	-0.00735964164893622	0.000244140625	0.00223646608494459	-1.1242910133969	0	13	0	0	D1FCCE7DBD273137975CA84A95887550BB02AAF884F99D7C99A7FE6F7D65D614	D1FCCE7DBD273137975CA84A95887550BB02AAF884F99D7C99A7FE6F7D65D614	4.61799281479342	G06
31	22360858	benchmark	P4	4	mean	R1	16	-0.00745035881047617	3.0517578125e-05	0.00203945268877602	-0.895772023905504	0	16	0	0	D1FCCE7DBD273137975CA84A95887550BB02AAF884F99D7C99A7FE6F7D65D614	D1FCCE7DBD273137975CA84A95887550BB02AAF884F99D7C99A7FE6F7D65D614	4.61799281479342	G06
31	22360858	benchmark	P4	4	mean	R2	13	-0.00787732661518543	0.000244140625	0.00236293481000271	-0.436167012615777	0	13	0	0	D1FCCE7DBD273137975CA84A95887550BB02AAF884F99D7C99A7FE6F7D65D614	D1FCCE7DBD273137975CA84A95887550BB02AAF884F99D7C99A7FE6F7D65D614	4.61799281479342	G06
32	22360859	benchmark	P0	0	median	R1	16	7.37832949527049e-05	0.57830810546875	0.00012693386852275	0.0728175989073722	10	6	0	0.625	B3DAD8A72DECC874273A24E9349FCA48F2FCC1153CC6DBFC981D3CDB34BFF871	B3DAD8A72DECC874273A24E9349FCA48F2FCC1153CC6DBFC981D3CDB34BFF871	4.61799281479342	G06
32	22360859	benchmark	P0	0	median	R2	13	-0.000282193380363179	0.00244140625	0.000107119057294126	-0.46359505881985	2	11	0	0.153846153846154	B3DAD8A72DECC874273A24E9349FCA48F2FCC1153CC6DBFC981D3CDB34BFF871	B3DAD8A72DECC874273A24E9349FCA48F2FCC1153CC6DBFC981D3CDB34BFF871	4.61799281479342	G06
32	22360859	benchmark	P0	0	mean	R1	16	0.000198570900646649	0.103515625	0.000121569119970981	-0.388867344386854	13	3	0	0.8125	B3DAD8A72DECC874273A24E9349FCA48F2FCC1153CC6DBFC981D3CDB34BFF871	B3DAD8A72DECC874273A24E9349FCA48F2FCC1153CC6DBFC981D3CDB34BFF871	4.61799281479342	G06
32	22360859	benchmark	P0	0	mean	R2	13	-0.000219951985086299	0.021728515625	9.87166904107178e-05	0.527736716930334	4	9	0	0.307692307692308	B3DAD8A72DECC874273A24E9349FCA48F2FCC1153CC6DBFC981D3CDB34BFF871	B3DAD8A72DECC874273A24E9349FCA48F2FCC1153CC6DBFC981D3CDB34BFF871	4.61799281479342	G06
32	22360859	benchmark	P4	4	median	R1	16	-0.00666761149515692	3.0517578125e-05	0.00193349413154665	-0.152027976590147	0	16	0	0	B3DAD8A72DECC874273A24E9349FCA48F2FCC1153CC6DBFC981D3CDB34BFF871	B3DAD8A72DECC874273A24E9349FCA48F2FCC1153CC6DBFC981D3CDB34BFF871	4.61799281479342	G06
32	22360859	benchmark	P4	4	median	R2	13	-0.00712789854818549	0.000244140625	0.00210184991057136	-1.44899876137165	0	13	0	0	B3DAD8A72DECC874273A24E9349FCA48F2FCC1153CC6DBFC981D3CDB34BFF871	B3DAD8A72DECC874273A24E9349FCA48F2FCC1153CC6DBFC981D3CDB34BFF871	4.61799281479342	G06
32	22360859	benchmark	P4	4	mean	R1	16	-0.00773882649105399	3.0517578125e-05	0.00212175670965029	0.0157317902860227	0	16	0	0	B3DAD8A72DECC874273A24E9349FCA48F2FCC1153CC6DBFC981D3CDB34BFF871	B3DAD8A72DECC874273A24E9349FCA48F2FCC1153CC6DBFC981D3CDB34BFF871	4.61799281479342	G06
32	22360859	benchmark	P4	4	mean	R2	13	-0.00774867381512014	0.000244140625	0.00226994104880806	-0.537988339742221	0	13	0	0	B3DAD8A72DECC874273A24E9349FCA48F2FCC1153CC6DBFC981D3CDB34BFF871	B3DAD8A72DECC874273A24E9349FCA48F2FCC1153CC6DBFC981D3CDB34BFF871	4.61799281479342	G06
33	22360860	benchmark	P0	0	median	R1	16	-0.000249476782015584	0.03826904296875	0.000123930867751145	-0.193737135751529	4	12	0	0.25	CE5D0DEFEB7FD92719D67E9AE19199F17D7807C221580288C17BF5E8D154AD1E	CE5D0DEFEB7FD92719D67E9AE19199F17D7807C221580288C17BF5E8D154AD1E	4.61799281479342	G06
33	22360860	benchmark	P0	0	median	R2	13	-0.000354078515908645	0.000732421875	0.000121984795116839	-0.486194320002718	1	12	0	0.0769230769230769	CE5D0DEFEB7FD92719D67E9AE19199F17D7807C221580288C17BF5E8D154AD1E	CE5D0DEFEB7FD92719D67E9AE19199F17D7807C221580288C17BF5E8D154AD1E	4.61799281479342	G06
33	22360860	benchmark	P0	0	mean	R1	16	-2.26538121677659e-05	0.80633544921875	8.86077398399469e-05	0.118613275519692	7	9	0	0.4375	CE5D0DEFEB7FD92719D67E9AE19199F17D7807C221580288C17BF5E8D154AD1E	CE5D0DEFEB7FD92719D67E9AE19199F17D7807C221580288C17BF5E8D154AD1E	4.61799281479342	G06
33	22360860	benchmark	P0	0	mean	R2	13	-0.000181309976835429	0.048583984375	9.27305547141666e-05	-0.461205831399307	5	8	0	0.384615384615385	CE5D0DEFEB7FD92719D67E9AE19199F17D7807C221580288C17BF5E8D154AD1E	CE5D0DEFEB7FD92719D67E9AE19199F17D7807C221580288C17BF5E8D154AD1E	4.61799281479342	G06
33	22360860	benchmark	P4	4	median	R1	16	-0.00692978365184027	3.0517578125e-05	0.00185810210279196	-0.0114673701750087	0	16	0	0	CE5D0DEFEB7FD92719D67E9AE19199F17D7807C221580288C17BF5E8D154AD1E	CE5D0DEFEB7FD92719D67E9AE19199F17D7807C221580288C17BF5E8D154AD1E	4.61799281479342	G06
33	22360860	benchmark	P4	4	median	R2	13	-0.00708123338232111	0.000244140625	0.00215477324484574	-0.261150117903936	0	13	0	0	CE5D0DEFEB7FD92719D67E9AE19199F17D7807C221580288C17BF5E8D154AD1E	CE5D0DEFEB7FD92719D67E9AE19199F17D7807C221580288C17BF5E8D154AD1E	4.61799281479342	G06
33	22360860	benchmark	P4	4	mean	R1	16	-0.00739306074312214	3.0517578125e-05	0.00197617905672757	0.181084701679403	0	16	0	0	CE5D0DEFEB7FD92719D67E9AE19199F17D7807C221580288C17BF5E8D154AD1E	CE5D0DEFEB7FD92719D67E9AE19199F17D7807C221580288C17BF5E8D154AD1E	4.61799281479342	G06
33	22360860	benchmark	P4	4	mean	R2	13	-0.0078194591860702	0.000244140625	0.00235684916663028	-0.451034138369713	0	13	0	0	CE5D0DEFEB7FD92719D67E9AE19199F17D7807C221580288C17BF5E8D154AD1E	CE5D0DEFEB7FD92719D67E9AE19199F17D7807C221580288C17BF5E8D154AD1E	4.61799281479342	G06
34	22360861	benchmark	P0	0	median	R1	16	-0.000257553976576147	0.001220703125	9.12335531804606e-05	-0.614280358516178	3	13	0	0.1875	BD4CF9EBA9751BDBD4663104B03B026F8B499E6386D6364F498666069965FD94	BD4CF9EBA9751BDBD4663104B03B026F8B499E6386D6364F498666069965FD94	4.61799281479342	G06
34	22360861	benchmark	P0	0	median	R2	13	-0.000237511244249067	0.000244140625	8.24976304565068e-05	-1.1397718506432	0	13	0	0	BD4CF9EBA9751BDBD4663104B03B026F8B499E6386D6364F498666069965FD94	BD4CF9EBA9751BDBD4663104B03B026F8B499E6386D6364F498666069965FD94	4.61799281479342	G06
34	22360861	benchmark	P0	0	mean	R1	16	-4.93133199360741e-05	0.3865966796875	5.57733712022812e-05	-0.0131215221456775	8	8	0	0.5	BD4CF9EBA9751BDBD4663104B03B026F8B499E6386D6364F498666069965FD94	BD4CF9EBA9751BDBD4663104B03B026F8B499E6386D6364F498666069965FD94	4.61799281479342	G06
34	22360861	benchmark	P0	0	mean	R2	13	-6.57906073721432e-05	0.510986328125	9.73244981281187e-05	0.928225227635576	3	10	0	0.230769230769231	BD4CF9EBA9751BDBD4663104B03B026F8B499E6386D6364F498666069965FD94	BD4CF9EBA9751BDBD4663104B03B026F8B499E6386D6364F498666069965FD94	4.61799281479342	G06
34	22360861	benchmark	P4	4	median	R1	16	-0.00630860523484387	3.0517578125e-05	0.00182975120183061	-0.81321676883248	0	16	0	0	BD4CF9EBA9751BDBD4663104B03B026F8B499E6386D6364F498666069965FD94	BD4CF9EBA9751BDBD4663104B03B026F8B499E6386D6364F498666069965FD94	4.61799281479342	G06
34	22360861	benchmark	P4	4	median	R2	13	-0.00586347337358876	0.000244140625	0.00188828225410677	-0.218245137722059	0	13	0	0	BD4CF9EBA9751BDBD4663104B03B026F8B499E6386D6364F498666069965FD94	BD4CF9EBA9751BDBD4663104B03B026F8B499E6386D6364F498666069965FD94	4.61799281479342	G06
34	22360861	benchmark	P4	4	mean	R1	16	-0.00700367277442139	3.0517578125e-05	0.00200999798837874	-0.931382588457265	0	16	0	0	BD4CF9EBA9751BDBD4663104B03B026F8B499E6386D6364F498666069965FD94	BD4CF9EBA9751BDBD4663104B03B026F8B499E6386D6364F498666069965FD94	4.61799281479342	G06
34	22360861	benchmark	P4	4	mean	R2	13	-0.00690112078384703	0.000244140625	0.00217515013962163	-0.132165534958755	0	13	0	0	BD4CF9EBA9751BDBD4663104B03B026F8B499E6386D6364F498666069965FD94	BD4CF9EBA9751BDBD4663104B03B026F8B499E6386D6364F498666069965FD94	4.61799281479342	G06
35	22360862	benchmark	P0	0	median	R1	16	-0.000240507296074904	0.020599365234375	0.00010640481381546	0.710117242145932	3	13	0	0.1875	26301ECBDA12DB71D3DAA2E37E53EBF2B59C9CD00E35F70537301B411636575E	26301ECBDA12DB71D3DAA2E37E53EBF2B59C9CD00E35F70537301B411636575E	4.61799281479342	G06
35	22360862	benchmark	P0	0	median	R2	13	-0.000211962647119301	0.1025390625	0.000128878660236314	0.409770044025853	3	10	0	0.230769230769231	26301ECBDA12DB71D3DAA2E37E53EBF2B59C9CD00E35F70537301B411636575E	26301ECBDA12DB71D3DAA2E37E53EBF2B59C9CD00E35F70537301B411636575E	4.61799281479342	G06
35	22360862	benchmark	P0	0	mean	R1	16	-0.000176370398705178	0.069793701171875	9.74291337841967e-05	0.0255880552836761	5	11	0	0.3125	26301ECBDA12DB71D3DAA2E37E53EBF2B59C9CD00E35F70537301B411636575E	26301ECBDA12DB71D3DAA2E37E53EBF2B59C9CD00E35F70537301B411636575E	4.61799281479342	G06
35	22360862	benchmark	P0	0	mean	R2	13	7.35721143229316e-05	0.479736328125	0.000101122001285307	-0.454013808930339	9	4	0	0.692307692307692	26301ECBDA12DB71D3DAA2E37E53EBF2B59C9CD00E35F70537301B411636575E	26301ECBDA12DB71D3DAA2E37E53EBF2B59C9CD00E35F70537301B411636575E	4.61799281479342	G06
35	22360862	benchmark	P4	4	median	R1	16	-0.00475815638755296	3.0517578125e-05	0.00132766648001271	-0.0182815761045482	0	16	0	0	26301ECBDA12DB71D3DAA2E37E53EBF2B59C9CD00E35F70537301B411636575E	26301ECBDA12DB71D3DAA2E37E53EBF2B59C9CD00E35F70537301B411636575E	4.61799281479342	G06
35	22360862	benchmark	P4	4	median	R2	13	-0.00590246036060043	0.000244140625	0.00194518134024357	-2.45714208034086	0	13	0	0	26301ECBDA12DB71D3DAA2E37E53EBF2B59C9CD00E35F70537301B411636575E	26301ECBDA12DB71D3DAA2E37E53EBF2B59C9CD00E35F70537301B411636575E	4.61799281479342	G06
35	22360862	benchmark	P4	4	mean	R1	16	-0.00536130247154199	3.0517578125e-05	0.00146649059484927	0.136214672347215	0	16	0	0	26301ECBDA12DB71D3DAA2E37E53EBF2B59C9CD00E35F70537301B411636575E	26301ECBDA12DB71D3DAA2E37E53EBF2B59C9CD00E35F70537301B411636575E	4.61799281479342	G06
35	22360862	benchmark	P4	4	mean	R2	13	-0.00652184498605777	0.000244140625	0.00207599281400666	-2.36956850039208	0	13	0	0	26301ECBDA12DB71D3DAA2E37E53EBF2B59C9CD00E35F70537301B411636575E	26301ECBDA12DB71D3DAA2E37E53EBF2B59C9CD00E35F70537301B411636575E	4.61799281479342	G06
36	22360863	benchmark	P0	0	median	R1	16	-0.000261453184340791	0.001922607421875	9.22836974972088e-05	-0.0190524741417803	4	12	0	0.25	338343445185519D6379E29AF8800A4797D5D487E17159F53DB53A11B1946308	338343445185519D6379E29AF8800A4797D5D487E17159F53DB53A11B1946308	4.61799281479342	G06
36	22360863	benchmark	P0	0	median	R2	13	-4.1534415631578e-05	0.51708984375	6.19668744151585e-05	0.214889213606247	4	9	0	0.307692307692308	338343445185519D6379E29AF8800A4797D5D487E17159F53DB53A11B1946308	338343445185519D6379E29AF8800A4797D5D487E17159F53DB53A11B1946308	4.61799281479342	G06
36	22360863	benchmark	P0	0	mean	R1	16	1.43347077374091e-05	0.865264892578125	8.1144803773589e-05	0.121427348767405	7	9	0	0.4375	338343445185519D6379E29AF8800A4797D5D487E17159F53DB53A11B1946308	338343445185519D6379E29AF8800A4797D5D487E17159F53DB53A11B1946308	4.61799281479342	G06
36	22360863	benchmark	P0	0	mean	R2	13	0.000119300626710446	0.29052734375	0.000108262202486071	0.9779113649494	7	6	0	0.538461538461538	338343445185519D6379E29AF8800A4797D5D487E17159F53DB53A11B1946308	338343445185519D6379E29AF8800A4797D5D487E17159F53DB53A11B1946308	4.61799281479342	G06
36	22360863	benchmark	P4	4	median	R1	16	-0.00622234268383552	3.0517578125e-05	0.00172570682550134	-0.76579594881406	0	16	0	0	338343445185519D6379E29AF8800A4797D5D487E17159F53DB53A11B1946308	338343445185519D6379E29AF8800A4797D5D487E17159F53DB53A11B1946308	4.61799281479342	G06
36	22360863	benchmark	P4	4	median	R2	13	-0.00565824621224051	0.000244140625	0.00169017553316053	-1.32685264604524	0	13	0	0	338343445185519D6379E29AF8800A4797D5D487E17159F53DB53A11B1946308	338343445185519D6379E29AF8800A4797D5D487E17159F53DB53A11B1946308	4.61799281479342	G06
36	22360863	benchmark	P4	4	mean	R1	16	-0.00667674760404608	3.0517578125e-05	0.00182921290664596	-0.47408555289263	0	16	0	0	338343445185519D6379E29AF8800A4797D5D487E17159F53DB53A11B1946308	338343445185519D6379E29AF8800A4797D5D487E17159F53DB53A11B1946308	4.61799281479342	G06
36	22360863	benchmark	P4	4	mean	R2	13	-0.00621073325741744	0.000244140625	0.00185091098444735	-0.601482244065727	0	13	0	0	338343445185519D6379E29AF8800A4797D5D487E17159F53DB53A11B1946308	338343445185519D6379E29AF8800A4797D5D487E17159F53DB53A11B1946308	4.61799281479342	G06
37	22360864	benchmark	P0	0	median	R1	16	-0.000256995916275639	0.001617431640625	8.89300241530108e-05	0.100773396466769	3	13	0	0.1875	C8F4C012568266E1775864D5A968D12AF8BC5E5316EC410812AF76DD26443F5C	C8F4C012568266E1775864D5A968D12AF8BC5E5316EC410812AF76DD26443F5C	4.61799281479342	G06
37	22360864	benchmark	P0	0	median	R2	13	-0.000398888634052691	0.001708984375	0.000144201584730602	-0.438272056975166	1	12	0	0.0769230769230769	C8F4C012568266E1775864D5A968D12AF8BC5E5316EC410812AF76DD26443F5C	C8F4C012568266E1775864D5A968D12AF8BC5E5316EC410812AF76DD26443F5C	4.61799281479342	G06
37	22360864	benchmark	P0	0	mean	R1	16	-0.00013770912586173	0.12896728515625	8.96126929150636e-05	-0.560927465133156	6	10	0	0.375	C8F4C012568266E1775864D5A968D12AF8BC5E5316EC410812AF76DD26443F5C	C8F4C012568266E1775864D5A968D12AF8BC5E5316EC410812AF76DD26443F5C	4.61799281479342	G06
37	22360864	benchmark	P0	0	mean	R2	13	-0.000242732220675115	0.004638671875	0.00010381064011268	-1.58033145118017	2	11	0	0.153846153846154	C8F4C012568266E1775864D5A968D12AF8BC5E5316EC410812AF76DD26443F5C	C8F4C012568266E1775864D5A968D12AF8BC5E5316EC410812AF76DD26443F5C	4.61799281479342	G06
37	22360864	benchmark	P4	4	median	R1	16	-0.00670747334424513	3.0517578125e-05	0.00180471396572747	-1.28309995386626	0	16	0	0	C8F4C012568266E1775864D5A968D12AF8BC5E5316EC410812AF76DD26443F5C	C8F4C012568266E1775864D5A968D12AF8BC5E5316EC410812AF76DD26443F5C	4.61799281479342	G06
37	22360864	benchmark	P4	4	median	R2	13	-0.00781918497923127	0.000244140625	0.00228506693437138	0.478339674859028	0	13	0	0	C8F4C012568266E1775864D5A968D12AF8BC5E5316EC410812AF76DD26443F5C	C8F4C012568266E1775864D5A968D12AF8BC5E5316EC410812AF76DD26443F5C	4.61799281479342	G06
37	22360864	benchmark	P4	4	mean	R1	16	-0.0072799295581854	3.0517578125e-05	0.00192579900054878	-0.956161237107929	0	16	0	0	C8F4C012568266E1775864D5A968D12AF8BC5E5316EC410812AF76DD26443F5C	C8F4C012568266E1775864D5A968D12AF8BC5E5316EC410812AF76DD26443F5C	4.61799281479342	G06
37	22360864	benchmark	P4	4	mean	R2	13	-0.00881477682705427	0.000244140625	0.00252305615957015	0.520070739483134	0	13	0	0	C8F4C012568266E1775864D5A968D12AF8BC5E5316EC410812AF76DD26443F5C	C8F4C012568266E1775864D5A968D12AF8BC5E5316EC410812AF76DD26443F5C	4.61799281479342	G06
38	22360865	benchmark	P0	0	median	R1	16	-0.000258380864492457	0.000152587890625	8.23283044066741e-05	-0.304985334426568	1	15	0	0.0625	8EB1FB8C811FE5FCCD399EA013B66D8C7011A111B4C2DB2671FF619BD6FCB2C3	8EB1FB8C811FE5FCCD399EA013B66D8C7011A111B4C2DB2671FF619BD6FCB2C3	4.61799281479342	G06
38	22360865	benchmark	P0	0	median	R2	13	-0.000148252750975489	0.09912109375	8.9970976722998e-05	1.72749808784493	2	11	0	0.153846153846154	8EB1FB8C811FE5FCCD399EA013B66D8C7011A111B4C2DB2671FF619BD6FCB2C3	8EB1FB8C811FE5FCCD399EA013B66D8C7011A111B4C2DB2671FF619BD6FCB2C3	4.61799281479342	G06
38	22360865	benchmark	P0	0	mean	R1	16	-0.000118113071693859	0.1295166015625	7.72156130815307e-05	0.604183296402155	6	10	0	0.375	8EB1FB8C811FE5FCCD399EA013B66D8C7011A111B4C2DB2671FF619BD6FCB2C3	8EB1FB8C811FE5FCCD399EA013B66D8C7011A111B4C2DB2671FF619BD6FCB2C3	4.61799281479342	G06
38	22360865	benchmark	P0	0	mean	R2	13	-4.30948643887958e-05	0.58251953125	7.46128531107125e-05	1.18758066627936	4	9	0	0.307692307692308	8EB1FB8C811FE5FCCD399EA013B66D8C7011A111B4C2DB2671FF619BD6FCB2C3	8EB1FB8C811FE5FCCD399EA013B66D8C7011A111B4C2DB2671FF619BD6FCB2C3	4.61799281479342	G06
38	22360865	benchmark	P4	4	median	R1	16	-0.00678496247427338	3.0517578125e-05	0.0020021672279812	-1.72906243678624	0	16	0	0	8EB1FB8C811FE5FCCD399EA013B66D8C7011A111B4C2DB2671FF619BD6FCB2C3	8EB1FB8C811FE5FCCD399EA013B66D8C7011A111B4C2DB2671FF619BD6FCB2C3	4.61799281479342	G06
38	22360865	benchmark	P4	4	median	R2	13	-0.00629110413526531	0.000244140625	0.00209078702884963	-1.19905169598027	0	13	0	0	8EB1FB8C811FE5FCCD399EA013B66D8C7011A111B4C2DB2671FF619BD6FCB2C3	8EB1FB8C811FE5FCCD399EA013B66D8C7011A111B4C2DB2671FF619BD6FCB2C3	4.61799281479342	G06
38	22360865	benchmark	P4	4	mean	R1	16	-0.00723278775438719	3.0517578125e-05	0.00207800798328044	-1.74595680953572	0	16	0	0	8EB1FB8C811FE5FCCD399EA013B66D8C7011A111B4C2DB2671FF619BD6FCB2C3	8EB1FB8C811FE5FCCD399EA013B66D8C7011A111B4C2DB2671FF619BD6FCB2C3	4.61799281479342	G06
38	22360865	benchmark	P4	4	mean	R2	13	-0.00646167445173633	0.000244140625	0.00206072584958504	-0.9792416869826	0	13	0	0	8EB1FB8C811FE5FCCD399EA013B66D8C7011A111B4C2DB2671FF619BD6FCB2C3	8EB1FB8C811FE5FCCD399EA013B66D8C7011A111B4C2DB2671FF619BD6FCB2C3	4.61799281479342	G06
39	22360866	benchmark	P0	0	median	R1	16	-0.000409827902911897	3.0517578125e-05	0.000123510498358393	-0.906044150729982	0	16	0	0	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	4.61799281479342	G06
39	22360866	benchmark	P0	0	median	R2	13	-0.000202175093639516	0.058837890625	0.000107961313658343	2.0057896291457	2	11	0	0.153846153846154	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	4.61799281479342	G06
39	22360866	benchmark	P0	0	mean	R1	16	-0.000240546788879196	0.000732421875	7.84013815507521e-05	0.951493810943838	1	15	0	0.0625	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	4.61799281479342	G06
39	22360866	benchmark	P0	0	mean	R2	13	-2.77326902728991e-05	0.8271484375	0.000104005159385807	2.05824614877643	4	9	0	0.307692307692308	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	4.61799281479342	G06
39	22360866	benchmark	P4	4	median	R1	16	-0.00715874033170492	3.0517578125e-05	0.00197542734967645	-0.622322483716207	0	16	0	0	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	4.61799281479342	G06
39	22360866	benchmark	P4	4	median	R2	13	-0.00623295688435696	0.000244140625	0.00195564017810448	-0.0886076094249099	0	13	0	0	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	4.61799281479342	G06
39	22360866	benchmark	P4	4	mean	R1	16	-0.00801697186915199	3.0517578125e-05	0.00216116026145725	-0.461443463120642	0	16	0	0	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	4.61799281479342	G06
39	22360866	benchmark	P4	4	mean	R2	13	-0.00663009389116528	0.000244140625	0.00198975395177759	0.0703944801122815	0	13	0	0	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	E17AE2741FFA4FDEDDBEFDFFB23FD452FFDEBF56D9A2BFE5345A78EA396443AD	4.61799281479342	G06
40	22360867	benchmark	P0	0	median	R1	16	-0.000229605053357651	0.00616455078125	8.92993413622213e-05	0.0918100175969558	4	12	0	0.25	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	4.61799281479342	G06
40	22360867	benchmark	P0	0	median	R2	13	-0.000184451232117907	0.101806640625	0.000112328707836554	0.657007714870968	4	9	0	0.307692307692308	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	4.61799281479342	G06
40	22360867	benchmark	P0	0	mean	R1	16	-0.000146919251535035	0.024200439453125	6.72016106352181e-05	0.465212544879094	4	12	0	0.25	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	4.61799281479342	G06
40	22360867	benchmark	P0	0	mean	R2	13	-8.85321636768504e-05	0.435302734375	0.000109561689835475	1.00024594642105	4	9	0	0.307692307692308	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	4.61799281479342	G06
40	22360867	benchmark	P4	4	median	R1	16	-0.00801278623434491	3.0517578125e-05	0.00213982237231851	-0.617133000159378	0	16	0	0	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	4.61799281479342	G06
40	22360867	benchmark	P4	4	median	R2	13	-0.00758208123632668	0.000244140625	0.0022469204735244	-0.0272580023633507	0	13	0	0	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	4.61799281479342	G06
40	22360867	benchmark	P4	4	mean	R1	16	-0.00823868769570865	3.0517578125e-05	0.00220424490729921	-0.287976625762971	0	16	0	0	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	E0B0530B6A994FD4ADE5176F5F495760249B1875DE74BE623DCE7C26B60F5AC0	4.61799281479342	G06
